x,y,frame,label,DBSCAN,HDBSCAN
9634.389519576238,-19191.7702793636,218.0,0,0,18
9899.564512736411,-19040.82184342952,218.0,0,0,18
9726.196301537271,-19403.36270095794,219.0,0,0,18
9750.045272473537,-19924.650226888763,219.0,0,0,18
8889.340813062583,-20128.4568108732,220.0,0,0,18
9461.082607026538,-19596.316156891076,220.0,0,0,18
9549.88633055662,-18613.52848700877,220.0,0,0,18
9316.51395099642,-19349.323799696263,220.0,0,0,18
10091.630707680748,-18973.69055459217,221.0,0,0,18
9197.227503414517,-18243.056300222168,221.0,0,0,18
9425.118860593002,-19192.804674267325,221.0,0,0,18
9497.17735854508,-19545.308456493607,221.0,0,0,18
9405.466224847203,-20421.00611517447,221.0,0,0,18
8953.178961973428,-19955.32013555748,221.0,0,0,18
9515.85408564401,-18763.279454137293,221.0,0,0,18
9633.36847459448,-19604.71713257272,221.0,0,0,18
10016.966881936114,-19337.055053375854,222.0,0,0,18
9765.3329180244,-19421.78207534196,222.0,0,0,18
9152.611741397175,-19548.91212285174,222.0,0,0,18
10292.77437561419,-20870.086777093693,222.0,0,0,18
8397.735679142794,-20700.657313199,222.0,0,0,18
9093.81542342535,-19710.52369100209,222.0,0,0,18
9348.205544978267,-19941.262108539584,222.0,0,0,18
10290.86732810868,-18577.01993573598,223.0,0,0,18
7948.618929527443,-21163.38952013465,223.0,0,-1,18
9690.89082150783,-21638.327919908483,223.0,0,0,18
9440.37965176101,-19514.567761429375,223.0,0,0,18
9334.958444323667,-20295.51651321435,224.0,0,0,18
7416.417955810691,-20592.468802848514,224.0,0,-1,18
10515.993986522064,-18297.05858673168,224.0,0,0,18
9667.076492730524,-20398.827545697503,224.0,0,0,18
8111.071476852295,-20943.334803546797,224.0,0,0,18
9486.336143963645,-20969.23519826053,224.0,0,0,18
9348.463802020282,-19979.1833644546,224.0,0,0,18
10079.511222199975,-20415.86333439645,224.0,0,0,18
10133.477834990024,-20267.67686410563,224.0,0,0,18
9117.236784663231,-19528.405664527385,224.0,0,0,18
