x,y,frame,label,DBSCAN,HDBSCAN
-7814.252926149107,-26073.363463222464,147.0,0,0,19
-7466.319299556874,-26657.163307445306,147.0,0,0,19
-8618.672783643651,-26433.254192367,148.0,0,0,19
-8806.635801866649,-26533.6125243864,148.0,0,0,19
-7363.210715449366,-26797.058887940813,149.0,0,0,19
-5806.573544853045,-25415.41174621233,149.0,0,0,19
-9448.187936699314,-26000.75749411689,149.0,0,0,19
-8657.883706255057,-26810.772824121043,149.0,0,0,19
-7327.23818234913,-25897.87534716277,150.0,0,0,19
-6591.941103321695,-26869.306948581256,150.0,0,0,19
-8117.830306921973,-26186.144834258102,150.0,0,0,19
-8978.297572307267,-26841.92655080142,150.0,0,0,19
-7371.904595055563,-27051.74591357635,150.0,0,0,19
-5477.601469143714,-25766.541785020683,150.0,0,0,19
-9141.2089481719,-26054.524736789823,150.0,0,0,19
-8813.701893322901,-26830.32990439865,150.0,0,0,19
-7674.764676530019,-26162.8538909675,151.0,0,0,19
-8460.145058669365,-26942.32574331823,151.0,0,0,19
-9616.873690326122,-25671.28139058194,151.0,0,0,19
-8386.087295360523,-25843.26107308356,151.0,0,0,19
-7125.190226153501,-26768.93281910083,151.0,0,0,19
-6175.492467119202,-26255.82694450381,151.0,0,0,19
-9095.979044641394,-25721.6096175714,151.0,0,0,19
-9351.684995956735,-26686.67000914422,151.0,0,0,19
-7061.442663629937,-25318.64899897565,151.0,0,0,19
-6633.403295001773,-26934.210602750245,151.0,0,0,19
-8195.930334725774,-26399.92692790181,151.0,0,0,19
-9022.39648486119,-27125.775799791205,151.0,0,0,19
-7626.849819412211,-27344.355176769368,151.0,0,0,19
-8046.956691309422,-25819.491133187603,152.0,0,0,19
-8174.390648077489,-27184.799269456125,152.0,0,0,19
-6882.622971463056,-26305.479302773445,152.0,0,0,19
-7317.235393112775,-25611.96964512806,152.0,0,0,19
-9396.951739402746,-26338.83645754369,152.0,0,0,19
-9531.55535375778,-25544.8565905774,152.0,0,0,19
-6515.146362043582,-26989.466997034728,152.0,0,0,19
-6226.273911888203,-26991.385056370877,152.0,0,0,19
-7986.484239204923,-26272.485859143595,152.0,0,0,19
-10082.27519341595,-25118.378795706634,152.0,0,0,19
-8851.967719150574,-27625.946513795006,152.0,0,0,19
-8093.8975112964945,-26440.34396129165,152.0,0,0,19
-6865.1609587553085,-25471.904524633163,153.0,0,0,19
-8689.56957449673,-25802.39075714431,153.0,0,0,19
-9052.138046666092,-26219.71344611164,153.0,0,0,19
-7612.617293717147,-25578.684864243125,153.0,0,0,19
-6199.705366002442,-26968.421369026026,153.0,0,0,19
-7732.046024284363,-26444.46677142682,153.0,0,0,19
-8715.757158511553,-26893.127792628376,153.0,0,0,19
-8143.536649151159,-27287.741337869764,153.0,0,0,19
-7521.773715148581,-24983.47752679061,153.0,0,0,19
-7873.305675549633,-26391.36880762727,153.0,0,0,19
-6700.642289941217,-25890.33398661552,153.0,0,0,19
-7002.680541005975,-24846.41881352593,153.0,0,0,19
-9110.427538173131,-27137.156724336965,154.0,0,0,19
-8961.206336189167,-26721.85454919247,154.0,0,0,19
-6893.765271458224,-26455.812451821592,154.0,0,0,19
-7278.50996032469,-25286.00104386248,154.0,0,0,19
-10064.385726822622,-26286.600731269915,154.0,0,0,19
-7461.548842997453,-25129.87091400058,155.0,0,0,19
-6135.784311002077,-26999.5228969126,155.0,0,0,19
-6364.675804106347,-27085.721844680207,155.0,0,0,19
-8491.798680521179,-27073.702567492568,155.0,0,0,19
-10156.747395107675,-24655.67964988429,155.0,0,0,19
-8755.602170570824,-28316.147887804,155.0,0,0,19
-8211.50454493844,-26447.26314573753,155.0,0,0,19
-5771.641244048273,-26325.361627056864,155.0,0,0,19
-9546.878390652624,-24911.52064734278,155.0,0,0,19
-9977.057786731812,-25725.163372202245,155.0,0,0,19
-6802.064702491356,-25784.74738145261,155.0,0,0,19
-8089.081348557426,-25772.346850457237,156.0,0,0,19
-7192.907753932485,-26452.26195348941,156.0,0,0,19
-9369.72930670694,-27085.57584345801,156.0,0,0,19
-8838.709303539508,-27012.04993425496,156.0,0,0,19
-7581.797976209435,-24585.631764438203,156.0,0,0,19
-8289.251712346395,-26622.511793854294,156.0,0,0,19
-6576.045729660615,-25686.27832587265,156.0,0,0,19
-8050.939502549743,-26424.786848982105,157.0,0,0,19
-7644.28217904503,-25347.614999765367,157.0,0,0,19
-9181.922418366546,-27748.468664483316,157.0,0,0,19
-9014.888483751236,-27237.000371584072,157.0,0,0,19
-6669.178513988419,-26152.652335172297,157.0,0,0,19
-8280.742504435815,-24966.82615569124,157.0,0,0,19
-7328.422724517308,-25579.323222536343,158.0,0,0,19
-6894.94558409361,-26884.546829182927,158.0,0,0,19
-6060.028766081208,-27559.04356297413,158.0,0,0,19
-8039.641021700621,-27006.754417027423,158.0,0,0,19
-10243.768295468722,-25043.14374069752,158.0,0,0,19
-8192.698891774646,-28192.52632803321,158.0,0,0,19
-8496.16318411005,-26434.88380647028,158.0,0,0,19
-5412.524166062177,-25669.549282155716,158.0,0,0,19
-8298.182987495851,-26632.558487040544,159.0,0,0,19
-10109.727747174387,-24844.338592931224,159.0,0,0,19
-9645.808679901274,-25147.83432836524,159.0,0,0,19
-7144.326827679657,-26937.84549702809,159.0,0,0,19
-8949.28735701024,-25331.78856717795,159.0,0,0,19
-7232.490975505867,-26713.0554738033,159.0,0,0,19
-9427.273296685264,-27344.25814627811,159.0,0,0,19
-9572.491798498762,-27556.66313720848,159.0,0,0,19
-8010.165568562422,-24528.119580026105,159.0,0,0,19
-6784.536318440267,-25923.83808037985,159.0,0,0,19
-7720.833163212575,-26497.013460343333,159.0,0,0,19
-7237.903719674061,-24693.12585559272,159.0,0,0,19
-7171.981598726104,-25593.10190491281,160.0,0,0,19
-8601.378270926496,-28260.679271710345,160.0,0,0,19
-9108.731068877996,-26884.54949158751,160.0,0,0,19
-6159.702138313835,-25603.266618861217,160.0,0,0,19
-8295.292923796336,-24410.68054976852,160.0,0,0,19
-6945.32715161706,-26092.54300047704,160.0,0,0,19
-5478.083880682819,-26681.243053145827,160.0,0,0,19
-7430.692405692752,-26119.490291094648,160.0,0,0,19
-10517.455882068054,-24477.03394595229,160.0,0,0,19
-8852.251847491465,-28087.42703996304,160.0,0,0,19
-9814.18319974848,-25399.66068298037,161.0,0,0,19
-5100.745315568591,-26027.30344931163,161.0,0,0,19
-8389.02988633653,-26336.34286690501,161.0,0,0,19
-10049.786465919984,-24308.090772092823,161.0,0,0,19
-9679.775221599017,-24487.223300918995,161.0,0,0,19
-7211.683522956683,-26656.427710542164,161.0,0,0,19
-8602.188194879816,-25311.23475370885,161.0,0,0,19
-6863.107139637239,-26131.87414540937,161.0,0,0,19
-9638.077579236631,-27579.541081291696,161.0,0,0,19
-8810.599849869966,-27182.990621902445,161.0,0,0,19
-7315.2125005951,-24671.0227662925,161.0,0,0,19
-6865.27140162019,-23701.088639523507,162.0,0,-1,19
-8680.326725668356,-25977.150232018084,162.0,0,0,19
-7194.852005755023,-25364.774837600064,162.0,0,0,19
-6680.88983396714,-25886.88151467935,162.0,0,0,19
-8916.53425829962,-27698.93008139809,162.0,0,0,19
-8441.093808213616,-27072.14828949734,162.0,0,0,19
-6065.426149727776,-25624.708213890448,162.0,0,0,19
-8357.001815212872,-24460.923307385758,162.0,0,0,19
-7368.069397935136,-25208.25182129965,162.0,0,0,19
-5259.8959233285705,-26725.957317710527,162.0,0,0,19
-7677.521490823972,-26273.07559078527,162.0,0,0,19
-10585.389156466756,-24139.064331074103,162.0,0,0,19
-8772.501877722376,-28302.806056081416,162.0,0,0,19
-10204.405787018984,-24899.081552957705,162.0,0,0,19
-5681.2671511233,-26268.25807985486,162.0,0,0,19
-6994.305658813518,-26321.42479003633,163.0,0,0,19
-9596.821998683585,-24591.317451700947,163.0,0,0,19
-10349.972119698865,-24467.363728562726,163.0,0,0,19
-6245.584146597791,-26731.08257125821,163.0,0,0,19
-8449.143618563248,-25300.49210196624,163.0,0,0,19
-6215.643565932764,-25287.449197321777,163.0,0,0,19
-8959.57308701665,-27524.132747270123,163.0,0,0,19
-8221.230741982043,-27357.544713372063,163.0,0,0,19
-7374.846545204992,-25178.436052334684,163.0,0,0,19
-10158.235460838583,-28649.98251028593,164.0,0,-1,19
-7946.836055507589,-25123.558554771527,164.0,0,0,19
-6821.35471304509,-25095.794387737777,164.0,0,0,19
-7543.991745668554,-26545.33278109528,164.0,0,0,19
-8762.186967463014,-28338.05396419673,164.0,0,0,19
-8523.434934517954,-26950.225177856613,164.0,0,0,19
-6234.526785135193,-24965.197112703037,164.0,0,0,19
-8785.774807220409,-24710.19406820123,164.0,0,0,19
-6755.336033854264,-25075.750663397288,164.0,0,0,19
