x,y,frame,label,DBSCAN,HDBSCAN
25977.606517886365,-10601.445715822623,60.0,0,0,11
25499.8149001845,-10716.219544220008,60.0,0,0,11
26407.83693256405,-10573.089966915371,61.0,0,0,11
25301.503692737348,-10496.494120943078,61.0,0,0,11
26182.83579975248,-10514.436083705064,62.0,0,0,11
25935.76356059593,-10626.277534139504,62.0,0,0,11
27086.08764749001,-11297.03486887887,62.0,0,0,11
24689.610429494223,-11084.947665588028,62.0,0,0,11
25610.757217200247,-10221.894091274486,63.0,0,0,11
25444.885399654475,-9898.094680346836,63.0,0,0,11
26760.630493440272,-9818.592988131257,63.0,0,0,11
25664.687261311923,-10534.155309331736,63.0,0,0,11
26192.10096049712,-9702.404681333228,63.0,0,0,11
26188.9428762632,-10913.206502032695,63.0,0,0,11
26747.05249440923,-11933.095094929482,63.0,0,0,11
25318.084746243974,-10432.628480328798,63.0,0,0,11
26040.0589514764,-10584.60021032912,64.0,0,0,11
25927.43293200096,-11353.150091082862,64.0,0,0,11
25841.934588396965,-10515.522574612283,64.0,0,0,11
24606.8915898697,-11640.061865739992,64.0,0,0,11
26481.58273297829,-10354.33878795634,64.0,0,0,11
25841.9415930693,-10443.825464642518,64.0,0,0,11
26535.9019894818,-11971.96200965995,64.0,0,0,11
24525.930483899247,-10568.395170675554,64.0,0,0,11
25803.583567858368,-10679.78268493059,65.0,0,0,11
26443.714452865865,-10577.851611847656,65.0,0,0,11
24993.426481149247,-12478.095782683438,65.0,0,0,11
25740.75346581977,-11093.929926401115,65.0,0,0,11
26371.01331095049,-11723.651869820776,65.0,0,0,11
27015.28430217964,-11039.271949825488,65.0,0,0,11
25489.095013620656,-10131.614783945275,65.0,0,0,11
27215.13308641521,-12055.493289688076,65.0,0,0,11
26300.447597252663,-11644.37443347022,65.0,0,0,11
26451.214508188525,-9404.295592384173,65.0,0,0,11
25503.896392980943,-12759.900916249266,65.0,0,0,11
26434.32648615548,-10590.982892759854,66.0,0,0,11
26994.622326428063,-12055.966164347632,66.0,0,0,11
26499.76464734305,-12764.05352896392,66.0,0,0,11
24403.92747940455,-9359.800413190642,66.0,0,-1,11
27175.17852774443,-10927.199749064011,66.0,0,0,11
26111.39637424945,-10889.141679391398,66.0,0,0,11
24988.948419268683,-10464.637704724624,66.0,0,0,11
24979.456506586463,-13108.533252648063,66.0,0,0,11
26519.60409111304,-10692.892959222072,66.0,0,0,11
23785.24594184857,-10807.58774022393,66.0,0,0,11
26587.89436275564,-11782.38672608324,66.0,0,0,11
25667.151095841768,-10300.936069520416,67.0,0,0,11
26175.010456757056,-11370.544156706856,67.0,0,0,11
25326.98882871101,-12768.59400154221,67.0,0,0,11
25162.042932351756,-10796.954615239734,67.0,0,0,11
26931.82837320365,-11286.990763003503,67.0,0,0,11
26794.49377385472,-11088.336382654314,67.0,0,0,11
25355.60478679416,-10726.234017930494,67.0,0,0,11
27779.463435879068,-12398.657770342326,67.0,0,0,11
25884.18579382876,-11128.836100235048,68.0,0,0,11
27300.211242002177,-11413.901682569409,68.0,0,0,11
26635.763145697147,-12179.573678782855,68.0,0,0,11
26971.016410833647,-9360.490304112704,68.0,0,0,11
24831.854328865174,-12445.706334933651,68.0,0,0,11
26275.82810830009,-9923.265173896232,68.0,0,0,11
26990.304451239488,-10888.419874694797,68.0,0,0,11
27125.011292468535,-12361.235112462822,68.0,0,0,11
26530.375907172274,-10362.84335251352,69.0,0,0,11
26724.803942593797,-10102.43132675063,69.0,0,0,11
25988.067569598,-9927.788772886384,69.0,0,0,11
25637.28089309152,-10708.213641335926,69.0,0,0,11
26015.76348965864,-11076.370816908442,70.0,0,0,11
25024.64400415239,-13048.172787902196,70.0,0,0,11
25723.177970986995,-10484.312495219743,70.0,0,0,11
23988.67232865364,-11024.173112472745,70.0,0,0,11
26635.98305104196,-11698.107221964206,70.0,0,0,11
25632.782492456765,-9972.833897301824,70.0,0,0,11
