x,y,frame,label,DBSCAN,HDBSCAN
-36639.40020923602,5148.234738560532,177.0,0,0,16
-36854.56838308264,5542.208996328861,177.0,0,0,16
-36348.105806002764,5151.324427724825,178.0,0,0,16
-35812.03566071446,5525.64503035416,178.0,0,0,16
-36384.12832217928,5091.468789370647,179.0,0,0,16
-36236.79130774607,5879.728583560848,179.0,0,0,16
-35745.19212487454,4936.848115613542,179.0,0,0,16
-34788.61437704316,5527.877690271871,179.0,0,0,16
-35776.449998455944,5732.251485630224,180.0,0,0,16
-37777.288157315765,5701.501217118101,180.0,0,0,16
-36320.90676802222,4963.1598814744175,180.0,0,0,16
-35754.00933974927,5749.284189996995,180.0,0,0,16
-35841.52247444016,4377.552637324582,180.0,0,0,16
-35552.27595877377,6164.859804926496,180.0,0,0,16
-35957.1782092608,5416.214331329872,180.0,0,0,16
-34916.56305782855,6723.005370214525,180.0,0,0,16
-36115.26043192861,5081.837812285091,181.0,0,0,16
-37063.55358269536,5230.172969274762,181.0,0,0,16
-36224.69797179625,4856.686306626386,181.0,0,0,16
-36069.345370821386,5872.814305831424,181.0,0,0,16
-37018.24686493457,5122.002320561429,181.0,0,0,16
-36910.94067993702,4884.573587713009,181.0,0,0,16
-35370.442196995115,5172.691971202332,181.0,0,0,16
-34021.49905759725,5939.250195171858,181.0,0,0,16
-35374.21791202095,6654.031046116225,181.0,0,0,16
-37332.6685145747,5796.648230840613,181.0,0,0,16
-37222.56174090517,4455.545862927655,181.0,0,0,16
-35455.466763034485,6104.767284244324,181.0,0,0,16
-37310.99194092421,5496.5883126898025,182.0,0,0,16
-37619.53606550914,5974.667428796342,182.0,0,0,16
-34823.76551090572,7052.8440578591735,182.0,0,0,16
-34122.35505812024,6268.295326429631,182.0,0,0,16
-35737.50825938806,5319.747090838435,182.0,0,0,16
-36539.44764501426,4989.1290204327415,183.0,0,0,16
-35442.15602030494,6732.303496963352,183.0,0,0,16
-38106.51524468697,6316.406047591306,183.0,0,0,16
-38109.3719817953,5440.18056891195,183.0,0,0,16
-35212.04748173268,6557.408224159246,183.0,0,0,16
-36490.870216889336,4621.959598450908,183.0,0,0,16
-37337.75022824698,5885.091495093386,183.0,0,0,16
-35257.45683070573,5984.285235733904,183.0,0,0,16
-34763.801946200765,5935.464109800876,183.0,0,0,16
-35007.40919899676,5414.9229833577465,183.0,0,0,16
-36829.333930615554,5133.014653863813,183.0,0,0,16
-37083.75905044108,5157.362584370878,183.0,0,0,16
