x,y,frame,label,DBSCAN,HDBSCAN
12897.634177956366,-12376.228027460962,166.0,0,0,18
12502.52039704942,-12861.645120096471,166.0,0,0,18
13747.603396770472,-12998.517964858756,167.0,0,0,18
12266.856694662998,-12967.182126968804,167.0,0,0,18
11673.782816763069,-12508.227638032511,168.0,0,0,18
11815.952983053712,-13257.091326026355,168.0,0,0,18
13271.08183182552,-13564.745186061416,168.0,0,0,18
12809.350710359578,-13101.220104933258,168.0,0,0,18
13824.137462614395,-11670.97401148665,169.0,0,0,18
12182.329697360778,-12358.515622411402,169.0,0,0,18
13689.03045511166,-12602.621602668847,169.0,0,0,18
11842.13906796362,-12531.429394260618,169.0,0,0,18
10867.34785442902,-12668.847167561717,169.0,0,0,18
11491.842595015336,-13980.543207562669,169.0,0,0,18
13425.32971097247,-13235.897636201847,169.0,0,0,18
13393.203143848708,-12038.058424575653,170.0,0,0,18
12426.79372446457,-12280.86025844021,170.0,0,0,18
13774.105752046818,-13216.301200426384,170.0,0,0,18
11855.254911338718,-11719.848663331684,170.0,0,0,18
12618.005649499308,-12648.881542928442,170.0,0,0,18
11057.565322810144,-13776.176568212137,170.0,0,0,18
13634.342853814853,-11869.399800759618,171.0,0,0,18
12568.03807689611,-10786.49610891948,171.0,0,0,18
14512.432130553172,-13288.492494536084,171.0,0,0,18
12572.420106498996,-12201.425197509803,171.0,0,0,18
12980.493887938605,-12076.762993287746,171.0,0,0,18
12973.176618892056,-12889.34631395195,171.0,0,0,18
11427.155731739686,-13651.127529529876,171.0,0,0,18
9941.376315048969,-12916.76434569263,171.0,0,0,18
12910.77159925587,-12942.35313072428,172.0,0,0,18
13000.910133303329,-12998.543162876003,172.0,0,0,18
13702.676429553789,-12240.929297773788,172.0,0,0,18
12897.971397147436,-11941.29715614447,172.0,0,0,18
13975.864952886332,-13233.151943512885,172.0,0,0,18
12796.805049571336,-11222.931484489049,172.0,0,0,18
13288.19074143971,-11986.042791115751,172.0,0,0,18
10536.44580163076,-13764.876687899688,172.0,0,0,18
13082.48589328946,-13082.906393940755,172.0,0,0,18
11591.598158324445,-11885.772664649969,172.0,0,0,18
12924.936360303804,-11436.515088017555,173.0,0,0,18
13514.52179229685,-12116.736468513098,173.0,0,0,18
12836.311977373329,-11670.258363132034,173.0,0,0,18
13547.844470619904,-13176.539617701028,173.0,0,0,18
11850.595062216806,-12247.946476011615,173.0,0,0,18
13100.81907061716,-13110.079341337569,173.0,0,0,18
11168.338625428736,-14562.519529321104,173.0,0,0,18
12154.31137661229,-12003.682130252724,174.0,0,0,18
13070.47765040454,-12338.211855458152,174.0,0,0,18
12845.718375230132,-12222.121459442274,174.0,0,0,18
11847.94208094462,-14522.625253771655,174.0,0,0,18
9887.300783278224,-12672.54487202438,174.0,0,0,18
12456.97649448751,-12991.943250256783,174.0,0,0,18
13043.287227377466,-13298.285722425877,174.0,0,0,18
14398.207219352742,-11896.928827633634,174.0,0,0,18
13800.890180954888,-12620.6349989577,174.0,0,0,18
13599.790189259664,-12552.568931456412,174.0,0,0,18
12361.670917119069,-11048.842025090362,174.0,0,0,18
13882.03050548918,-12302.113962801435,174.0,0,0,18
11041.597788547271,-13794.955866064123,174.0,0,0,18
12941.062573773812,-12944.093228115447,174.0,0,0,18
13322.588234996794,-12453.11516016951,175.0,0,0,18
12892.179244679051,-12892.548039081024,175.0,0,0,18
11637.551000587426,-12330.555377562416,175.0,0,0,18
12711.75931594329,-11121.60658903375,175.0,0,0,18
13841.824659142912,-11874.533611194134,175.0,0,0,18
12832.378630999314,-11517.626918663953,175.0,0,0,18
13812.695133927296,-13433.486977964443,175.0,0,0,18
12018.995106897586,-12839.165954065878,175.0,0,0,18
12337.343142171252,-13477.714564367245,175.0,0,0,18
11326.316338854178,-14760.168885640109,175.0,0,0,18
11961.80330584306,-11143.85883470127,175.0,0,0,18
13157.70930563592,-12889.55904783608,175.0,0,0,18
12499.279244531264,-10945.070414300966,176.0,0,0,18
12504.777688046655,-13564.652300122712,176.0,0,0,18
11764.059441575177,-13714.941984304607,176.0,0,0,18
10145.750378550194,-12605.552650003694,176.0,0,0,18
11537.388529004123,-12850.126575661818,176.0,0,0,18
