x,y,frame,label,DBSCAN,HDBSCAN
-31753.701502843105,35149.52615787901,365.0,0,0,0
-32048.27046951348,35049.40759351969,365.0,0,0,0
-31435.38714553793,35377.56127945108,366.0,0,0,0
-32528.80023911036,35457.932239611815,366.0,0,0,0
-32214.001583771016,34478.77031374367,367.0,0,0,0
-32251.69126743942,35717.08507048451,367.0,0,0,0
-30716.116622672434,35459.29370252992,367.0,0,0,0
-31407.62828348017,36482.11561693152,367.0,0,0,0
-31678.921368128475,35142.993765172345,368.0,0,0,0
-31606.78195010962,34442.9456530922,368.0,0,0,0
-31517.14462827149,35109.19564039668,368.0,0,0,0
-33237.87825729339,35360.83925134955,368.0,0,0,0
-33386.187360102325,33827.85069571706,368.0,0,0,0
-32373.80974935928,34779.4689382173,368.0,0,0,0
-29851.12026350801,35575.91899115842,368.0,0,-1,0
-31351.49114401754,37257.93258258324,368.0,0,0,0
-30079.104823020258,35281.6645552191,369.0,0,-1,0
-32024.93000652053,35173.67754223933,369.0,0,0,0
-31631.15289084532,34908.592262387094,369.0,0,0,0
-32177.441692180146,35676.504495415495,369.0,0,0,0
-32140.64092746856,34168.27575798602,369.0,0,0,0
-33047.759804908615,36271.72896483856,369.0,0,0,0
-31453.69647112528,35215.318338656754,369.0,0,0,0
-32191.66017960878,36729.87648796157,369.0,0,0,0
-30830.818858219904,35774.579244880435,369.0,0,0,0
-32359.476822591518,34468.196821415106,369.0,0,0,0
-31732.791125213414,34748.41267451905,370.0,0,0,0
-32239.36565477288,35890.3329943557,370.0,0,0,0
-33934.6687766919,36520.1290810636,370.0,0,0,0
-32945.73610048985,34295.79597511512,370.0,0,0,0
-32173.224052784222,36304.98528062362,370.0,0,0,0
-32529.10401879933,35487.86303718292,370.0,0,0,0
-32178.393767537757,34320.157249804855,371.0,0,0,0
-32512.624022681568,34184.44560839747,371.0,0,0,0
-33512.09719878849,36614.00881728579,371.0,0,0,0
-32051.595297080126,35460.13791075185,371.0,0,0,0
