x,y,frame,label,DBSCAN,HDBSCAN
-21458.9200895228,-4521.279759452125,60.0,0,0,28
-22831.068761536477,-4689.867277579106,60.0,0,0,28
-21869.91960679967,-4236.165288260645,61.0,0,0,28
-22992.29062184896,-4721.419188887831,61.0,0,0,28
-21308.94550661516,-4488.062141047382,62.0,0,0,28
-23305.682785711444,-3999.115173222154,62.0,0,0,28
-21845.19174078566,-5193.639239449081,62.0,0,0,28
-22665.766334337,-4725.608014699043,62.0,0,0,28
-20804.62518274657,-4129.952523585811,63.0,0,0,28
-22824.29914564516,-3936.51756067759,63.0,0,0,28
-22126.298903882613,-4156.473343544241,63.0,0,0,28
-23756.3657932819,-5092.623532419562,63.0,0,0,28
-21914.74957379172,-5123.535135646154,63.0,0,0,28
-23360.197493176234,-3816.415037719708,63.0,0,0,28
-22489.61638964348,-5634.738856122862,63.0,0,0,28
-22804.5745481456,-4332.123239074012,63.0,0,0,28
-20845.74615614661,-4911.808514548359,64.0,0,0,28
-23493.034383210885,-4003.258965001992,64.0,0,0,28
-21410.724066768667,-4506.336779291035,64.0,0,0,28
-22799.413517156758,-4381.160992112497,64.0,0,0,28
-21643.753143701662,-3314.4533785699377,64.0,0,0,28
-22887.542984281605,-3919.884094910404,64.0,0,0,28
-22128.65430304742,-5544.357588556237,64.0,0,0,28
-23418.960729927545,-5184.61354041652,64.0,0,0,28
-21093.97405856117,-4431.868938698703,65.0,0,0,28
-22844.87150141701,-2851.2661539182354,65.0,0,0,28
-21219.87889059236,-3422.719397306123,65.0,0,0,28
-22370.87362771605,-4150.574630463635,65.0,0,0,28
-21468.80869364269,-4699.646517387828,65.0,0,0,28
-23176.53804471486,-4309.532024894483,65.0,0,0,28
-21395.233353875763,-5380.323449142905,65.0,0,0,28
-23222.78772620805,-3176.124507821861,65.0,0,0,28
-22973.86377728932,-6006.9112468084295,65.0,0,0,28
-23511.81804919509,-3774.985240228527,65.0,0,0,28
-21063.94546880481,-4746.18520280715,65.0,0,0,28
-21710.60819633815,-4317.114625246746,66.0,0,0,28
-22155.48443672154,-4503.538418653503,66.0,0,0,28
-21591.713755149303,-3012.384596651022,66.0,0,0,28
-22544.622600983803,-5117.590176274401,66.0,0,0,28
-22105.878787854752,-6144.616620751956,66.0,0,0,28
-23379.22180338513,-3912.533035066815,66.0,0,0,28
-20711.34663639554,-4429.155450567458,66.0,0,0,28
-21910.17969225441,-4457.470589730608,67.0,0,0,28
-23773.46375642925,-4910.313115670892,67.0,0,0,28
-21297.887886198027,-4941.580209825444,67.0,0,0,28
-23191.94863552755,-3499.7631102297946,67.0,0,0,28
-21494.73954311116,-4438.966054570595,67.0,0,0,28
-22274.7382431569,-3737.457486922839,67.0,0,0,28
-20302.35017281625,-4983.559810162204,67.0,0,0,28
-23353.269187298207,-4478.88354192272,67.0,0,0,28
-20220.5720705354,-5641.581247650067,67.0,0,0,28
-23366.796541749733,-3068.363395742976,67.0,0,0,28
-23408.28522300208,-6618.535116986301,67.0,0,0,28
-23219.8494910416,-3972.393931632088,67.0,0,0,28
-20724.044019088866,-4417.188997216972,68.0,0,0,28
-21306.89506406742,-5744.894165548782,68.0,0,0,28
-22843.89173564804,-3394.1237700691518,68.0,0,0,28
-22713.460613357216,-6095.118101011056,68.0,0,0,28
-23757.34076241237,-4008.033241647544,68.0,0,0,28
-21314.143025289803,-3416.7258976559297,68.0,0,0,28
-22808.82879709566,-5180.294054209775,69.0,0,0,28
-20978.668539239112,-3226.9693109504037,69.0,0,0,28
-22671.89716503691,-5489.152299458177,69.0,0,0,28
-21050.587863871784,-6265.37365399478,69.0,0,0,28
-23423.064786109517,-2959.661623510468,69.0,0,0,28
-20467.35297931373,-4163.079425294501,69.0,0,0,28
-21655.17929572488,-5238.504314870795,69.0,0,0,28
-23005.73196830493,-5817.159235226443,69.0,0,0,28
-21529.68373580533,-4487.671310434967,70.0,0,0,28
-23056.72371199428,-3852.783574496065,70.0,0,0,28
-21203.53936571813,-4835.190842401281,70.0,0,0,28
-22104.876338973423,-4370.199218787272,70.0,0,0,28
-19606.41843526399,-5593.834392950816,70.0,0,0,28
-22759.57580392793,-4575.283997637622,70.0,0,0,28
-21701.335828805808,-4882.863922826084,71.0,0,0,28
-20052.648410402788,-4701.383535785648,71.0,0,0,28
-24054.193901367747,-3093.2557417959147,71.0,0,0,28
-23194.1980376626,-5561.025169190378,71.0,0,0,28
-22578.255714368257,-3073.906443936817,71.0,0,0,28
-21113.33616676324,-5317.231022254781,71.0,0,0,28
-22720.591118927045,-5522.818202486825,71.0,0,0,28
-22882.655182405942,-3229.5811480994807,71.0,0,0,28
-23236.22040745661,-6423.243845064972,71.0,0,0,28
-23457.679457050315,-4085.741353893149,71.0,0,0,28
-21402.225279192728,-4259.518975938582,71.0,0,0,28
-21696.473979997954,-3707.019884299831,72.0,0,0,28
-22576.78852103026,-5371.182957294982,72.0,0,0,28
-20707.497078923505,-5629.393263079582,72.0,0,0,28
-23517.357898403097,-3734.932003790501,72.0,0,0,28
-19691.13050367809,-3647.6103858598335,72.0,0,0,28
-21388.984617697617,-4650.617276895208,72.0,0,0,28
-22386.01972388872,-5793.114521368072,72.0,0,0,28
-22044.98581233472,-4116.485072219379,72.0,0,0,28
-22472.168896938485,-3942.3559944785898,72.0,0,0,28
-20653.891325673583,-5540.183639330345,73.0,0,0,28
-21842.690080882097,-4730.473878267224,73.0,0,0,28
-19083.47730002242,-5126.782297907356,73.0,0,0,28
-23025.936746999683,-5011.735867508527,73.0,0,0,28
-20981.936937206006,-4645.192891290292,73.0,0,0,28
-19498.882710330032,-4086.877706287007,73.0,0,0,28
-24846.64620447598,-2995.24577337209,73.0,0,0,28
-23009.303973503447,-6585.4901907642525,73.0,0,0,28
-22671.68637861966,-3012.6548590360176,73.0,0,0,28
-20190.92920918908,-5106.292912692717,73.0,0,0,28
-23406.65053641844,-4986.515292805989,73.0,0,0,28
-22197.497965330087,-3651.7977150745646,73.0,0,0,28
-22799.229597675247,-6403.491387957163,73.0,0,0,28
-23224.7609478733,-4065.596586150222,73.0,0,0,28
-23598.34624684719,-4145.201777461529,74.0,0,0,28
-22447.816740960465,-4017.6861692996263,74.0,0,0,28
-22910.376761845877,-5192.006376327943,74.0,0,0,28
-21192.832036274216,-6505.408669602984,74.0,0,0,28
-23384.629931924348,-3473.325335560208,74.0,0,0,28
-19750.85356916507,-3733.135341110652,74.0,0,0,28
-21176.924503470967,-4821.721109973068,74.0,0,0,28
-22406.156385345865,-5328.956215141876,74.0,0,0,28
-22336.74896367539,-4698.135746181759,74.0,0,0,28
-22438.293241745043,-4318.5252865052125,74.0,0,0,28
-20978.64610852618,-4524.510560163344,75.0,0,0,28
-22222.73437860752,-4924.022086451412,75.0,0,0,28
-18936.32661053995,-4174.392916331336,75.0,0,-1,28
-23263.780252952936,-4953.400832659307,75.0,0,0,28
-20668.632612103207,-3603.953953991502,75.0,0,0,28
-18990.07225848455,-4834.79053079843,75.0,0,0,28
-24581.27463207343,-3043.249850124497,75.0,0,0,28
-23084.732296881502,-6207.30773344556,75.0,0,0,28
-22502.74912532663,-2918.223070389517,75.0,0,0,28
-19968.119363983347,-5172.346072262493,75.0,0,0,28
-24248.200063390974,-4964.383162487847,75.0,0,0,28
-21933.966008410436,-4044.801413064492,75.0,0,0,28
-23323.61608096397,-6289.5865945205815,75.0,0,0,28
-23596.211215051862,-2977.366433505393,76.0,0,0,28
-24101.176229427496,-3403.849443350967,76.0,0,0,28
-21424.397168406573,-4889.5690140939805,76.0,0,0,28
-22974.287759164705,-5379.6539558626455,76.0,0,0,28
-21868.50120802335,-6637.931382058628,76.0,0,0,28
-22814.13245592279,-3223.4354396125186,76.0,0,0,28
-19411.81632391349,-4057.775364643814,76.0,0,0,28
-20896.911485028704,-4996.262297481994,76.0,0,0,28
-20018.4521870918,-3454.67367244528,77.0,0,0,28
-22029.030742667,-5362.697015858454,77.0,0,0,28
-22089.11819508797,-4782.328660252627,77.0,0,0,28
-20900.72653073914,-3992.8969156853113,77.0,0,0,28
-22334.87055868406,-5085.518175682178,77.0,0,0,28
-19463.32327139354,-3824.2545524518114,77.0,0,0,28
-23139.336582752592,-4532.772626847804,77.0,0,0,28
-20613.026261274787,-3227.548528989897,77.0,0,0,28
-23468.470203568635,-5111.000939992382,78.0,0,0,28
-24272.887406540784,-2860.8652084171667,78.0,0,0,28
-22653.08148065948,-6524.582380963546,78.0,0,0,28
-22416.522460211385,-2453.695021219673,78.0,0,0,28
-21127.540751548044,-5558.807202953499,78.0,0,0,28
-24159.497474033466,-5526.949942276693,78.0,0,0,28
-22019.11856368033,-3370.723447193781,78.0,0,0,28
-22978.447392474063,-6171.051249768081,78.0,0,0,28
-22698.66460109634,-4026.023015734226,79.0,0,0,28
-23382.90272037997,-3403.63341662643,79.0,0,0,28
-21737.52030489109,-5636.58992996668,79.0,0,0,28
-22128.54229592605,-5222.175791024713,79.0,0,0,28
-22755.44315988665,-6310.773387393939,79.0,0,0,28
-23472.690641132955,-2346.480317445728,79.0,0,0,28
-21666.37182466757,-6572.226897787649,80.0,0,0,28
-19007.297421109957,-4088.872711749249,80.0,0,-1,28
-20907.69120880857,-5177.944486338879,80.0,0,0,28
-19515.6793999981,-3992.522108889388,80.0,0,0,28
-22809.51985728116,-4720.46600324248,80.0,0,0,28
-22523.495259574924,-5305.300581470472,80.0,0,0,28
-21400.913560055844,-3878.271508683524,80.0,0,0,28
-22113.538801701765,-5229.510671029515,80.0,0,0,28
-19363.04280139828,-3515.997099137493,80.0,0,-1,28
-23424.05585475936,-5471.126380472711,80.0,0,0,28
-20623.032446903937,-2593.2958913322277,80.0,0,0,28
-23222.330722826388,-5125.703252595504,80.0,0,0,28
-24880.155566519043,-2174.5504926346284,80.0,0,0,28
-22262.442953346108,-6439.565269794079,80.0,0,0,28
-23366.286268172626,-5821.483044484363,81.0,0,0,28
-25000.243903984992,-6063.995370399853,81.0,0,0,28
-21793.659031800216,-3598.626802515363,81.0,0,0,28
-22690.96869495852,-5823.513659681829,81.0,0,0,28
-23049.25069345721,-4445.550959956445,81.0,0,0,28
-23499.5032217011,-3128.7129203159584,81.0,0,0,28
-22106.59614293532,-6441.342112885035,81.0,0,0,28
-22170.94140436742,-5650.928013836081,81.0,0,0,28
-20884.849679509876,-4735.894190142262,82.0,0,0,28
-23267.727382641897,-2354.3651365882324,82.0,0,0,28
-22155.07006421651,-6902.305756161532,82.0,0,0,28
-18355.974200391865,-5421.961296592749,82.0,0,-1,-1
-21555.207748883557,-5411.942459396663,82.0,0,0,28
-19258.780557619622,-3925.513377027077,82.0,0,-1,28
-23491.82742748244,-4582.357375377788,82.0,0,0,28
-22899.517553670725,-5303.0201371742005,83.0,0,0,28
-23517.50212099928,-6291.475277507629,83.0,0,0,28
-21539.23971118352,-4111.029341729636,83.0,0,0,28
-21648.266422056746,-4910.63939426625,83.0,0,0,28
-19099.720366005356,-3801.228535376208,83.0,0,-1,28
-23446.69072299756,-5334.272294187033,83.0,0,0,28
-20153.576288719727,-2998.17723278115,83.0,0,0,28
-24512.589100536865,-2169.8992556053017,83.0,0,0,28
-22590.70023871045,-6057.81540937806,83.0,0,0,28
-22226.152577046487,-5601.510009957001,83.0,0,0,28
-25924.707253199813,-6361.983869619176,83.0,0,0,28
-20953.672099762935,-5053.357219506444,84.0,0,0,28
-22799.23844434661,-6185.727710486071,84.0,0,0,28
-22904.459546945585,-5062.323419484391,84.0,0,0,28
-23673.7490916598,-2588.1388757176046,84.0,0,0,28
-21768.61150574035,-6335.35908991928,84.0,0,0,28
