x,y,frame,label,DBSCAN,HDBSCAN
6507.615599483455,38689.91690106141,123.0,0,0,24
6484.737605492994,38871.09012455862,123.0,0,0,24
6231.557283105951,38725.34500537043,124.0,0,0,24
6064.676379927161,38952.547806594834,124.0,0,0,24
7056.680996913714,39225.46743306273,125.0,0,0,24
7427.173060753728,38386.347638374034,125.0,0,0,24
6880.211421297482,38033.57604053919,125.0,0,0,24
6511.978042431608,38933.47948616753,126.0,0,0,24
6856.939400336137,39417.861756615326,126.0,0,0,24
6651.39919610443,38487.00273119589,126.0,0,0,24
6063.488160492,39662.8287122268,126.0,0,0,24
7286.791429089164,38541.12162738372,126.0,0,0,24
7397.724834534449,38447.09580968508,126.0,0,0,24
7634.469304777277,38071.8980460396,126.0,0,0,24
5636.41457811916,38328.97085481958,127.0,0,0,24
6164.55689298674,39541.23793449877,127.0,0,0,24
5402.947887645466,38694.99856465589,127.0,0,0,24
6831.693953998627,38277.17998546936,127.0,0,0,24
5909.874060879632,38677.77480813602,127.0,0,0,24
7932.228142110575,39010.43875259517,127.0,0,0,24
6212.284952899545,38295.9883033144,128.0,0,0,24
6505.99928538633,38659.475790271485,128.0,0,0,24
5165.155773015875,38406.38809609415,128.0,0,0,24
5937.638815289048,39450.76392279554,128.0,0,0,24
5597.611364351276,37394.64573973748,128.0,0,0,24
6993.869869532347,37553.83822698711,128.0,0,0,24
5915.853435362149,37293.37913538642,129.0,0,0,24
6351.223918406085,38902.74796718272,129.0,0,0,24
4280.181111537066,38463.63678120738,129.0,0,0,24
6521.757526556206,38289.802798093646,129.0,0,0,24
5450.54337666245,38020.028092450266,129.0,0,0,24
7418.69256576046,38772.58130483757,129.0,0,0,24
5286.31146608454,38522.13094764975,129.0,0,0,24
6400.817014255342,39116.11318100182,130.0,0,0,24
6532.468016312228,38946.57463473719,130.0,0,0,24
7923.73235297766,39277.19016570316,130.0,0,0,24
6429.995841903849,38610.90239785036,130.0,0,0,24
6834.06011678426,39411.55483880273,130.0,0,0,24
5133.841706175157,38290.24468903419,130.0,0,0,24
6183.929617768881,39920.396017045154,130.0,0,0,24
5728.178772525305,37925.01684386728,130.0,0,0,24
6941.594866333548,37242.49128168974,130.0,0,0,24
6850.67945921904,38277.065894480125,131.0,0,0,24
4996.186198619125,39096.2848202778,131.0,0,0,24
6095.849397149004,37635.65283022363,131.0,0,0,24
7567.065143871192,37613.55707111288,131.0,0,0,24
6289.174679368891,39714.76402555978,131.0,0,0,24
7013.436749132254,36553.92854120212,131.0,0,0,24
6004.121185002983,38108.99928878766,131.0,0,0,24
3894.183374084788,38021.30996150093,131.0,0,0,24
6618.013832573919,37990.74157602777,131.0,0,0,24
5167.350767365802,38372.4940072518,131.0,0,0,24
6269.4342728503125,38596.78836888968,132.0,0,0,24
7358.910111605217,38348.10688645733,132.0,0,0,24
6006.4897738102745,38507.19935389074,132.0,0,0,24
6390.933398663122,39428.53665544367,132.0,0,0,24
6208.459758915263,38649.50667972319,132.0,0,0,24
8459.292404824217,39414.38573232706,132.0,0,0,24
7760.150319433338,38393.76581746456,133.0,0,0,24
6003.967329597324,38817.946143813446,133.0,0,0,24
4765.950646252851,37991.15668253398,133.0,0,0,24
5980.644012951823,38024.4640433164,133.0,0,0,24
7698.202488736338,37790.23136719629,134.0,0,0,24
6665.08651476977,37317.93109249593,134.0,0,0,24
6572.263827298665,37469.53247657292,134.0,0,0,24
5467.107638510559,39287.64866729697,134.0,0,0,24
6339.71135618489,37569.91355153089,134.0,0,0,24
7239.707797690446,37967.95513727216,134.0,0,0,24
6314.211429076991,39816.949824873846,134.0,0,0,24
6732.280828425764,35404.94293261431,134.0,0,0,24
5715.926950107239,38096.06699868183,134.0,0,0,24
4393.555505461845,37946.13033153956,134.0,0,0,24
6629.438459393236,38053.38892892963,135.0,0,0,24
4842.00583704102,38539.19275738664,135.0,0,0,24
7304.423785779998,38862.71152847591,135.0,0,0,24
7686.045027645229,38005.08878299733,135.0,0,0,24
4860.366474123797,39158.46013461882,135.0,0,0,24
6565.036972721482,38579.495355146464,135.0,0,0,24
6402.570476483091,38266.08545361542,135.0,0,0,24
8662.670279074991,39406.01903032125,135.0,0,0,24
6636.323328907718,39203.27255445079,135.0,0,0,24
8400.663591070263,38732.91506091875,136.0,0,0,24
6363.175692991783,38820.10740614903,136.0,0,0,24
4837.203289912234,38098.62973966243,136.0,0,0,24
6286.551499924346,38001.030493161656,136.0,0,0,24
7240.032762366775,38024.39639009749,136.0,0,0,24
7442.118116602325,37340.84928080078,136.0,0,0,24
5819.488916253788,37497.3788666653,136.0,0,0,24
5536.2709084801545,39082.95670895605,136.0,0,0,24
7148.300749641939,37934.91712099531,136.0,0,0,24
5520.403434283851,37558.63058221946,137.0,0,0,24
6768.88538624459,38526.71921994251,137.0,0,0,24
7021.3965944187,35257.1454711567,137.0,0,0,24
6140.339588562655,38217.0946099486,137.0,0,0,24
4519.993635420438,37443.3857759421,137.0,0,0,24
6716.616520965341,38799.24048859645,137.0,0,0,24
4516.685469305509,39722.66857099381,137.0,0,0,24
7918.606830556165,39213.26031040467,137.0,0,0,24
8105.860652452121,38557.73906061983,137.0,0,0,24
4805.526000281785,38224.2186157894,137.0,0,0,24
6810.903423167449,38102.25001270568,137.0,0,0,24
7261.954247109354,39109.20164547032,138.0,0,0,24
8634.65516413273,39643.25402102197,138.0,0,0,24
7194.0304239973375,39390.62225778707,138.0,0,0,24
9217.711462600108,38735.15264545828,138.0,0,0,24
6781.204463946022,39085.62589043652,138.0,0,0,24
5623.244232110685,37989.22490419602,138.0,0,0,24
5744.802515574338,38301.47456797939,138.0,0,0,24
5729.286892716498,38691.09731571907,139.0,0,0,24
6416.929439086621,37319.39893383852,139.0,0,0,24
6032.307699764563,36965.90289788655,139.0,0,0,24
5546.032619407986,38538.69466939515,139.0,0,0,24
7188.8034315672185,36736.50336529087,139.0,0,0,24
