"frame","x [nm]","y [nm]","intensity [photon]"
3.0,70823.65071072476,63020.918821488805,70960.79157497632
3.0,72432.29648637585,53730.60731567443,59319.23201623584
3.0,77449.39751984544,59485.069434015204,68950.3073237802
3.0,80925.71451371667,69945.26892938996,226807.3296021463
3.0,81262.6259676231,59098.58491519879,47723.17503903503
4.0,4322.819583973648,41900.90619622422,70859.89933597815
4.0,4559.164647965605,52356.18153811401,130823.55498237819
4.0,6214.862428003946,30687.027901363486,522963.432137986
4.0,6454.705558228832,52484.12084846428,89939.0912692912
4.0,9027.309421229005,13822.581549525623,106190.23213633512
4.0,9647.55253541891,69156.57792809104,141161.13300168622
4.0,11531.827817434816,68757.00563436051,257288.43935490976
4.0,11813.273378805727,47947.298511757734,32986.04003340635
4.0,12893.249559730551,47625.92096627608,245274.59287805602
4.0,14035.181208707172,71922.0911130688,86436.09745118194
4.0,14146.839622663541,47654.75263740874,64814.738938837436
4.0,14306.758091594395,38655.822657349796,111232.06329504077
4.0,15322.012895764847,24239.8987605986,204427.303370619
4.0,15413.064858682686,78038.60946130299,99971.73449714344
4.0,16399.30910405383,64534.42663411687,59226.87571181148
4.0,18841.75037078565,27908.680050547933,483177.4073260255
4.0,18972.666180636406,40636.83101602352,152271.82239968237
4.0,19350.391959842804,57302.15162072485,69218.59162999371
4.0,20314.891357513534,32386.99027575594,270904.5515278444
4.0,20322.46225134574,42322.23548204333,63099.87652872839
4.0,21311.534044758075,51691.29325206115,57433.67845935928
4.0,23300.572062324743,36005.91293658631,64930.046522664765
4.0,23531.260492082467,51143.458845268346,142349.7180986804
4.0,24339.318084051716,54779.58519807812,58102.60548566487
4.0,24764.79204547428,31044.93961558975,52606.6059452917
4.0,24775.510603502506,61051.289687967605,73718.69080194991
4.0,25560.0873380521,74819.1644572842,40729.48287484803
4.0,27213.936464179136,53033.575240917366,87627.82974004034
4.0,28317.059194556925,749.8994264526171,817528.5431934977
4.0,29736.374422394278,41626.5177480832,33297.748040396145
4.0,29743.814422254305,58580.57469446292,48046.2882986066
4.0,31325.076285050323,69987.224545687,92319.22043732168
4.0,32348.757426451346,44298.7682454085,124348.64113224232
4.0,33233.098151227285,81197.93208136076,50292.74644472712
4.0,34963.121005743444,26591.803415547878,131345.83591187495
4.0,35408.504456767805,55581.18876264463,237996.56996984765
4.0,36283.89486432498,46532.78207332634,83066.82968106908
4.0,36350.29107914099,60660.00333221536,417392.56043172907
4.0,37040.9602759395,70366.47894912284,193064.87933690884
4.0,38284.718825070835,75845.51430087892,42584.41275120506
4.0,38418.781603847274,21324.628040576303,87752.0728668924
4.0,38362.80468834615,52038.83058494228,189945.37800026158
4.0,40723.84737598653,58351.17569523179,72223.12701065573
4.0,41434.462407183244,71803.93546387652,88614.08295400738
4.0,42643.73802138535,69338.75059539244,98547.12095918442
4.0,43039.13883672651,32582.52814247725,176610.23818994424
4.0,44015.98000334975,61903.46605897905,35812.11612453905
4.0,44988.36538170408,47255.42512824339,64039.01953672325
4.0,45392.80852244255,15420.033363962877,9741499.361394754
4.0,45271.444498221885,38973.001115971456,202155.7217916615
4.0,46851.08584829239,37745.69360685473,53553.6994963149
4.0,48682.27991081135,67578.04756484166,43265.03883783419
4.0,48788.741524990015,73983.5653974301,158867.45947749796
4.0,49120.69481555796,72695.25149824285,77134.32835217293
4.0,51329.11180702934,55325.08038848347,74513.64357764502
4.0,53711.632853691444,17738.173957345356,114099.22350655394
4.0,54234.86911176087,71957.7463032291,192047.48270569972
4.0,55421.58314490063,4378.376491355706,116631.91457048533
4.0,55703.915095974204,67140.70572949175,228958.79778094633
4.0,55973.24864812979,21659.0330514192,265682.40217823675
4.0,57303.86085680135,21904.67102689826,367634.10491791356
4.0,57987.057556056614,47989.874063185394,79896.43668270465
4.0,59045.8877988189,15321.399018257429,194624.93495047308
4.0,59452.56096182219,27138.800857253133,61753.97616434145
4.0,61513.42214052719,48505.70881148426,87203.40901037629
4.0,61606.90281750874,26365.279227398314,65200.886235058984
4.0,62670.86271595427,42984.01265691971,150435.58528170074
4.0,64817.67438359283,38783.25456514938,50910.077268061694
4.0,67258.58654267143,23889.004720864385,58889.8060869991
4.0,68593.95424443416,49849.82906689256,57338.21691021706
4.0,70797.76599028311,79331.2379287592,57248.336005294965
4.0,71099.04079349773,54195.98184558119,155529.99698583962
4.0,73179.27074605702,1131.8726399333439,58588.709074863014
4.0,73334.10962361438,22307.647967022473,243681.06097236092
4.0,73827.25356234383,51688.85913266259,65747.12564248413
4.0,75448.31839766391,60521.27744574385,421120.676314282
5.0,3651.104921364404,73225.96127100129,38141.36631943631
5.0,6204.214624844526,30719.598608745237,284825.43829576724
5.0,8776.347085070809,41707.61256146531,30648.44360355027
5.0,9002.05292778706,13818.980707928296,136078.05531399677
5.0,10302.482533589493,67499.1750471585,46253.5328780435
5.0,10590.298678480385,53629.312999718306,41451.69416236443
5.0,18881.632180085217,27928.62923780857,124644.77950745421
5.0,21346.533732059255,44241.7255123256,64494.3510605641
5.0,22600.72113886285,38064.2937823694,47532.216175044
5.0,24326.82651363812,59312.12634399261,88662.521210631
5.0,27244.60618165909,64724.11200767247,48237.2585888673
5.0,28061.94627661128,52662.15463258089,47956.455799920535
5.0,36337.08515776975,46544.553115421564,69477.12427436323
5.0,36343.07240736292,60645.01810812274,370509.74304182024
5.0,37299.72085008067,1213.7789000419596,40322.60110723301
5.0,37501.0307901346,38373.82847915906,45243.901066106744
5.0,37765.93409130865,58734.67376952435,52912.922304052874
5.0,37954.7386787591,55013.33648494128,318444.4563517555
5.0,38812.15601831999,72845.86388177436,68009.32062854743
5.0,41923.85144451159,43421.920211119985,139819.16621937472
5.0,42467.669757868156,21925.805450453983,86588.47418223924
5.0,43223.63923250779,32610.835886366753,116931.55327441264
5.0,46248.92645672304,24864.454504935573,56206.40226019545
5.0,46585.67535217005,57538.16456850291,108952.78792407304
5.0,47167.71748494552,36869.851079439446,240730.35520337764
5.0,52188.79985845196,46407.15331714678,87068.8449653588
5.0,54183.724024010306,71969.55233226223,219399.70626088406
5.0,57026.98326987305,55182.958886056826,69679.30171995237
5.0,58494.23251569105,35761.67588948259,94590.79597835259
5.0,61148.76883323764,20125.568812440466,1435050.15303947
5.0,61427.35699825575,48613.671586866156,50272.45218770485
5.0,62475.6391487066,55359.267045704306,126004.71947584995
5.0,66756.93123954127,13142.075019087444,159620.93745289804
5.0,67692.8916280728,21790.62250376579,146140.31327321127
5.0,67920.80439513315,76691.88772380596,83818.7233548149
5.0,69345.22843180629,40497.86494488221,64496.07812701927
5.0,70260.24074733126,19338.42484119937,96738.54374938148
5.0,73404.83787678022,20104.772461862918,38474.19652742518
5.0,75352.29047285,28798.251436710194,1.0568631560516808E7
5.0,75947.02926555066,71138.13166254685,117749.08393756546
5.0,76238.31723202909,70261.84057552776,183638.07670063357
5.0,76805.64482156605,19980.021657922112,287566.4412453265
5.0,77035.54830451384,54553.78710184647,86660.61534641092
5.0,79153.7561790922,31109.044056990137,79853.52731589695
5.0,80644.87656179386,50213.7557956289,110444.70016570327
5.0,80745.23238676951,52476.6785692762,50926.586596071786
5.0,80876.01220328656,41555.58319569112,132692.04787632744
6.0,3847.423941162222,18920.47513782532,91390.61618075908
6.0,5638.401207893653,80311.81724744744,178053.9936407448
6.0,8588.51173267168,15806.89612178526,105591.72955408305
6.0,9039.028875337646,13825.91871723766,51302.482551477275
6.0,12818.345508170089,67173.42693331096,121381.11722892542
6.0,13559.134153571176,46261.72494726323,32836.747857889015
6.0,15609.507539602477,55173.24975486563,41840.030374111426
6.0,15686.170192450281,48471.39907170689,83243.47526019723
6.0,16561.66546438802,51077.9472437262,71636.75576154528
6.0,16920.10754507272,17334.347847918794,42211.785793631265
6.0,17044.89934988108,42022.32213242124,260372.33071462362
6.0,17493.30782941713,61616.175585948586,49591.29409828386
6.0,18681.154853474152,30061.322613153377,202917.4551018391
6.0,18864.36075827929,27932.91235113095,163994.09554957095
6.0,19565.13043693741,76745.30502247895,67650.3832512535
6.0,20209.813292977396,51101.78415230863,143625.22953645836
6.0,20649.86804876684,28749.035202471307,634095.0059311199
6.0,22083.339651719416,55932.24503761199,116287.75123559429
6.0,23990.116090296193,56704.2504570247,213894.67600307
6.0,27739.34944133745,47950.58248944966,141783.16946492577
6.0,28336.65245299088,42102.07047671915,79272.71246440141
6.0,35617.8778719281,70655.6606585375,96526.35324948662
6.0,38187.61269134186,4880.149941907486,247007.0941518126
6.0,38383.47719593295,72873.02328740062,211184.28965335278
6.0,38457.18985180088,39188.26951582029,108286.79096084317
6.0,38663.49673665476,53312.05753482405,54228.28986337784
6.0,40393.72986760218,71852.93764297079,50392.918188725314
6.0,41163.27803259431,35679.36581986862,105422.06769219325
6.0,41369.52812569781,70032.88230333297,218005.65495854392
6.0,42515.96696694384,59034.98900148482,75884.93610401807
6.0,42991.62973750409,27639.93461719993,59663.23061814161
6.0,44559.537405269744,57287.98116705242,53963.40898738081
6.0,44716.37114429274,23730.73867134401,191875.3179947181
6.0,44771.349826621714,5665.8450903685625,98789.45346831584
6.0,45484.68878620938,30444.32558655805,67367.17576483832
6.0,47300.71957368581,54868.20257251061,242453.17859288395
6.0,49608.483560328394,53599.06431689004,83722.93084823445
6.0,51079.54868900045,76622.59668645711,137094.24354740497
6.0,52147.73327813177,66939.38380868467,51177.341372232295
6.0,52347.00337969475,78406.97582386465,54354.7271989694
6.0,54171.104332836476,71979.31836972137,190432.14627803094
6.0,55472.6561540773,21610.73247831548,173284.17150496558
6.0,55928.231130692,67837.40700859376,39404.632512405304
6.0,56232.147805318804,49426.50413625698,106082.6324870654
6.0,59329.15160299656,71548.45981735624,77870.9177993953
6.0,59874.77978229408,28617.693494671214,133690.04041769516
6.0,62491.647083512886,54939.453557152214,60896.92913607529
6.0,63961.23839344023,66314.25756070421,2850698.4175700764
6.0,64423.65543646712,77422.5830471601,183851.22372289372
6.0,64847.135570550134,79230.99349165594,58329.400693019095
6.0,65280.81714896845,67262.55254887269,49296.99204187233
6.0,67570.62431703703,57991.13263199251,96245.08963552766
6.0,68205.34436511247,33879.722624878756,56025.80714933845
6.0,68278.22085946472,47508.26000459626,75809.52612998027
6.0,68697.42920084418,64245.907438822236,71224.17212043445
6.0,70416.05209733905,46655.07252856145,81447.66804333896
6.0,71328.98506202074,6587.543282532375,112516.7706939188
6.0,71351.67580958019,69189.16924137261,42990.243254282585
6.0,79440.24043882258,57929.371922277925,50339.549052621616
7.0,2393.445492861436,77002.43868505138,89525.95593132422
7.0,3429.141654899152,47021.59465498991,53658.497783436
7.0,4270.775581818338,26760.05672308748,82196.32272669989
7.0,9053.200165204466,13983.066582498783,122558.56696709423
7.0,10736.986692759416,15623.95955541261,63387.57017666383
7.0,12557.548832122786,63940.860899705884,70207.71406837573
7.0,12474.36601920753,75070.21428985483,96475.45511262942
7.0,13057.557873926413,62250.8090325102,38755.51023827535
7.0,15219.946442447184,51963.13922586502,60461.60385850419
7.0,15707.809132687407,48634.65707919898,39094.644437701616
7.0,15837.245991507309,52586.93766523984,79977.98294002295
7.0,16017.11510429835,55837.426856466605,76102.36609731891
7.0,17135.33858036235,70176.09018824811,134977.56561970382
7.0,18766.16052975558,30106.44437827191,201705.54590355454
7.0,18928.986390999853,27980.045593038747,283578.75585731573
7.0,18909.314355445997,68637.19266069507,78973.28761502267
7.0,22158.390973705893,72741.65822925107,66425.25961509076
7.0,22205.196152357537,60814.89833280245,77798.26705918055
7.0,23065.869174394586,27039.881705015756,225925.94672337658
7.0,24337.926610821083,68496.40641042529,71193.23617283709
7.0,25422.059486426897,34699.83871809554,85944.24791598094
7.0,27964.266242214704,67784.07487322754,92827.60365693025
7.0,28178.30617812148,48398.630801324165,118953.02089698818
7.0,28349.696687562246,58049.1906943502,79297.40226376953
7.0,28623.720248876532,26657.010753162718,65622.41526516828
7.0,29778.642463923425,67094.70276083471,76033.8160391814
7.0,30347.956646175313,44437.11103481307,81271.0018975688
7.0,30406.235760696178,3724.764821365017,48257.51315456037
7.0,30535.336692981633,8535.624233102488,65779.06162630813
7.0,31057.68581416794,31124.067939876506,59572.32594643622
7.0,31379.604016521913,51797.71558157906,79557.36896418293
7.0,32566.485945835408,14534.43478460563,189793.50256514698
7.0,32887.70347787035,50346.15660146752,51059.77809259751
7.0,34211.293645914004,39218.28192837975,75478.0382457704
7.0,35694.82704661889,31483.62730213384,105564.55680563718
7.0,36314.64766086931,46578.15717123396,84142.28231293749
7.0,40247.049668340864,16845.215006486294,83643.3730896858
7.0,40659.74707547069,58508.524565056156,251798.82319781493
7.0,44483.45115867105,79332.56276339089,80815.98032770905
7.0,44643.69150708118,1145.8020575988987,39722.71321178287
7.0,45832.855297547336,76674.90674147145,57435.01906956241
7.0,46589.46042788697,59534.83094056249,935564.7350957624
7.0,47493.91161553399,18660.691776639414,54701.17340208189
7.0,49139.92559074763,72653.03178589407,65790.08229854377
7.0,53122.13952796903,44522.948061876756,53419.55516032725
7.0,54235.07565813242,71993.55572765418,234504.7041416682
7.0,54532.198773464006,69453.84716685669,109753.24937089054
7.0,54717.48701573721,21383.63047433667,61250.18646454522
7.0,56275.07120425157,67268.35590593971,139554.6404752762
7.0,56946.380345384554,22187.68555270967,124109.4361870208
7.0,56984.83752444919,70130.85071377979,68946.71779273597
7.0,58572.238671664905,65057.091590956945,73480.70047560472
7.0,60169.97194727354,53810.58032644261,48896.36091871547
7.0,61667.893194214324,48739.71768580322,288410.0271763263
7.0,61936.970320132656,65189.62449683337,79701.97879368103
7.0,64203.98656085867,76174.13219815226,58720.01256175879
7.0,64481.956178653774,37696.52941230976,88273.85368661472
7.0,65898.81528619965,57878.59837458987,74038.77112595794
7.0,66904.19994807117,23942.938137918984,67084.98095532766
7.0,67035.1352050167,62065.65484146348,50822.531464760206
7.0,71404.7865200697,6576.764153784256,76317.63529868437
7.0,77983.03180942964,68912.70973446906,359559.1431818788
7.0,79438.63373841325,64722.31327198873,78947.26309757931
7.0,81693.43097992273,78798.9405112558,105948.73319206205
8.0,1062.732273955934,39941.9761901841,53782.54012290314
8.0,3744.508636384241,37823.06282013549,77530.07521315049
8.0,8840.2982590594,76807.43620660191,54411.81061384834
8.0,9032.299280343246,13907.232137505436,61767.11993107935
8.0,12548.427112114234,29218.362884655187,210257.32487628356
8.0,13657.643354172142,47710.032736431465,66401.59176895682
8.0,15578.17462584177,48636.160613579465,191502.8078291688
8.0,16191.714618563621,60911.71819916558,1644147.0924333776
8.0,16623.936517974347,603.9152479528893,44677.09291882957
8.0,16771.406072732854,74127.23878654209,69872.44019972169
8.0,17718.172540378757,56739.725520974505,49625.269943747044
8.0,17859.516292879238,40681.05481596658,129634.06219535465
8.0,18671.157590825067,30156.105220463887,192541.57015346474
8.0,18825.31021127509,27949.795913972925,151159.63158965635
8.0,20550.888269577514,67993.61629507446,52376.61436759161
8.0,21777.365196784354,31261.206647227667,92851.74268784554
8.0,21905.706797783107,27319.73898503351,76304.40309769701
8.0,22970.85149911572,27078.8692873238,225834.6148510806
8.0,23842.830112167434,3067.3891027656286,63803.66677798251
8.0,24080.596827069374,60054.449460671654,295843.5985499612
8.0,30495.00465392223,3716.291796836204,100935.44854248519
8.0,35266.64531854011,26527.174643220413,89176.32941687548
8.0,35442.85339380703,70317.17492682357,89683.27343095733
8.0,38481.2824827424,71742.23071150684,432560.7626054707
8.0,38681.14601221034,54746.27849690041,273384.13853907934
8.0,40359.53189685957,71910.00728222069,110627.30527882895
8.0,40502.99317203934,58566.30261709161,90803.91910357577
8.0,40760.72763642129,30771.53262217531,40350.40524123935
8.0,42610.4591035195,22124.62417335892,65980.55504843207
8.0,43028.0209617422,958.3984110623634,101240.41625142809
8.0,42992.40778168823,53797.39557239518,48713.962210634665
8.0,45350.802917873334,47910.020669426674,119828.7794381395
8.0,48369.027580955524,36996.455362999375,144806.13391077222
8.0,51170.15306011916,61943.556954878106,39255.9885480304
8.0,51336.02108334276,39607.20228075905,73782.86356544084
8.0,52633.79409867185,68652.01619620631,396847.5429463627
8.0,52844.79683990862,4203.949087691105,62707.4223705908
8.0,53557.394765939905,67110.5191769108,45266.48016680782
8.0,53927.19298438816,52509.07112713329,88238.78509439812
8.0,54162.03992278753,71990.9986607484,281613.51947607624
8.0,54287.437708639955,70710.20645246255,51857.765918147765
8.0,54610.595466392566,36565.734407564814,53775.54572714978
8.0,55111.321616465226,62480.53384156528,61046.13842971093
8.0,56015.668929002095,55328.337740168514,58940.75153775293
8.0,56824.133313420534,22187.600074789287,86688.22927352227
8.0,57066.2463268124,51836.2322854893,102047.53221092532
8.0,59380.71553547662,38693.025641505315,95643.18805111245
8.0,60619.979612471994,12309.978502774928,125896.33048806306
8.0,64484.56692994595,27915.199423975242,75784.43681314719
8.0,64645.98211238788,49953.13969154213,92603.12773344447
8.0,66579.78211333658,67279.29744548199,133615.08510099933
8.0,69815.76204719183,75512.67322990256,60425.81345541411
8.0,70164.62596996491,14402.625703360904,147626.72971798948
8.0,71737.39186370312,8213.362236737177,277645.0648307249
8.0,71739.32225812833,73328.79299635206,73613.3649846065
8.0,77141.55703792722,19827.088668670654,73019.67051611176
8.0,81498.21204928927,36110.38114566343,127569.37581085651
8.0,81633.43358561957,32323.385253596753,93665.72749859834
9.0,2199.5541215166786,70871.33420668519,46811.779520353535
9.0,4233.832765381506,72240.39575837771,293942.35879526206
9.0,6972.779779742948,59568.2606578037,161413.01482238912
9.0,7850.012472879697,64693.003943434866,748717.8367387366
9.0,8564.724022946995,54258.39503175891,82258.813361464
9.0,9001.554056389008,13786.127017521107,140618.59809341814
9.0,14817.154322663117,45362.642769754,112697.12693898707
9.0,16527.55846779648,2160.5137514724324,85812.7320900649
9.0,17683.31253506503,78023.56930129905,56527.06181610898
9.0,17951.74035373258,57168.169694146454,72177.57258234502
9.0,18359.48707203697,67850.2237927119,174622.61332151716
9.0,18684.850734111205,30100.908545182425,161132.99673150346
9.0,18818.50922772052,27923.843435947503,400827.16847374267
9.0,20082.505434969804,31040.09137540685,56237.6009751539
9.0,21414.638393149493,37863.32106552757,364091.91681468306
9.0,22620.200527899673,39585.158595337205,68826.66211017294
9.0,22940.440790662877,27023.380400231643,160251.76758326995
9.0,23278.292186558476,54325.2451417162,44215.42362216156
9.0,23238.74800762978,57275.1915278274,448587.4453268905
9.0,25702.651914796326,4526.837660163222,76250.23949663264
9.0,26894.55936574685,42734.30032023799,46307.064194786864
9.0,27261.652448416346,23543.274322002428,57375.6221694413
9.0,29190.21339262712,18800.927257252097,63531.10981206472
9.0,29339.532941022684,63552.951995576215,58150.0539668671
9.0,29966.762517544583,52166.02955442257,317976.680095995
9.0,30225.99641304418,65944.1849766921,57570.35525646303
9.0,30487.77519532966,3776.525205887383,70429.05647197521
9.0,30570.70610253052,55818.46399996152,64675.293716365246
9.0,31310.016662780057,51717.54116493414,94783.30178553962
9.0,31323.66688360464,75794.9839147082,93913.07720100351
9.0,31817.145383931686,36264.52963600707,62474.38266297832
9.0,33345.30973923063,80308.6297172254,73099.33353272048
9.0,34122.16223171048,12300.993044383898,121489.51322610075
