"frame","x [nm]","y [nm]","intensity [photon]"
3.0,57714.26534063263,75884.40539109762,69740.12162755101
3.0,59149.63980112387,42782.65943645951,129220.5424205814
3.0,64079.95196823205,893.4336674273575,71738.0340257102
3.0,64761.82293498722,13456.768042274109,88945.57857111431
3.0,64934.553484583696,45801.56230992885,75723.05245496817
3.0,70220.86462502439,49346.99453697076,1.479855492191411E7
3.0,75547.15945905128,43539.97291182706,47736.94358164432
3.0,75505.4597229723,49845.58730050766,138316.2358775923
3.0,76906.49845169482,35135.41577012088,109605.31102400926
3.0,77569.7604574223,54048.559141606136,243428.9970487754
3.0,79781.25201327898,1127.9512416744928,52862.41116271642
3.0,80678.79287340013,19541.476764674506,254825.8335600699
4.0,1193.488177146161,73967.21461337258,64225.76186697921
4.0,1879.789261864058,643.8381194579555,109561.80867359201
4.0,5587.834290166986,78737.3497716846,50055.98796909309
4.0,8208.515081460004,64220.50823480258,29917.954566823835
4.0,10439.031961621764,49198.75675448935,93089.52349664857
4.0,11832.864160499816,45021.17046554199,100740.82696603842
4.0,13275.743411343943,63873.42754912843,63610.79938642053
4.0,13517.15822579567,49135.02757359168,73026.40006203268
4.0,16394.389753343283,72728.92928767209,78984.52640987793
4.0,16780.49205747196,67924.55636317244,47277.106858342304
4.0,17908.164021783807,69104.34593217612,199249.7612791281
4.0,20251.893562450663,73831.71498429519,77515.36181343156
4.0,23035.296777453445,22124.30430614734,72271.0051070052
4.0,25059.242284328633,57040.75356273771,69396.03800955
4.0,25448.501267011146,22404.7200626059,51449.634449695746
4.0,25362.15051780587,35537.26765650908,127907.9554733001
4.0,25869.55239216318,28616.97514987601,59717.27538637692
4.0,26140.600494407634,71590.228670136,56222.287806093475
4.0,28942.452268998524,67283.25620304995,91550.60685355049
4.0,29015.462344139767,35782.533107173535,30462.888553794644
4.0,35860.01269385971,45566.32234046222,45631.72139915945
4.0,39518.25270876897,25365.197334146145,297125.40364895534
4.0,40399.578951587966,44005.331270320734,53695.35967500137
4.0,41849.81760292428,31058.758322714773,199850.27903081005
4.0,42607.68480645178,60240.83109342494,409920.45909079106
4.0,45374.96727518052,17884.904251453594,128833.5933863855
4.0,48639.39558976554,29038.986077277164,63781.876236482116
4.0,49671.94071212274,45023.780563147695,2174887.0006097485
4.0,50114.14501743867,27204.546730564754,98559.27999165855
4.0,50799.750870097676,78714.50643376372,45108.317913361156
4.0,55250.92524396512,71631.17619808686,31040.269520767146
4.0,55733.46320483892,59924.26562319504,31103.719770080323
4.0,55734.83853768342,77514.02057438542,47601.3205538006
4.0,59042.470798696886,29678.21595762825,61103.97300285605
4.0,59690.22866019785,49630.22733643208,66632.04661004254
4.0,60048.10766749399,60636.85547674563,57465.22289774818
4.0,60957.1296754605,76371.20602149918,91685.04959028352
4.0,61455.433065596735,47990.555387297296,53528.16860176698
4.0,66189.97033139948,59226.56344532489,73792.10868753206
4.0,66905.2162217775,54098.90156139375,46366.197841570814
4.0,69580.99545689013,80403.86622807589,118434.26103576961
4.0,71228.69280751816,14221.5912696936,33341.36255315048
4.0,71704.67533132451,34086.00019929265,69637.3012061392
4.0,73293.40411279262,36368.01818408752,53778.380641992895
4.0,74554.9306102117,42218.375871714365,375524.6778469823
4.0,77045.8834103491,35215.410818833094,219993.69840331504
4.0,77345.69289994979,76968.86621077638,164192.16559927733
4.0,79153.4432195179,81452.73529348205,90262.565270405
4.0,80549.94008416154,61000.76615986954,326519.06727564015
5.0,4586.856910125469,37794.90344255069,57641.54145515399
5.0,6876.342899400324,57270.877273809114,47427.14664929402
5.0,12279.246100791279,49403.75642510441,67134.48939836433
5.0,14289.489848315296,49351.93210273385,111769.78733743122
5.0,14438.295912710219,53144.82314158173,32445.191402891232
5.0,15590.002163055527,71523.88640060507,4124004.834852117
5.0,15726.363412899069,39087.618896363165,167232.12254035834
5.0,16162.560324982716,72353.09994451636,66766.67893157559
5.0,17978.631336516406,69134.00775854761,136907.4995056803
5.0,18831.971919439213,2457.334097038337,222194.3748522566
5.0,18739.424295725028,72293.20649748232,108175.00480528286
5.0,24400.71842317899,46220.50142773369,70986.48356727717
5.0,24738.95268350218,71408.61972701593,91130.95288649683
5.0,24927.346428055327,68036.16796178471,166692.9866989149
5.0,25860.15595019064,54116.02799555259,81021.85486232636
5.0,26523.492874411215,54602.880825090775,53263.977692206
5.0,28704.286889675423,48510.051374113624,155763.4316348019
5.0,31847.10895236154,5602.448750616885,52024.81315098198
5.0,32620.595796530703,1176.932400833987,81905.8400374547
5.0,32678.695616734916,32673.04319841471,192881.25958036934
5.0,33858.51243623869,42199.911601261745,89405.09535545562
5.0,35087.87141680115,20878.57048997062,40537.477871805466
5.0,35669.56636787865,30726.487580813256,52950.34863967551
5.0,35809.119777283806,81107.88111076421,73476.14647151875
5.0,36359.922289720176,36824.22051994255,70311.42334065704
5.0,36907.545310466,47131.87546745983,138909.30738178518
5.0,40001.78195993828,76765.19729652416,1445053.896660447
5.0,40222.40957031853,57863.359533859526,229806.58204994298
5.0,41895.783280302945,31084.519634500884,269773.7116818628
5.0,42648.782933258466,60233.12749846396,385758.76547556766
5.0,44607.40388371297,79761.39976072547,84686.8202583658
5.0,45417.25330396194,54752.01892990304,46631.64199995064
5.0,46272.327736697815,80630.13862391505,52857.02035084764
5.0,47312.56754799518,30387.298230226414,76879.04045411608
5.0,48104.80135619471,80713.90185789834,90033.69281695568
5.0,49653.88748742075,41818.0384743806,91417.49125194737
5.0,53585.95944014053,43124.173578040594,416490.63702797604
5.0,58394.64432437625,65369.907715543864,52165.21476189675
5.0,60825.718182986886,41525.00765878825,62232.566550898424
5.0,60765.107416949264,57766.541574137496,74068.80920924316
5.0,61776.83559135919,49070.27642644142,52109.39749203661
5.0,61736.590382206414,64464.06460679029,47832.4867719948
5.0,63010.70406849601,23427.557331968088,113880.03199603606
5.0,66105.43979968564,37960.37875035209,107693.09827178961
5.0,67890.77189737697,1197.1394627650884,35301.884738510336
5.0,69307.25652289014,48976.82882785588,54887.1280852518
5.0,72725.3309863162,70509.28696083366,66874.53545363779
5.0,75893.05662341794,34044.99201483198,52997.604781419956
5.0,77832.18868628399,52692.42603444806,51915.156518011914
5.0,78528.00609428935,59063.71251408085,74351.92037187985
5.0,80672.92558235611,50304.55033537328,141535.96572879326
6.0,3467.4885944950474,64980.60535363901,156566.9642244239
6.0,9222.274721681726,37337.15276931657,89602.20089519458
6.0,9649.818856617436,80139.6456002643,99454.76527241348
6.0,11329.827309114396,66960.77468008085,285742.188777452
6.0,13217.556145698774,24162.13227201884,105603.5620123856
6.0,15800.413702117818,12006.798966110699,174091.3732534361
6.0,16018.388786555272,2221.647621109095,135151.69514624155
6.0,17233.06432547245,64095.1128575692,261044.68172108495
6.0,17399.648240131228,8565.249176137533,186760.3549567425
6.0,17939.319442718413,15090.141271206958,60365.756844825286
6.0,18553.750652709972,48033.06860394487,43003.748631428636
6.0,18729.595515246237,27704.105823127953,42256.73717994799
6.0,19568.952672792784,73679.0187766684,162914.22867325455
6.0,22751.745879094327,1399.441930104599,131538.63853366606
6.0,26796.849359981265,25652.644513171454,55165.21218279367
6.0,26774.349743236548,66712.04091138279,51783.9341655658
6.0,28105.54432237222,33213.721603437305,68805.53977281933
6.0,28330.946061710212,47863.1648653378,56496.76015390272
6.0,28937.425322609393,62463.27271488041,228242.76930868032
6.0,30260.856371908194,26736.14640222682,112675.66334027788
6.0,30550.644670156682,61481.24357034959,59332.63769634021
6.0,30649.133643711048,16789.217422386162,50176.59338796959
6.0,32648.968239233338,32635.191614215728,212373.17156393235
6.0,35694.58144839745,76255.15429271774,68199.11092236894
6.0,36928.25687600484,39036.453754333896,75202.33278945813
6.0,38543.90715528485,46886.21343902791,68687.14618580029
6.0,40804.36874339696,37102.379796272566,132689.56570526457
6.0,41113.45931025552,25922.256080534717,38895.06804355643
6.0,41344.865731423764,80060.4668640434,76279.60139275159
6.0,41846.49894114149,31101.083998331727,251869.7806022999
6.0,42620.73655400961,60250.608431095745,570926.1972120194
6.0,44485.67333606889,63417.74191501821,89218.40996017736
6.0,48860.142424691236,73396.49517256927,182034.69262843073
6.0,49174.33311520416,5889.635584218796,94997.700204992
6.0,50598.209978362174,39497.37149149218,119183.80745520553
6.0,54175.18213409507,59994.92226772647,54776.79449676714
6.0,55342.64875151723,42577.99111707458,57703.465006649334
6.0,62951.38692572366,19674.136418278922,100473.95580908675
6.0,62924.042279782436,39436.64056984004,37010.30510340507
6.0,63724.874558067335,59690.93004072363,444194.4844179041
6.0,64744.26849919245,49262.1350317983,99903.17731848685
6.0,65907.5342410235,78074.3615539185,43206.102128559505
6.0,66173.03382035124,50061.66903693959,61413.44300383024
6.0,66884.96180247914,41829.01397213377,75149.55108777898
6.0,67526.28384587354,24439.256233339343,171453.13883501326
6.0,70041.73656896972,35476.2032368752,86205.23667794108
6.0,70276.9042009576,23521.35438056419,130424.51533971839
6.0,77015.3375334988,35214.26730339063,48402.20916715307
6.0,77916.32992304713,80780.75951598595,56400.87848237371
7.0,2058.693375376649,72029.9017581352,56654.94787009502
7.0,5038.475993082481,8550.27274786437,117155.8461898578
7.0,9326.60135158015,826.117928141158,48955.22464968946
7.0,11292.331902102844,66935.93707456307,364495.289629088
7.0,11604.598759502112,43577.81607040205,61541.09275683338
7.0,14878.553498349,53145.61682810682,75997.9273681913
7.0,17012.715605874815,19839.470847796536,265387.5073139295
7.0,17798.28053385102,74119.9103358842,76479.11785147694
7.0,21103.5628007737,52518.27257475933,67607.11347178991
7.0,21193.95262636484,47090.48868792229,106767.04411580734
7.0,21572.170391890093,42512.87101567102,216690.968192923
7.0,21987.79155311192,27873.08086290405,68906.04832017332
7.0,22248.74044248683,58607.04016268939,81907.2627103895
7.0,23760.79414676883,69253.17451625544,75801.72814114197
7.0,27778.453675036635,70201.84581568617,71572.30233590792
7.0,29114.316218558295,81368.14673987243,59198.68964798687
7.0,32601.08938992162,32600.27250114644,460034.7928140734
7.0,35481.067188389534,61519.11189267988,129531.1946520391
7.0,38067.995792075126,80817.39288237705,86251.73754960012
7.0,39636.780213635015,16153.641939963927,137158.51418042977
7.0,41016.28462237603,39471.73105534471,61944.34352312223
7.0,41720.734536213844,31039.393374521136,174094.917894682
7.0,42574.74744561022,60186.1843146794,283713.03169971163
7.0,42841.45935425561,24461.41269820142,68925.46186310014
7.0,42822.30981589357,48035.614859266636,161200.57761835994
7.0,42777.37252701838,63581.94734256839,85266.29444750024
7.0,44312.750091265465,20931.830884042647,162800.99037346977
7.0,45305.584418398925,49324.87193213187,52997.833609003166
7.0,45215.2206001656,54602.95700635399,41259.42167976207
7.0,45692.0915683967,44640.3811649476,65303.34412688123
7.0,46015.17869078652,43474.825101224225,125952.37293855335
7.0,47077.02084317579,36606.62103129707,42239.49484679376
7.0,48533.74896957561,50325.11743897244,186506.83670249386
7.0,48865.77020872226,73442.32459974282,317665.99473445304
7.0,50889.33957895808,53225.413223393734,41098.03861609216
7.0,53654.72488286552,67225.47065056245,94097.06767842457
7.0,55140.839714413596,33967.03141306046,50815.024834594886
7.0,55577.318356918164,23600.91445909943,122019.48188209403
7.0,58156.17797744801,37333.53371971559,47512.854375585914
7.0,58508.14890295717,56712.58562282117,288491.2769692979
7.0,60262.54361829413,37140.766273365865,140670.54115678064
7.0,62838.8789050764,42530.54219995975,114392.66400349129
7.0,64900.55905996017,51973.04836666001,92918.50761753792
7.0,65129.55001815904,69543.005172646,43859.732738423656
7.0,66665.57165538393,76205.65701517885,58528.98921368895
7.0,70134.04667306207,44710.20009116691,158009.32100780768
7.0,70418.8035121123,53640.746804114475,148786.71750113263
7.0,74328.9606200406,42551.00206693233,67276.8330162145
7.0,74991.05827926531,79720.42371546867,468364.8894372337
7.0,77413.01294096938,59187.76721172952,56689.3629953195
7.0,79454.0800533745,15233.285897562255,196328.45426512024
7.0,79520.27240338789,68310.71428051409,69206.9416650292
8.0,3339.584537712394,76955.88739087644,46496.00914729462
8.0,4637.708090344397,80984.48663121296,1.2082633332838826E7
8.0,5089.3840485387245,66654.30079506637,50792.97437573805
8.0,5214.999998124667,37448.16415814972,107135.86406149575
8.0,6474.782758534857,50892.23241578043,108763.45209283315
8.0,6684.703215265355,76478.67484792895,55263.58793500917
8.0,8681.97382481287,40299.24446959056,56838.03529141296
8.0,10821.358291748518,79254.67675730091,73236.83370693776
8.0,11231.571018049877,66940.82116897247,271381.9216440239
8.0,13307.960770530002,61287.645852865186,65719.29993771571
8.0,13490.81538170682,30843.262398454957,37987.827203119115
8.0,14302.532897438306,76615.99453742808,93757.70874607508
8.0,14689.363437320404,39129.95680910918,496812.39458101086
8.0,19655.627756965267,75721.55854719481,173291.59686769143
8.0,25239.87792345917,28430.760667719795,42311.69014748777
8.0,26024.06386265244,40524.85909476608,55075.8806116895
8.0,26351.612757886604,35660.71425503353,80955.50156531381
8.0,28453.830774314596,63152.60473707283,83072.52107873904
8.0,31789.24805542649,59630.845263088,46801.76261360674
8.0,32427.02945769617,30766.779606157696,309752.99038917467
8.0,32635.48907232918,32661.268790368842,67163.11712829751
8.0,34135.623283377645,44043.16931195969,102623.44328788476
8.0,34950.67642298468,50724.88337215952,104213.70271995843
8.0,35731.28906488612,24633.162887689075,55391.461845608945
8.0,37423.09735292946,63947.82148894118,69304.32908275737
8.0,37771.88942329296,49559.444293272514,214798.52813763163
8.0,40095.794225851685,78272.31949806021,61801.06786370041
8.0,41012.09249677406,64388.26722271328,45919.51730328134
8.0,42343.98701885058,58699.69133814489,219120.62161477638
8.0,45534.54178223587,44623.43788121095,226685.47998242575
8.0,46947.89280594065,59496.041235355355,306366.623880763
8.0,48806.19800754304,73443.12848392465,202187.82690756285
8.0,49798.92825018699,65384.36113990375,1071034.2837534864
8.0,50923.272583747326,57523.88553512158,264424.7578949025
8.0,51422.59724670109,13112.37735609489,86812.49011650104
8.0,51981.84532962992,28859.55745819133,60340.04565619291
8.0,52034.53955765167,68405.22263559,38069.21381948932
8.0,53032.686474171365,18039.437960300198,298689.5136300354
8.0,56123.17692782219,26256.282884782962,58304.570737186485
8.0,56881.61673909035,45889.02014713698,63113.88810830703
8.0,57827.99385134011,59467.397351227744,106857.11426808254
8.0,62604.39168246127,51148.01302770294,44891.542112685696
8.0,62660.31988250975,57772.42970960845,150773.7405057908
8.0,63014.5056753221,41077.27773263816,69496.78162971452
8.0,63540.17019455611,53639.47198999345,95515.09627382009
8.0,65289.10391957506,28673.32123737744,73051.26646445604
8.0,65368.676207535216,54102.5046784811,66299.85500783857
8.0,70675.3058037611,12897.624165144489,76690.30166376273
8.0,76668.06672419714,51557.5695557439,210740.1263121341
9.0,2175.6415454047037,32227.311141201466,79034.81756311971
9.0,2196.543098586971,75437.21870534154,58321.0224758675
9.0,6348.724174113926,49061.57404764337,152306.753563775
9.0,8155.52560518909,34870.55851729431,50623.24970538849
9.0,8152.514515358172,55287.818813355,391454.93561725016
9.0,8298.831478602626,961.1451766670082,57872.13581669798
9.0,11364.5936416578,66904.87574675871,269044.76279579103
9.0,11998.229322250554,27363.193168199916,57778.315314863845
9.0,13355.960207230137,51093.64644862039,211288.15422323352
9.0,13739.745933453925,79554.44140726866,54570.23925986926
9.0,16629.650834541873,49484.13000668441,149366.974156373
9.0,17722.909123786765,43773.57856288405,60984.089131594235
9.0,23053.37766559298,75188.14812985017,57207.499118136715
9.0,24972.689547850223,53618.354120177086,51096.15504965215
9.0,27050.577350980235,69034.43747624315,53941.77906902255
9.0,27959.96845489364,58949.12168840067,265718.7899543963
9.0,28072.030797576575,41924.44790992263,121490.1400561539
9.0,31509.557418076623,56116.003022387406,60935.46893831461
9.0,32877.249598916074,63368.82169338382,67977.86715942704
9.0,35108.79812313934,81161.99080604421,40649.146555293926
9.0,37114.968959968974,53160.52125450007,72649.00984119809
9.0,37532.56262792806,56322.86477851509,90475.25776882425
9.0,41504.59179407473,37937.695878301216,104127.07038854036
9.0,42448.57385824081,58732.594481785694,150106.65954195327
9.0,43560.32385117978,43758.129357282734,239823.5702233354
9.0,43819.92532192154,15209.557298230826,97810.12001751478
9.0,48835.971268454596,21643.855283612014,97986.47543826801
9.0,48909.03321180339,73409.38065594735,154256.16618453767
9.0,51493.544619979126,28335.23363815705,112088.39831391274
9.0,56414.30017104819,74713.23536265396,92780.08366200989
9.0,58080.83550854371,39662.193653850074,124427.3881030545
9.0,58391.39439792277,56846.92723096209,65636.4815775765
9.0,62794.28350941846,57774.11422199388,76778.626742744
9.0,64263.93953708768,68500.85011780151,85533.73860012497
9.0,64736.98348453249,71355.46102771242,100212.36352046399
9.0,67468.11614581637,38375.501676813365,69780.34076938742
9.0,69255.21832893908,67518.58281984409,165113.19084286861
9.0,71179.32181537343,20740.101187614233,51696.63125630154
9.0,71704.54872281426,62210.47999222064,116426.1726464791
9.0,72262.99976725043,55522.172463432544,170286.12595394318
9.0,72788.86516646302,33533.22265157942,456954.0497558045
9.0,73410.29482378907,11679.223227334722,84788.09120304961
9.0,74640.08519999299,66953.73798998765,89122.48968108292
9.0,75562.76668292304,47036.415238373585,81057.38171821975
9.0,76647.08880316846,42788.9393125073,64742.964687034466
9.0,77130.16421406157,35127.3982156077,112490.27869240809
9.0,77589.88652845568,74925.91900431154,204999.66756170493
9.0,79115.23034818718,19520.89690958759,68652.7187606463
10.0,1752.041793775869,30581.541195631373,88364.97537300103
10.0,6511.361890856294,45563.60200544376,1471337.3860931639
10.0,8341.801225336343,63815.97794196459,50731.788635654404
10.0,9010.098595118094,2770.657014205186,101739.95823149306
10.0,10498.725070934905,38976.89965007122,135851.52915192736
10.0,11219.701529691652,66878.60666554565,309210.81508553337
10.0,14948.675069583709,27405.166471080498,61662.01724690857
10.0,16176.976970020958,70731.97061733279,166615.90996158496
10.0,18020.990491812667,56594.64186117715,70366.37862683431
10.0,18255.562052604575,24748.667428042863,118234.4040341693
10.0,18146.735553016897,39948.05825434227,97976.2609450589
10.0,19967.36611609934,2042.2853247185008,50061.729069931935
10.0,20780.331914569757,79893.17624884045,76528.8948045859
10.0,20818.333231776054,60978.28209691776,81552.67262804211
10.0,21305.554901339707,44972.60065367152,49808.071081121634
10.0,21754.900977321755,68196.61864986729,93524.54267349631
10.0,22333.306209449183,63459.016043236705,171036.80150590002
10.0,23476.94508831514,26749.1075838021,49647.42461987671
10.0,23402.365949718398,73741.00498253168,67552.52428549173
10.0,23751.48600358057,1438.2819240218205,83876.18659126677
10.0,24458.564159320795,30944.90637071428,1.2511887608989866E7
10.0,25085.862732902307,39003.351806344435,84845.58745550687
10.0,26790.312671084776,53425.05800237034,189511.63108883
10.0,27845.536622948057,37605.430744148485,108174.46255798041
10.0,28887.63909867071,66127.35905988755,83740.31958360862
10.0,30803.51981608185,42924.49873802182,69813.9998600372
10.0,33395.938401455904,50403.58463318464,126670.19175829405
10.0,36151.733913167176,35506.69838891656,60657.47416159187
10.0,37214.397671525825,67939.84634269269,102247.98341722715
10.0,39946.63171014024,75369.45939130032,63224.85250835959
10.0,41560.750356127435,57485.4400128019,73492.3255374918
10.0,42289.1391040287,58656.95890360479,136228.86037332864
10.0,46058.51391206028,4544.24412143034,41419.16083897804
10.0,46339.23430504447,66062.19445406643,84086.40412443382
10.0,46784.80813156053,47152.49671746868,65398.38927096413
10.0,47274.836312869564,48196.76876396521,40597.118468233835
10.0,47875.46859285539,80121.80679902402,41727.97095006158
10.0,48549.539039733376,74088.99888018599,489428.7988914189
10.0,49268.14695861096,49436.808897706294,59707.926750142535
10.0,49547.46033715673,35236.75021803482,75316.44887090239
10.0,53112.603308886726,61595.15835709428,182117.52608092807
10.0,54015.63397914927,57137.31889773193,119538.22365997836
10.0,54038.16295605336,80932.88284706694,47472.2211603624
10.0,55209.44282339577,47891.95764463567,109465.42430575725
