frame,x [nm],y [nm],intensity [photon]
1,38602.63732,61563.39958,931.8183221
1,39143.42315,80585.54613,1325.144432
1,40769.84876,47483.84201,1369.318737
1,40801.95891,19477.28171,555.0384967
1,41121.38515,25212.00616,625.6136102
1,41483.71512,61431.82033,253.5558281
1,41940.52189,29681.42148,539.7585172
1,42362.57278,56211.09264,728.2966235
1,43596.70461,54333.84363,1199.440209
1,43904.79892,7811.232377,922.8803404
1,43914.01983,37266.06985,298.3160386
1,45375.24625,25692.57941,303.9427862
1,45882.89359,60887.54725,617.9317227
1,46319.00001,70946.29093,401.3969077
1,46608.84564,53459.364,491.411628
1,48393.52071,36112.17271,2091.191487
1,48452.00067,76109.60862,1811.633427
1,49819.09968,57873.12411,741.3719557
1,50431.0585,81320.64022,440.1070738
1,50622.51862,30217.30975,1036.818311
1,50721.02141,60692.44126,914.9444018
1,50988.72044,45383.64736,1210.881902
1,51372.09285,34559.56341,958.2427315
1,51380.9405,71223.908,1020.159498
1,51500.0486,9606.79282,700.8968487
1,52068.85948,3648.999839,359.6067473
1,52790.12478,46167.8175,1251.744634
1,52901.9388,56416.43967,974.0223711
1,53246.54352,78645.87548,1193.049649
1,53318.5129,65540.31914,200.3030826
1,53996.70401,41482.75841,213.47458
1,54362.6368,26392.31062,665.6906177
1,54413.54071,58736.84791,594.5014111
1,54849.72909,15351.77872,376.4664056
1,54945.26283,50615.14414,802.0576486
1,55026.2501,51316.12929,416.3066134
1,54922.04492,53427.14921,776.4825554
1,55721.30478,8102.93398,1034.923042
1,55979.8143,23565.1953,1677.570404
1,56543.98919,4962.419185,213.6121375
1,56652.23881,81258.77736,360.4650229
1,56714.048,29911.81917,1131.148741
1,57404.68582,27391.06529,207.6452282
1,58060.19256,12268.76003,541.3018651
1,58344.09998,65910.51516,458.5780187
1,58414.03035,34965.03215,1156.550525
1,58677.56971,8142.834432,367.6424232
1,60083.98941,29389.49908,429.6993662
1,60039.12981,79713.35607,1308.169642
1,60250.59809,6932.53223,252.4984691
1,61036.93801,70731.01765,402.8377962
1,61361.89578,16720.806,723.8980425
1,62043.64375,38843.17795,1710.64379
1,62261.46366,36621.99254,285.4010002
1,62365.88298,16395.02594,502.908797
1,62821.04911,51433.76691,329.8125099
1,62957.60514,80447.42275,617.9585959
1,63305.18274,3412.932026,394.6175526
1,63493.36988,71583.19924,861.7560868
1,64051.4914,46107.76254,221.0038723
1,64405.43334,66044.85385,588.3650834
1,67840.5112,46002.65345,345.437839
1,68779.06067,13320.07145,355.9848153
1,69226.83596,80353.93076,997.8203095
1,69408.7314,70780.54858,677.796876
1,69472.06764,73554.33882,419.3571412
1,69836.03034,81124.09594,235.3559228
1,70046.32203,52530.99988,465.0172618
1,70550.322,2282.787122,843.6477669
1,71302.57234,75847.31243,729.738954
1,71464.19539,48159.86327,1346.862478
1,71801.6502,28012.66005,1505.758905
1,72428.78046,59676.89189,248.2064283
1,72497.63785,2597.129987,1323.291407
1,72560.35516,63517.7324,640.7070552
1,72770.71304,7176.077067,345.8966801
1,73471.65902,68779.7746,484.1044154
1,73618.25044,44190.71571,2215.07021
1,73767.35181,50051.29016,1660.354284
1,75679.07101,42640.93377,390.5156807
1,75846.857,48378.4865,218.9303088
1,79144.95039,47940.87596,938.492252
1,80323.67313,29826.60646,667.3593311
1,81085.66622,15646.38196,306.2621802
1,81108.13516,72076.83928,608.4307965
1,81124.50274,48761.45373,678.814123
1,81458.47871,43099.45488,32281.90551
1,81513.5834,47497.70225,36880.21844
1,81383.42909,61945.82678,38482.67024
1,81486.3225,63152.08201,1718.429882
2,1523.791711,73028.08161,844.7194497
2,5534.017693,34727.41991,268.4993253
2,6477.266304,39970.52575,326.5522783
2,7429.341668,50869.8276,357.6832357
2,7557.214584,37706.77591,209.0337962
2,9344.468279,16515.68616,231.8492858
2,9616.631651,79261.61077,442.7946726
2,10009.56621,49395.84337,293.5006336
2,10964.8172,2354.367948,680.7011771
2,11958.35122,30432.36879,858.4217756
2,12380.9059,8847.680921,1155.269717
2,12725.46066,17965.54966,313.5671882
2,14090.88541,56190.4032,481.3308842
2,15067.59242,53031.13049,403.809328
2,15667.41523,17378.72736,926.4920391
2,15900.97968,59216.37675,392.9642761
2,16057.75585,52090.73126,284.6693095
2,16133.79791,3865.021489,899.89093
2,17485.26165,33122.82371,1326.16671
2,17611.76167,52520.20893,1168.514431
2,17780.5326,66373.00439,304.7312239
2,17956.77635,20858.5728,604.8146509
2,17982.73083,48848.3626,772.6019271
2,18692.5459,17462.62919,275.3329358
2,18770.79107,51480.53357,303.3478279
2,18890.37787,54414.07965,240.3464349
2,19008.35751,33686.01495,361.4248566
2,19103.77537,63356.72002,425.321387
2,19390.20687,25586.50528,284.8892386
2,19574.71352,34404.22648,559.4705252
2,20073.40748,69782.09845,304.2135519
2,20353.85909,50054.25371,515.3063686
2,20563.19541,24826.4055,1013.654383
2,20951.90206,70189.45717,661.4237348
2,21912.15076,52179.7268,300.0950153
2,22361.83878,63160.48111,1562.499213
2,22581.37282,56269.31692,1371.203408
2,24558.58201,6245.502556,783.7770645
2,24581.10027,79184.47008,341.413263
2,25122.24088,48817.548,794.6063572
2,25167.71906,57520.36051,991.8742627
2,25502.46355,33299.2609,247.0295943
2,27158.19753,34701.71112,391.3186171
2,27044.73115,49854.39343,628.8481656
2,27961.04179,25155.16937,1847.548717
2,28204.23427,44105.69638,621.4263988
2,28173.52548,67448.60395,1044.978545
2,28417.93147,16755.46287,333.8311979
2,28682.25975,5352.3357,392.62856
2,29282.71504,21773.62555,424.7956982
2,31019.54195,11688.89861,465.5237316
2,32006.99693,14014.7957,414.7758844
2,32482.15447,48244.69057,1257.47201
2,33294.90911,58883.07732,225.3348593
2,33750.28502,70191.15278,266.7657106
2,34349.94164,48872.62976,294.4255221
2,34511.55546,50273.27621,1050.809902
2,34685.38675,36528.92048,949.9085923
2,34913.00942,65310.59512,379.1249891
2,35107.85617,49644.58746,388.897131
2,35522.81825,70763.49485,392.7487305
2,36080.32655,53092.97929,274.8352553
2,36329.32459,32252.68945,1305.159579
2,36450.76599,5681.259633,750.256663
2,36755.74994,22478.88097,922.1273622
2,36822.90264,10515.47964,549.276178
2,36985.29596,71373.16168,1622.039826
2,37160.52254,39681.92369,803.2886709
2,37775.40881,4823.237183,390.1229913
2,38332.43579,51338.83377,388.7057277
2,38630.95699,61445.80529,657.6757329
2,38602.50402,73444.944,254.7551433
2,38932.35852,28416.66408,1130.599675
2,39114.92497,43036.14892,494.4120617
2,39166.72334,70456.81232,236.7092469
2,39381.46626,55981.92968,244.0705068
2,40887.83532,19466.28098,949.1322028
2,41026.1595,25138.18988,355.7911171
2,43727.35941,70930.20744,515.9619076
2,43953.54149,7768.582747,907.7379351
2,44244.14909,52869.30195,807.0370435
2,44552.25913,58064.60737,439.3999596
2,44822.14692,54515.4256,261.7257531
2,44984.71819,18595.08539,206.1455145
2,45062.5668,26509.75228,420.0073079
2,45365.19928,73433.36581,492.4891006
2,45669.48713,23489.03861,219.6184286
2,45988.0098,27499.29639,233.4322301
2,46287.19914,41682.80256,336.4685224
2,46624.32097,53449.88953,286.9041576
2,47498.92152,29957.23998,390.41225
2,47399.48707,79918.01465,300.7253509
2,47569.47048,37826.25398,585.0687749
2,47884.47946,40045.21976,2401.372271
2,48086.8405,34353.04296,53854.07497
2,48195.96377,48241.23781,362.55357
2,48204.91968,59923.00285,567.3383109
2,48224.16547,79171.31869,660.5462433
2,48405.23332,36069.25201,1911.436607
2,48484.93542,76061.75882,1105.021893
2,49980.35344,57848.09553,571.6681385
2,51609.57052,33219.21994,289.9473809
2,51665.12895,9518.452061,927.0087306
2,51942.64934,44487.75658,802.1985679
2,52185.38277,3664.571848,272.0533001
2,52152.43274,52993.96545,497.7650399
2,52337.95163,46679.75307,792.2257509
2,53079.94614,12352.13741,619.4059868
2,52941.67982,56289.95133,560.4537472
2,53220.13,78615.05472,1335.366993
2,53503.25088,38057.7074,788.0114458
2,54337.14936,26360.90281,827.3188635
2,54482.37673,28230.66989,428.8006625
2,54364.51019,58680.50279,207.8952443
2,54983.35563,51277.45244,786.9756523
2,54899.64531,53503.44969,605.6744926
2,55267.52999,54052.02819,558.5237496
2,55737.35691,8117.846142,1238.213379
2,56766.85256,29855.83125,813.7300297
2,57178.41659,68262.17727,220.2389578
2,57474.23975,42384.78372,211.4923933
2,58108.49399,12194.21959,204.1986798
2,58465.42373,34912.71606,1404.760707
2,58457.47241,42758.65548,223.7430968
2,58394.50637,65865.69501,750.353915
2,58849.31329,16442.22363,276.5628771
2,59767.278,5147.634731,3191.7523
2,59884.39306,5590.245847,889.6504073
2,60075.48545,79669.65305,578.6896161
2,60395.53155,12570.44052,1364.523255
2,60770.58931,28269.04969,317.722052
2,62298.34109,36712.37943,999.2337242
2,62467.88602,34471.73708,244.7803643
2,62428.94081,54581.4395,266.3537422
2,62843.60603,73886.65183,674.6256228
2,62955.23809,60509.22803,337.2155217
2,62991.50304,80529.30117,565.8548846
2,63542.20878,71461.9951,1105.894339
2,65047.0452,35679.6383,359.5738484
2,65553.64049,61786.91716,625.1261478
2,66851.55547,37144.24802,844.0822825
2,67921.2777,46008.1231,770.595033
2,67902.79144,59861.60201,269.0164385
2,68858.57527,60136.85763,382.1832459
2,69502.15265,73381.75666,438.9644835
2,69958.15568,26289.50498,768.2153463
2,69928.65847,81453.23438,292.7837245
2,70100.20831,52670.44761,522.2718015
2,70607.02056,2251.558722,521.2122641
2,71401.34961,48925.98981,440.944913
2,71373.91443,75764.98414,809.524232
2,71493.85897,48088.63742,1283.32943
2,72001.38395,27767.43905,369.041303
2,72533.59976,2505.89937,481.0875357
2,72686.22186,63563.55591,622.0628084
2,73641.38168,33103.9965,410.8190955
2,73620.80734,68845.95278,311.2379954
2,73877.68906,50028.19101,1312.484688
2,74951.1164,69421.49966,397.8885801
2,75764.03778,42570.94772,529.472457
2,76142.76547,49624.80762,227.9976396
2,76410.14093,35399.14612,259.0352967
2,80026.59082,27700.81956,732.3616885
2,81133.91222,15710.92529,690.6700964
2,81480.3495,54267.47266,230.581862
2,81480.67608,57196.16855,1767.096071
3,1571.541898,73010.99018,917.682188
3,2427.13873,19782.68821,727.9243939
3,4296.243477,74837.36791,273.4450274
3,6455.981362,8747.170187,279.3307238
3,6601.738733,63234.99382,241.7612116
3,8401.171774,24754.28446,344.0776549
3,8303.09192,53430.23053,259.8389532
3,11036.3016,2353.481941,666.5933472
3,11527.59478,65113.43561,215.3385984
3,11922.01789,30569.09429,517.2744189
3,12343.68233,8839.789567,1039.353527
3,12570.87914,32334.14778,893.0844971
3,13518.74982,18877.3406,246.9126112
3,13386.69207,30520.19118,1172.578025
3,13524.49997,48788.72717,532.5582195
3,13934.0973,63849.4036,1919.057911
3,14603.4577,48762.83474,338.9065361
3,15076.35684,14587.33791,400.510934
3,15361.93219,52551.49103,695.1079655
3,15688.96752,17381.27894,1125.646899
3,16135.606,3867.153696,901.408205
3,16735.85968,34109.08289,1087.360487
3,17600.83188,52510.08625,793.9831997
3,17846.79049,20922.73475,632.3819414
3,19368.06708,25477.37739,1339.927643
3,19689.21207,34449.82576,901.8679439
3,20101.81266,46685.52365,327.4192873
3,20076.80155,68202.81034,257.9582588
3,20247.94758,1273.865279,423.99178
3,20195.90162,26578.10897,245.788197
3,20369.38847,39788.1568,293.813498
3,20356.0332,50139.0554,633.1199173
3,20540.25836,24870.1088,1614.087478
3,20861.04121,57538.31725,231.9284737
3,20928.59491,70243.8576,974.1606624
3,22005.3828,36930.04044,264.8951847
3,22345.86448,63166.94737,1670.908692
3,22579.04641,56299.38895,1264.358786
3,22555.40259,64704.11512,462.4239747
3,23420.16735,34787.832,524.674161
3,23686.16044,70465.23405,276.7941136
3,23861.19321,57314.80826,333.6097487
3,24077.51277,25131.36382,357.8282248
3,24271.56652,32305.48424,274.8263818
3,24153.16149,48337.47558,1692.860001
3,24261.90886,72767.50451,260.2884326
3,24604.38234,79175.02907,699.7577967
3,25213.96159,57551.77863,904.0187734
3,25579.2523,42985.28412,830.9050685
3,25961.37802,64439.7027,235.1712626
3,26456.23119,56008.24404,204.6025325
3,26969.3554,81408.78063,342.8470591
3,27189.43894,9714.488266,885.4731902
3,28059.0863,61453.52692,295.9714505
3,27968.05127,78699.98266,632.4258445
3,28165.95475,67455.79445,1156.953732
3,28694.71394,5218.159064,253.5155731
3,28647.32119,24490.14996,3190.275516
3,28774.35763,26248.41201,217.4479931
3,29235.18055,77042.43729,823.4888168
3,29374.21685,21915.54429,1258.207121
3,30035.88302,64103.7884,212.0021615
3,30099.26675,31898.3443,368.1596575
3,30176.94774,50039.83868,317.7289268
3,30743.98959,65064.46006,264.3218621
3,31735.72586,10157.32028,701.1194213
3,32592.17113,36788.52002,413.4168819
3,32837.19623,31311.67816,254.3592787
3,34062.97934,55220.26286,298.0299557
3,34636.76847,36564.00345,885.1092367
3,35227.27503,28854.63478,420.6831078
3,35228.71145,45655.17226,272.3859475
3,35511.83261,70741.89648,392.6554771
3,35726.30102,47206.14161,410.1662549
3,36392.93211,5635.836666,485.613164
3,36331.81045,32281.47628,1708.380011
3,36287.59413,55193.28544,3366.532416
3,36812.67026,22464.59578,801.8908165
3,37609.76358,29145.15351,2408.468163
3,37756.30559,4736.633396,439.1564988
3,37797.24412,58472.03967,345.9946451
3,38321.5879,53959.46144,402.1297227
3,38488.21542,45822.89182,298.1830434
3,38744.11019,35328.99566,241.5452951
3,38676.82071,61509.89815,1431.561815
3,39440.31545,26902.8596,305.9586692
3,40227.75014,30072.40301,337.4456509
3,40301.45141,44313.89627,678.8014
3,40737.69881,60934.798,250.0117697
3,40904.7891,19479.02874,1054.432047
3,41022.47597,25168.18788,675.7817896
3,40965.74296,29391.22584,622.3881059
3,40947.91868,53384.13178,328.4993767
3,42589.95486,48025.6291,52309.28218
3,44145.61412,55663.32886,240.4208242
3,44429.39962,53401.17819,1652.871954
3,45478.98222,68900.4925,863.9125573
3,45919.13323,57440.40873,270.5257898
3,46454.93443,71280.80327,1101.90052
3,46916.7365,47278.99769,1139.409143
3,47077.2606,64974.9419,416.4502838
3,47904.16757,40057.49807,1583.791921
3,48081.05429,20825.34458,229.6721379
3,48437.26415,36084.59561,2131.514129
3,48504.07278,76127.97879,1370.268583
3,48705.4902,79395.15288,1742.846889
3,49097.9331,42799.55266,893.6927623
3,49958.81212,57905.61237,683.1456639
3,51570.71476,9556.049267,736.5902153
3,52058.18885,3702.235675,551.5900385
3,52356.92311,46694.02541,1226.893533
3,52918.68994,56373.58709,704.5559758
3,53217.29494,78683.64573,789.2301147
3,53886.82593,36697.01005,359.4906152
3,54398.1383,26395.71736,549.4944342
3,54948.51567,51190.00625,544.7785898
3,55005.56487,53404.1332,797.2636479
3,55246.73305,54024.78812,348.7837679
3,55503.75776,33379.93989,2098.856714
3,55737.8415,8117.183984,908.196628
3,56730.17487,29908.99565,691.1832282
3,58456.49994,34908.29739,1187.995967
3,58428.28134,40534.35916,275.3044253
3,58443.01195,65897.39919,592.6029461
3,60020.06923,70639.57938,201.9844245
3,60410.7459,48945.65881,427.7416438
3,61187.71499,71830.01223,1933.485629
3,61914.62018,40153.54338,900.0082685
3,62302.68945,36607.62964,444.0529153
3,62444.46011,38773.23679,331.0661483
3,63023.97203,80468.36158,746.7090097
3,63245.68618,3268.11354,605.4407781
3,63499.62732,71544.19125,856.7482015
3,64567.58239,62239.67516,704.6247448
3,67457.25517,44743.33568,237.2028198
3,69766.10141,73423.24481,681.8026885
3,69923.17484,26385.38625,894.4600712
3,70082.13825,52574.40927,804.1705876
3,70564.87227,2287.008626,965.9811341
3,70704.55121,17525.50473,586.8007217
3,71484.66862,48100.99563,1743.148255
3,71444.89383,75769.48695,1816.1239
3,71767.60185,73660.78795,518.2237871
3,72003.54798,27772.26185,710.720313
3,71958.22471,75785.97895,617.9754055
3,72651.43955,63602.25911,262.9444128
3,72806.65602,7208.214561,297.1179365
3,73062.64883,42373.73511,226.5315342
3,73379.82198,8731.973808,332.3178231
3,73543.30513,68791.02917,610.087851
3,73903.06859,50025.63719,1942.852716
3,74969.2941,69319.16228,597.6154302
3,75782.96039,42618.56794,416.7296458
3,77982.2984,73552.77089,737.9001868
3,79059.60181,42065.42595,252.2394208
3,79206.56773,47863.09787,211.8387567
3,80568.69826,24076.10039,283.6862287
3,81142.3234,50066.15404,303.1698974
3,81374.05265,19998.55757,41783.51445
3,81520.16878,26101.39788,29075.93143
3,81382.99643,41828.12064,38032.58474
3,81427.18253,44834.42382,54943.7882
3,81469.52581,65706.95316,32326.48868
4,1059.079742,38492.64112,216.3035793
4,1538.140681,73198.8376,536.414986
4,2617.055473,31108.51872,422.7964238
4,2707.586223,57422.10249,225.9725227
4,6310.131726,33191.59664,252.901671
4,6941.772359,48521.92422,470.4746576
4,7056.844112,17553.42099,2245.022952
4,8769.841471,75488.79952,291.7752903
4,9519.665625,79353.60827,342.2132302
4,10221.75366,65966.02682,780.7603581
4,10399.76009,44307.5396,297.4368736
4,10658.34007,74047.95543,1489.852038
4,10952.61262,2345.5713,855.0955527
4,11881.44406,65700.18664,474.5776422
4,11965.60117,30522.27818,324.7438952
4,12384.67456,8889.18859,936.487284
4,13326.59086,30544.12656,342.4938742
4,13469.3639,45182.73475,242.8213859
4,13695.90119,24533.43188,1987.344821
4,14251.93701,56137.17654,655.0969706
4,14738.89193,776.3366406,350.4705504
4,14969.72604,79784.6297,262.1130257
4,15414.47371,24786.9778,201.1143023
4,15671.34251,17419.24025,1375.661241
4,16143.24689,3906.955379,1143.404135
4,16601.66053,42225.56662,2175.753042
4,17083.92888,29735.12655,1021.253969
4,17378.05895,24628.18535,412.1743643
4,17283.95563,26817.02886,296.4096559
4,17497.3923,36662.23905,255.5500573
4,17680.85052,52502.83018,700.3653888
4,17899.27335,20883.95499,536.7604725
4,18336.3045,33570.58446,376.1314505
4,19665.08768,34463.74973,1360.318191
4,20069.88643,68283.40799,401.6965798
4,20261.64098,50179.71137,3636.863747
4,20540.56241,24886.85557,1255.723156
4,20965.93922,70319.26353,751.853723
4,22381.16775,63201.30307,1529.71537
4,22570.35236,56333.60466,1047.148772
4,22482.33378,64830.27827,1028.62029
4,22807.16057,68402.39523,740.7854988
4,23497.99706,74067.25148,1825.946178
4,23838.25172,16037.99886,275.2806209
4,24550.50502,6324.208687,479.4392417
4,25165.50504,48532.34015,507.1282481
4,25145.35432,57520.43634,579.6434685
4,25940.98902,43064.13269,1989.514746
4,25981.67089,59517.40851,255.9523133
4,26574.57546,11553.41096,1384.576537
4,26858.39673,54956.62796,435.5504699
4,28101.61592,67537.76665,981.9118507
4,28475.91476,23622.56937,286.1317316
4,29305.54312,21888.16297,471.8466249
4,30162.21002,31916.35021,715.8433516
4,31150.0876,75199.59727,684.2146324
4,31676.44083,16100.72574,683.9676845
4,33795.64598,38830.11497,2296.197588
4,34678.88696,36530.04244,559.2338025
4,34702.31413,52343.33897,438.665398
4,35344.77086,55046.48405,225.8398193
4,35562.96579,70817.17027,467.5779936
4,36268.32692,81337.01174,2139.425612
4,36427.60961,5628.4722,858.1876187
4,36307.20329,32335.1349,1966.60203
4,36367.02844,75142.43711,297.4620126
4,36789.62017,22526.76592,739.0378882
4,37009.5588,35994.71043,251.9071908
4,37534.42555,29121.20846,800.5903745
4,37490.13217,50374.60073,277.1022927
4,37744.85995,4819.190647,364.290606
4,38606.12305,61553.47656,903.5485829
4,38790.85079,39047.30721,366.8228768
4,39380.79175,59652.91341,297.7498794
4,40846.82766,19540.09131,674.0400743
4,40818.64586,31489.00629,304.5238176
4,41102.85645,25227.98435,627.5209628
4,41383.98302,37115.51431,285.8012829
4,41475.36464,40610.46197,323.9851041
4,42171.36116,48208.6032,242.019338
4,42225.06554,38831.20874,944.9559043
4,43752.69605,28949.44096,1284.800653
4,43740.91946,32305.32051,277.4213012
4,43851.51034,13589.68198,380.1596703
4,44127.07416,48906.79256,855.4762289
4,44563.50699,53491.7858,256.7585136
4,44699.2389,42951.14929,571.7666988
4,47336.88233,30172.49247,1820.672369
4,48418.11612,36120.57307,2005.186362
4,48465.84925,76143.49349,2131.760325
4,48727.30008,79420.68764,1376.885193
4,49194.37727,67903.89043,257.2283418
4,49164.69914,77757.11994,276.194859
4,49923.35745,57896.92323,430.9572556
4,51482.97088,9725.550279,1521.148592
4,51779.32446,30281.92282,1528.304709
4,52028.44802,3732.333925,897.9432883
4,52342.57895,46746.13318,1102.181944
4,52961.51507,56387.07139,705.4940272
4,53358.53461,78722.03427,493.7978399
4,53868.37432,20313.0392,495.2876757
4,53926.53305,31260.88022,391.8566186
4,54310.5883,26410.52092,748.2268887
4,54450.76939,28285.16678,2543.59844
4,54987.10335,51430.33269,449.4759991
4,55009.69388,53495.56762,474.0408191
4,55228.22187,54091.64463,529.7411245
4,55585.52468,38511.52733,1454.535267
4,55738.97525,8098.677607,943.551098
4,56552.34977,2148.179252,320.5290221
4,56676.76302,29924.63912,1157.241254
4,57353.72438,50870.27692,256.5736885
4,57648.17924,29279.27372,247.2617824
4,58474.45838,34981.63031,1347.00398
4,58395.44396,65917.69958,1085.80491
4,58739.0327,50455.66826,500.5072114
4,58790.32253,56094.85004,468.4904326
4,59115.32426,52425.67932,275.4857887
4,59330.54936,28133.76776,290.5984479
4,61144.12233,70499.74448,375.70519
4,61476.89347,72931.87337,312.6469851
4,62228.96578,36690.95209,914.906409
4,62444.01523,38700.45241,305.8758557
4,62807.56663,78690.62071,215.0219537
4,62924.77405,80419.75723,424.4413397
4,63554.61763,71532.19064,395.2391677
4,67903.47328,54564.14004,290.49513
4,69294.96436,36048.2164,428.6102749
4,69382.25316,44234.17086,462.3240213
4,69594.05267,73495.26862,619.1997805
4,69646.62851,81466.68119,1527.889937
4,69940.13151,26338.09889,353.1006494
4,70084.45944,52699.76515,439.2486074
4,71309.15757,75844.21867,536.6285219
4,71471.81348,48136.08596,1371.786056
4,72013.05328,27833.28323,359.5211978
4,72164.41432,31556.71702,486.7023077
4,72645.68034,63331.18123,1423.616806
4,72751.502,7164.472332,643.4349239
4,72834.38488,39920.27363,1499.188024
4,73563.61153,50099.43799,880.9313883
4,73569.77918,68847.87577,579.7823047
4,75086.84683,69318.95682,559.0788613
4,75744.68222,42713.31039,681.5894472
4,77356.95113,24353.80479,261.9561474
4,77322.91583,43288.91084,240.2966684
4,77640.02622,74449.07636,414.657191
4,77988.15222,9877.036789,605.6488429
4,78180.61277,23201.80412,376.7412758
4,79141.94781,47987.38153,1209.970387
4,79342.67302,52647.74343,707.7781346
4,80653.57335,22128.07465,994.4469103
4,81092.70406,15700.62455,612.2844562
4,81558.71808,33702.60034,318.0095715
4,81438.65977,35877.5204,49091.3938
4,81508.40125,42314.83502,30569.08876
4,81662.59179,60002.12959,448.9262052
5,1565.210287,73086.63985,1037.457291
5,2631.440505,31156.19922,324.8975547
5,10746.11551,66469.42716,245.3207791
5,10701.09966,74034.42336,1843.532487
5,10978.6012,2343.311837,1204.218918
5,11093.79187,54322.36099,271.3705258
5,11975.28052,30477.09859,545.6439719
5,12410.70806,8862.648006,906.9567184
5,13480.79014,18917.55334,404.3579522
5,13426.03321,30482.2116,417.2725247
5,13561.1449,21650.32708,623.2786491
5,13711.52834,24513.62151,1546.713846
5,14159.45625,56117.59582,302.7649642
5,15692.40817,17420.53634,1397.442821
5,16070.70924,56542.433,841.6221316
5,16154.74927,3950.297365,1157.820316
5,16237.48372,32976.79531,385.9693129
5,16527.77231,21265.24927,225.2041801
5,17108.1068,46503.29224,316.5779849
5,17753.14471,52457.29065,1042.513039
5,17899.4422,20931.61124,1040.894061
5,18005.35557,46421.82342,350.8022298
5,18528.17189,33569.53004,306.7231216
5,18831.22743,19698.76159,274.8318177
5,18792.27802,36627.05406,319.3469098
5,19700.79121,34416.03177,1497.623055
5,20057.27875,68246.46372,688.4208249
5,20325.13841,50131.00235,701.3966592
5,20572.34916,24865.24893,1336.699827
5,20949.69508,70266.48987,421.5275698
5,22212.38828,43216.79566,215.4432755
5,22365.49296,63202.84313,1440.934921
5,22631.38558,56332.65966,1455.961285
5,22577.276,64744.28275,931.8550252
5,22773.199,58706.87495,786.7093885
5,24597.7563,6321.570242,441.9386088
5,24813.65657,15497.48579,247.4031419
5,25226.03726,79581.22912,1922.235795
5,26349.77854,57297.16582,264.2718699
5,26604.30176,11515.40517,2092.580092
5,28273.76966,59937.84968,36033.29916
5,28160.16489,67467.35842,1527.671246
5,28489.80014,53149.26151,1546.964456
5,28862.39169,22941.7137,334.3581129
5,29233.62843,14856.76053,344.9957134
5,29364.57358,21952.92956,1886.712797
5,30122.68024,31967.23159,502.4440398
5,30193.20871,22314.77519,1065.415087
5,30780.96694,15665.63894,528.7477854
5,31641.47637,10222.06458,422.4490021
5,32069.26623,14027.36403,335.9879854
5,32414.41549,64087.13008,47501.67587
5,33168.4364,47997.29343,233.1270823
5,33277.40047,30734.01896,332.8964138
5,33479.40211,67200.69741,419.7566461
5,33817.8787,38821.2231,496.2901778
5,34639.35234,36530.85138,737.5593519
5,34901.80668,29918.98536,5778.265743
5,35380.13349,5206.470127,233.462437
5,35609.50418,70718.51387,256.1335594
5,36075.45615,22451.53091,1401.52645
5,36335.85977,32289.20734,1539.560306
5,36419.00443,5616.009722,509.2129644
