frame,x,y,label,DBSCAN,HDBSCAN
96,29781.49112196297,25296.6011504774,0,0,6
97,29769.50931645352,25278.17677040572,0,0,6
97,29811.324859832814,25294.491431084123,0,0,6
97,29760.85872340681,25276.052297596238,0,0,6
97,29783.42737771501,25289.13292662622,0,0,6
97,29806.56588949187,25298.022315404152,0,0,6
97,29775.147173969894,25311.56138630088,0,0,6
97,29769.12302272916,25292.1637311346,0,0,6
97,29783.957757384876,25296.771013126683,0,0,6
98,29898.245761437556,25413.99807710358,0,0,6
98,29839.10559279117,25275.36810106188,0,0,6
98,29807.02187593057,25192.189064218244,0,0,6
98,29701.8611541895,25312.57900878344,0,0,6
98,29781.445047931516,25360.73125921871,0,0,6
98,29709.42682611136,25257.523244298118,0,0,6
98,29789.322129144737,25316.80433957583,0,0,6
98,29763.44890723824,25372.37942274618,0,0,6
98,29841.007994259635,25278.005046427414,0,0,6
98,29851.23104632048,25175.211671014524,0,0,6
98,29667.155888299567,25424.886951721543,0,0,6
98,29820.294051436755,25339.61545139313,0,0,6
98,29800.6588132928,25320.40373472056,0,0,6
98,29842.86320782919,25312.060919072374,0,0,6
98,29847.499194617136,25249.78100084125,0,0,6
98,29764.495851403022,25334.45696382807,0,0,6
98,29787.263104428817,25325.65321512336,0,0,6
98,29818.8629015335,25318.579330959168,0,0,6
98,29776.18019586491,25235.78223454448,0,0,6
98,29746.384717891044,25239.4738851616,0,0,6
98,29801.148307394484,25266.914195415276,0,0,6
98,29827.05109646452,25217.147394628933,0,0,6
98,29817.161609405422,25259.72838864688,0,0,6
98,29678.28278489955,25329.256931475385,0,0,6
98,29679.647212371012,25359.016383228576,0,0,6
98,29861.04991039927,25285.051658656517,0,0,6
98,29880.056491072657,25161.45209442335,0,0,6
98,29786.39402203081,25233.35360431835,0,0,6
98,29713.014393002355,25341.40935584476,0,0,6
99,29736.233763467757,25205.350085212125,0,0,6
99,29660.74636497902,25231.649672932563,0,0,6
99,29923.74933449355,25552.979207391927,0,0,6
99,29932.93220637959,25350.53661526364,0,0,6
99,29857.76862750599,25298.317811037985,0,0,6
99,29902.833760871767,25314.487186084345,0,0,6
99,29862.57662505916,25240.9074155372,0,0,6
99,29746.432641637,25327.40394809997,0,0,6
99,29736.59203936765,25118.633260765648,0,0,6
99,29873.12095712328,25100.88438015648,0,0,6
99,29760.51578467376,25384.47912174816,0,0,6
99,29748.564978161616,25156.1860014748,0,0,6
99,29755.113370122064,25252.60498077456,0,0,6
99,29643.103199681696,25314.700802736777,0,0,6
99,29671.822142704896,25393.681798308146,0,0,6
99,29991.018622147574,25344.89700588946,0,0,6
99,29711.338897799404,25398.938403706536,0,0,6
99,29962.33022127293,25282.72390683009,0,0,6
99,29717.231048506037,25355.1050465497,0,0,6
99,29786.781408637395,25325.265218473327,0,0,6
100,29671.79285482878,25144.291821533065,0,0,6
100,29712.845895728125,25241.13741111546,0,0,6
100,30001.00444315312,25145.42659440221,0,0,6
100,29805.0743747956,25359.06061132722,0,0,6
100,29950.113323409503,25331.215112863345,0,0,6
100,29928.71463257465,25355.787405288414,0,0,6
100,29879.645674783045,25323.0286162517,0,0,6
100,29772.79544449191,25392.1430639318,0,0,6
100,29561.327544264368,25191.051219656947,0,0,6
101,30120.90664753849,25495.466557096628,0,0,6
101,29900.64021214863,25222.5550285242,0,0,6
101,29872.28687613776,25431.56949176459,0,0,6
101,29725.99038474243,25350.086155959605,0,0,6
101,29810.50582645837,25150.217968554607,0,0,6
101,29840.08221078612,25537.03465006457,0,0,6
101,29788.24486904225,25274.7028992988,0,0,6
101,29868.78551352505,25291.17281608684,0,0,6
101,30117.82378452131,25151.459715153575,0,0,6
101,29756.19623772584,25478.48338694128,0,0,6
101,29509.74779862742,25391.79087653053,0,0,6
101,29947.889944534614,25220.11342141942,0,0,6
101,29869.13062303115,25029.39248450693,0,0,6
101,29673.96872052474,25399.817428221417,0,0,6
101,29788.77558795152,25636.799844336947,0,0,6
101,29805.51847810917,25618.01000506456,0,0,6
101,29869.847433099243,25675.832782187623,0,0,6
101,29869.699606837243,25469.424881081995,0,0,6
101,29429.140487667864,25039.41939860881,0,0,6
101,30022.661642560528,24940.67626594176,0,0,6
101,29583.58309909476,25264.3744340682,0,0,6
101,30087.40610290096,25240.033521050354,0,0,6
101,29762.84903752462,25317.94059006478,0,0,6
101,29797.68509791283,25236.98511875863,0,0,6
101,29956.294682464053,25440.17862888963,0,0,6
101,30025.111515506196,25027.971530757924,0,0,6
101,29915.88899156193,25206.92347423152,0,0,6
101,30033.435113437685,25120.215219248963,0,0,6
102,29967.155191433478,25460.54046505453,0,0,6
102,29901.82336375633,25336.10024085904,0,0,6
102,29585.20987572081,25161.57726076192,0,0,6
102,29913.703854504176,25061.29930712011,0,0,6
102,29781.07235798046,25468.17138250149,0,0,6
102,29882.46649832697,25408.321592251094,0,0,6
102,30050.83851191464,25037.719088339785,0,0,6
102,29983.20775966574,25243.18691503218,0,0,6
102,30099.26766616769,25385.979001055788,0,0,6
102,29425.3532296636,25250.50076162159,0,0,6
102,30122.511814664565,25611.99910561689,0,0,6
102,29749.585670742123,25182.12247626053,0,0,6
102,29922.794925943224,25426.26822569067,0,0,6
102,30019.165920835927,25035.57575715813,0,0,6
102,29158.05795328194,25729.4832519333,0,0,6
102,29531.63358798377,25414.71701721831,0,0,6
103,29597.5812382177,24938.90074277682,0,0,6
103,29912.90592490256,25627.15993133396,0,0,6
103,29427.79779298441,24935.78175310774,0,0,6
103,29928.724300328176,25537.535028579856,0,0,6
103,29883.52575483736,25036.7242940216,0,0,6
103,30357.999701259803,24981.85673089417,0,0,6
103,30098.080943363155,25820.719858272874,0,0,6
103,29633.58891233989,25627.829049898635,0,0,6
103,29718.12283873876,25235.693967781568,0,0,6
103,29988.109598264364,25472.64317788404,0,0,6
103,29869.623846119524,25446.16175080935,0,0,6
103,29814.356677296582,25182.7745349852,0,0,6
103,30233.619039213845,25210.15950159721,0,0,6
103,29125.7623164999,25864.409507852903,0,0,6
103,30111.993182354137,25422.68175385305,0,0,6
103,29496.99716184076,25757.70611748164,0,0,6
103,29838.058406888154,25104.10317696235,0,0,6
103,30113.527062498044,25407.069545199443,0,0,6
103,29741.581608889323,24940.67775120765,0,0,6
103,29512.316284452176,25046.556738698582,0,0,6
103,29920.781119958865,25568.8655472991,0,0,6
103,29664.76166734113,24992.776129818707,0,0,6
103,29805.544342092304,25447.91558283169,0,0,6
