frame,x,y,label,DBSCAN,HDBSCAN
13,18779.997261717486,-34.5190052381804,0,0,14
15,18743.485266072268,-29.314838049194098,0,0,14
15,18852.65555856077,-72.52912458361104,0,0,14
15,18726.148116378004,28.782280144727142,0,0,14
15,18769.61250444561,-48.78713861262625,0,0,14
15,18798.25998204556,-48.86558707048054,0,0,14
15,18785.756600409888,-9.798981496504862,0,0,14
15,18834.178350379927,-49.66783943733702,0,0,14
15,18769.02456007997,-121.76829430651932,0,0,14
15,18789.174708332008,-67.6658989505144,0,0,14
15,18752.249588911716,7.3650016411008465,0,0,14
15,18825.130516608937,5.867388794784624,0,0,14
15,18907.33108594997,-19.286166289807475,0,0,14
15,18859.989933682053,-16.599203476654527,0,0,14
15,18705.881965988134,-62.48844703042303,0,0,14
15,18741.52645172216,-61.075125551787366,0,0,14
15,18744.929441915727,31.12780339300184,0,0,14
15,18780.65203843525,-48.90108100705987,0,0,14
15,18790.402512643068,-46.31839920884594,0,0,14
15,18816.47314941086,29.795915730740205,0,0,14
15,18738.89739189124,-106.11916915744246,0,0,14
15,18805.513687464965,-129.95863079485483,0,0,14
15,18755.37219083725,-13.998398404604853,0,0,14
15,18835.48639618945,-97.97219090402636,0,0,14
15,18755.37441175763,-10.46313666849516,0,0,14
15,18792.011737450328,-22.89294767176775,0,0,14
15,18784.981113073914,-59.09028790004364,0,0,14
15,18781.29499976603,-49.16969725798033,0,0,14
16,18834.49519139406,50.198970373563256,0,0,14
16,18671.49569515857,-135.35273394471315,0,0,14
16,18669.08328194438,60.71559874958854,0,0,14
16,18939.781539421405,-97.7557469278326,0,0,14
16,18812.78764603014,-41.47816818531277,0,0,14
16,18839.642508570727,45.019126154455066,0,0,14
16,18847.8409742477,-214.0234793730879,0,0,14
16,18786.982790802314,49.62984793220601,0,0,14
16,18784.55616179306,16.287357684260538,0,0,14
16,18759.65930956514,99.504932160303,0,0,14
17,18954.0324866242,-190.01823150653573,0,0,14
17,18806.272901469456,-184.57437694858876,0,0,14
17,18651.73542039068,-157.05486020082034,0,0,14
17,18862.010641163262,1.6115415662434796,0,0,14
17,18920.02280342228,-58.72300299217126,0,0,14
17,18826.30001993793,104.20003826781924,0,0,14
17,18792.38498113407,-179.7003466670734,0,0,14
17,18651.85300838446,-51.08717964079205,0,0,14
17,18770.709705332916,-90.60190827768425,0,0,14
17,18653.80065463799,31.466437201469127,0,0,14
17,18824.71952559654,-55.63557644924012,0,0,14
17,18811.892254374936,38.23101664297556,0,0,14
17,18748.35090860177,128.78642525859118,0,0,14
17,18732.230140313448,-19.591857200436053,0,0,14
17,18708.896936181834,-19.724031211750933,0,0,14
17,18768.52969502749,36.09249933922011,0,0,14
18,18869.44476349228,37.92065642376791,0,0,14
18,18833.49610498374,-67.00649348739236,0,0,14
18,18846.941809876327,-98.90163088581964,0,0,14
18,18845.11927242342,-186.5021393559905,0,0,14
18,18619.724903176597,71.55325763539699,0,0,14
18,18842.36873027937,154.15242723164604,0,0,14
18,18825.18383725591,94.6276009076686,0,0,14
18,18869.11471555486,331.234757195242,0,0,14
18,18752.61091159275,-275.07460046368834,0,0,14
18,18696.462061291997,-197.73047813105927,0,0,14
18,18811.068265908663,-120.26465036254768,0,0,14
18,18926.549307120025,49.654383461315184,0,0,14
18,18724.554317899798,241.2645238421716,0,0,14
18,18938.824704926392,-273.9177054516523,0,0,14
18,18946.12744915192,-249.2670168575408,0,0,14
18,18631.70528371716,1.0910806501213486,0,0,14
18,18793.749141365613,-84.07055377716307,0,0,14
18,18774.14715636532,-67.44361207893792,0,0,14
18,18888.36199548018,-94.225434416263,0,0,14
18,18992.794506413175,-191.7698759972425,0,0,14
18,18549.176616852037,75.68995981948981,0,0,14
18,18679.56567149793,-80.56802560386525,0,0,14
19,18827.390257141156,89.46575207526115,0,0,14
19,18763.831576181576,-290.67005270842634,0,0,14
19,18610.97057273668,-204.47316830154463,0,0,14
19,18683.526388749902,-37.64598071786816,0,0,14
19,19129.972901563146,232.569675153663,0,0,14
19,18787.283229552064,-46.72395886867519,0,0,14
19,18699.77254832938,19.7768876942483,0,0,14
20,18877.96545054819,249.98155797475115,0,0,14
20,18677.857075710446,-159.06598879029596,0,0,14
20,18903.863603426205,-253.0071819971644,0,0,14
20,18747.35837118928,-301.4776643617778,0,0,14
20,18866.13099064042,-29.11367997161509,0,0,14
20,18807.72794292321,-79.22091603836047,0,0,14
20,18815.180312890912,-108.2985547169195,0,0,14
20,18916.87146022853,416.4575582240916,0,0,14
20,18687.11332650672,-362.1499460795292,0,0,14
21,18661.21620472873,-291.4600353313147,0,0,14
21,19002.87625057212,159.84570378639734,0,0,14
21,18519.9114624019,-228.7145068275412,0,0,14
21,18653.832132273103,-284.8550279549093,0,0,14
21,18917.818221422964,-504.318773196898,0,0,14
21,18808.819318197548,-36.18538648137307,0,0,14
21,18764.55114787003,-195.2646127361799,0,0,14
21,18678.84411417601,-321.4682747649928,0,0,14
22,19183.81593537932,188.9823830353895,0,0,14
22,18810.88155631707,-73.50386564728412,0,0,14
22,19065.625171401804,-299.73231017108435,0,0,14
22,18860.71857706877,-50.63012620116476,0,0,14
22,18423.92908207476,116.35548358211284,0,0,14
22,19009.68267187902,-96.54448942342478,0,0,14
22,18852.792048233478,102.61747426474436,0,0,14
22,19001.81839394941,256.3963221126436,0,0,14
22,18567.328774206373,-319.0472943741417,0,0,14
22,18919.41870825284,305.0259537237974,0,0,14
22,18808.13378400761,399.2390136321959,0,0,14
22,18459.436328433465,-22.581303368353478,0,0,14
22,18674.528279635684,-104.9242206694677,0,0,14
22,18758.269416226038,-153.3742733644422,0,0,14
23,18696.07804747869,-36.7423603874381,0,0,14
23,18884.853755225464,111.4066152540851,0,0,14
23,18829.40991850876,302.59063859464254,0,0,14
23,18828.9881037014,9.827677724832627,0,0,14
24,18333.923830066768,38.97441327324236,0,0,14
24,18975.9495995788,-242.44232798152728,0,0,14
24,18364.862656813584,109.20557532562952,0,0,14
24,18795.842623181576,-61.67180810198143,0,0,14
24,19141.50854251777,509.2651683320233,0,0,14
24,18944.509707503366,279.2503571243657,0,0,14
24,18741.17207115734,107.22974777904744,0,0,14
24,18713.020343095908,-88.15957120095752,0,0,14
24,18682.011319270827,261.3145160068634,0,0,14
24,19384.784340145143,161.00073237871356,0,0,14
24,19352.907389979347,-383.6665650826623,0,0,14
24,19027.43645530008,186.0520580000101,0,0,14
24,18722.55391508001,-446.3509170784856,0,0,14
24,18343.57970387432,171.12000323156093,0,0,14
24,18677.972593142986,-249.2961968728612,0,0,14
24,18531.13614393181,252.2848339474396,0,0,14
24,18803.770115304404,-167.33180840182786,0,0,14
24,18528.141229686174,-143.22249590912674,0,0,14
24,18440.453856844226,55.99442438781825,0,0,14
24,19275.24082383689,-217.0317887205888,0,0,14
24,18923.196985219874,-64.67439256501063,0,0,14
24,18569.07257712562,-311.6667802798422,0,0,14
25,18933.52741203317,268.33064041908574,0,0,14
25,18973.173575670568,9.340955595257569,0,0,14
25,18452.32237262552,413.88460567682375,0,0,14
25,18282.91848678996,-186.00806223845467,0,0,14
25,18705.874513795083,76.88456345124476,0,0,14
25,18593.51285369807,479.0188577116349,0,0,14
25,18975.72841454589,-139.66623744920471,0,0,14
25,18786.838992956316,428.1877312702174,0,0,14
25,18329.64313741567,-255.0762796092783,0,0,14
25,18805.141638616235,202.3304451886019,0,0,14
25,18483.67391036423,-127.64490361315204,0,0,14
25,18880.277255006167,281.8372435089542,0,0,14
25,18745.46805817572,-93.33548308757896,0,0,14
