frame,x,y,label,DBSCAN,HDBSCAN
23,34580.48173800156,-26821.163451929795,0,0,14
24,34588.03769173899,-26793.09418201823,0,0,14
24,34602.256386101246,-26776.86742092567,0,0,14
24,34564.40426058667,-26766.465880743886,0,0,14
24,34586.373657088945,-26847.26673404805,0,0,14
24,34561.02302484314,-26837.7977865658,0,0,14
24,34588.080224805744,-26844.38674659285,0,0,14
24,34590.34047515126,-26814.20223109845,0,0,14
24,34596.433910108535,-26836.045173020368,0,0,14
24,34572.81891983603,-26816.816216340136,0,0,14
24,34562.198790682894,-26836.81918563303,0,0,14
24,34613.06496161126,-26811.34541539342,0,0,14
24,34587.514313473635,-26829.13983880601,0,0,14
24,34564.018831841146,-26827.265014168097,0,0,14
24,34599.12725151224,-26839.643489730577,0,0,14
24,34560.813018701505,-26802.73642133261,0,0,14
24,34603.67783762304,-26810.755911439435,0,0,14
24,34557.62858035068,-26800.33318929879,0,0,14
24,34585.12091231946,-26801.455331434918,0,0,14
24,34597.53424294063,-26836.43478232645,0,0,14
24,34553.69522717237,-26837.709092662688,0,0,14
24,34585.45498047476,-26815.45297134401,0,0,14
25,34577.213971404926,-26864.342216994453,0,0,14
25,34555.8867862083,-26719.040494361325,0,0,14
25,34506.40481695958,-26761.607984798306,0,0,14
25,34513.998025828565,-26813.91590900322,0,0,14
25,34559.124488069174,-26785.32493991616,0,0,14
25,34604.5309353783,-26829.571564596044,0,0,14
25,34507.56689766914,-26764.42699909983,0,0,14
25,34660.70594483993,-26912.827581017587,0,0,14
25,34623.32575610589,-26896.808739782828,0,0,14
25,34551.65016201745,-26855.344120274905,0,0,14
25,34570.78549492617,-26852.43398220988,0,0,14
25,34570.0628133668,-26782.268704316702,0,0,14
25,34593.944850371656,-26776.88624872237,0,0,14
25,34549.6451338965,-26935.403617993703,0,0,14
25,34539.88762142109,-26847.30598358236,0,0,14
25,34484.73357936469,-26690.27363800177,0,0,14
25,34558.94598049737,-26843.151121585943,0,0,14
25,34505.69719091003,-26817.63332591408,0,0,14
26,34510.47903263319,-26795.99989644841,0,0,14
26,34597.7013967159,-26826.7839579284,0,0,14
26,34646.140052379335,-26875.47942822213,0,0,14
26,34513.1779832418,-26721.652032025504,0,0,14
26,34585.56261302005,-26836.659387963973,0,0,14
28,34479.69819722619,-26810.653184514853,0,0,14
28,34554.63908482367,-26988.711490712845,0,0,14
28,34552.713183873726,-26864.905342652502,0,0,14
28,34480.36622946593,-27070.063813268847,0,0,14
28,34637.62465686069,-26839.77905020747,0,0,14
28,34479.52952137244,-26659.724751710528,0,0,14
28,34599.07357323862,-26816.900377877057,0,0,14
28,34595.31264789349,-26734.55425750077,0,0,14
28,34768.97656371912,-26869.10683517729,0,0,14
28,34599.22232479663,-26916.444090447058,0,0,14
28,34524.32342991133,-26700.840280733897,0,0,14
28,34611.932589011005,-26879.03098730303,0,0,14
28,34609.72827459672,-27027.157461391314,0,0,14
28,34566.23444696392,-26805.228043718354,0,0,14
28,34583.72917887173,-26731.176013134493,0,0,14
28,34705.29727506585,-26820.74919426779,0,0,14
28,34684.74539968694,-26894.370217678792,0,0,14
28,34676.08542388942,-26735.368535382004,0,0,14
28,34488.25757680615,-26657.528989491388,0,0,14
28,34584.45955419093,-26599.545824559,0,0,14
28,34575.35104007967,-26843.5583728386,0,0,14
28,34665.59454568031,-26637.01144062297,0,0,14
29,34564.325707802855,-26835.141860532454,0,0,14
29,34280.827052638786,-26821.775185297847,0,0,14
29,34509.73529500954,-26625.100364707378,0,0,14
29,34390.0290484073,-26715.10713020381,0,0,14
30,34602.663395396674,-26648.246998277045,0,0,14
30,34441.52316327755,-26948.61314895398,0,0,14
30,34665.70811842683,-26724.47341222203,0,0,14
31,34262.86243687917,-26755.34677422376,0,0,14
31,34430.49894780787,-26574.385223475027,0,0,14
31,34648.09175994874,-26896.1265345598,0,0,14
31,34674.80249110689,-26907.59269922028,0,0,14
31,34558.181441511755,-26813.883184730155,0,0,14
31,34819.80385195804,-26615.245303344265,0,0,14
31,34377.24511527901,-26929.35174255392,0,0,14
31,34685.170930627515,-26608.597336007904,0,0,14
31,34462.262625615025,-26667.049584039774,0,0,14
31,34665.81094655451,-26990.708890564027,0,0,14
32,34730.74960606538,-26632.294557322224,0,0,14
32,34716.7495342214,-27025.7190214285,0,0,14
33,34935.93783662641,-26826.11402245724,0,0,14
33,34608.24072984369,-26682.56856805556,0,0,14
33,34836.23974512973,-26798.021238048463,0,0,14
33,34894.69839849285,-26559.260204648923,0,0,14
33,34873.218850219026,-26976.19672180393,0,0,14
33,34369.38132996302,-27209.882567480905,0,0,14
33,34847.25960248681,-26800.944314670185,0,0,14
33,34989.38898729002,-26700.122284931604,0,0,14
34,34246.109255520816,-26925.44206724065,0,0,14
34,34446.19736653914,-26651.70792653568,0,0,14
34,34973.97426739855,-26554.9195872106,0,0,14
34,34384.47838883534,-26859.589393360635,0,0,14
34,33900.99463733282,-26784.2415255955,0,0,14
34,34358.93986459884,-26392.96035692948,0,0,14
34,34524.1249457642,-27333.970280985275,0,0,14
34,34897.295863711486,-26816.51358270051,0,0,14
34,34896.389984133544,-27090.1814997757,0,0,14
34,35012.03092498472,-26901.99597147457,0,0,14
34,34825.53625130016,-26964.556275599403,0,0,14
34,34741.62740693481,-26457.92994252944,0,0,14
34,34553.2858755942,-26883.07197967148,0,0,14
34,34269.489376703845,-26454.345865818774,0,0,14
35,34387.27271219348,-26249.204254308945,0,0,14
35,34296.48084027792,-26666.028911926063,0,0,14
35,34741.20484578561,-26994.769375550997,0,0,14
35,34576.328555708955,-26868.249384540715,0,0,14
35,34168.93349828567,-26450.93615243468,0,0,14
35,34884.17982708876,-27036.43972932976,0,0,14
35,34595.65413259044,-26724.091702466503,0,0,14
35,35050.95621752875,-26920.1047934565,0,0,14
35,34453.82927279443,-26859.620424587138,0,0,14
36,34704.96448574408,-27212.17787173636,0,0,14
36,34494.709431432726,-26226.324699128585,0,0,14
36,34925.475826224894,-26546.10485520902,0,0,14
36,35016.117647516745,-26626.61608558349,0,0,14
36,34690.913509253354,-26627.639041781546,0,0,14
36,34975.15651868847,-26203.35520704705,0,0,14
36,34776.18607367133,-26853.59185719356,0,0,14
36,34277.52346264229,-26684.65206876438,0,0,14
36,34166.96887433595,-26408.429817301087,0,0,14
36,34023.609115106,-26489.66879159312,0,0,14
36,34328.774579791265,-27263.134395685785,0,0,14
36,35367.471836026794,-26855.987969710284,0,0,14
36,34690.28127476314,-26578.715319188617,0,0,14
36,34725.251709385615,-26429.83613556501,0,0,14
36,34620.205089915034,-27142.139692228702,0,0,14
36,34647.90943919945,-26910.102299308703,0,0,14
36,34391.87752540051,-27323.84321256572,0,0,14
36,34625.10781721399,-26989.3061006556,0,0,14
37,34525.99895509611,-26463.49360739922,0,0,14
37,34843.24506390182,-27040.36760291023,0,0,14
37,35065.85155894345,-27313.48102243433,0,0,14
37,34782.11183472941,-26842.257171045017,0,0,14
37,35000.23679468259,-27111.315918276538,0,0,14
37,35204.66190724911,-26804.961404408205,0,0,14
37,34855.39178611679,-26512.61676354535,0,0,14
37,34394.987256425295,-26918.791389016314,0,0,14
37,35133.10083521986,-27422.06752115886,0,0,14
37,34431.51720592185,-26988.11656065838,0,0,14
38,34517.986611838,-26422.87505719819,0,0,14
38,34582.7717923104,-27262.97379908404,0,0,14
38,34383.17444456335,-26945.265653221963,0,0,14
38,33875.67222015045,-27107.50001827632,0,0,14
38,34286.18805047263,-26383.76947217569,0,0,14
38,34158.80034052438,-26591.34290772341,0,0,14
38,35263.5199650529,-26476.733941535826,0,0,14
38,34191.195735532245,-26660.26393663227,0,0,14
38,34442.421317472144,-27274.372182499672,0,0,14
38,34989.95218333283,-26727.43740615302,0,0,14
38,35232.91203929754,-27263.456064583563,0,0,14
39,34529.54832887545,-26224.18374712903,0,0,14
39,34743.012297369816,-26686.679311211992,0,0,14
39,34632.63931725191,-26589.234028083523,0,0,14
39,35102.27389128074,-26755.0106065792,0,0,14
40,33967.53292919679,-25981.342138118485,0,0,14
40,34137.36175264704,-27457.680592535056,0,0,14
40,34477.20479009662,-27755.37491575981,0,0,14
40,34769.147735563114,-26548.338843637208,0,0,14
41,34176.9945938171,-26912.56543162747,0,0,14
41,33899.598443816394,-26901.59247464076,0,0,14
41,33928.11464339385,-26722.503655609693,0,0,14
41,34428.48956542121,-27226.7840498846,0,0,14
41,35312.50901779817,-27499.506012844213,0,0,14
41,35260.07231976482,-26989.99568728222,0,0,14
41,34098.83047432251,-26674.327551699556,0,0,14
41,35140.130795112986,-26927.316658481966,0,0,14
41,34251.38844387997,-26961.22211462518,0,0,14
41,34250.524390791485,-26598.94662118682,0,0,14
41,34427.50993888713,-26896.82085564807,0,0,14
41,34661.81422749992,-26628.80720469063,0,0,14
41,34598.7148107722,-27158.673001106006,0,0,14
41,34245.130950439554,-27020.691220456283,0,0,14
41,34868.50507334694,-26349.742751336405,0,0,14
41,34329.5660565799,-26250.988441427555,0,0,14
42,34575.13177658406,-27343.684753352245,0,0,14
42,34598.124592804146,-26117.85031290045,0,0,14
42,35406.41240744826,-27372.74260305168,0,0,14
42,35285.10815370045,-27062.613961918327,0,0,14
