frame,x,y,label,DBSCAN,HDBSCAN
38,-15592.565653630229,-31946.50093471504,0,0,11
39,-15599.225313196725,-31925.53511281551,0,0,11
39,-15592.829360491543,-31932.85062304592,0,0,11
39,-15581.881264808631,-31939.21421624615,0,0,11
39,-15562.732161614042,-31917.54486867709,0,0,11
39,-15600.40963257848,-31948.1472573256,0,0,11
39,-15586.531178622396,-31960.3748470911,0,0,11
39,-15618.127238059713,-31962.624606418467,0,0,11
39,-15582.681392669205,-31928.30747332573,0,0,11
39,-15597.082159772626,-31934.74309470392,0,0,11
39,-15586.762119728346,-31922.86003408709,0,0,11
39,-15607.83594459792,-31911.22040223426,0,0,11
39,-15612.993719209251,-31924.42143674772,0,0,11
39,-15608.254268957133,-31962.020687651344,0,0,11
39,-15599.759654353937,-31974.18830861851,0,0,11
39,-15617.44912286946,-31925.38865282728,0,0,11
39,-15587.136860420049,-31942.910571944965,0,0,11
39,-15573.159106533238,-31937.64666021809,0,0,11
39,-15607.724337850974,-31908.67687447764,0,0,11
39,-15585.62744507435,-31953.073303125155,0,0,11
39,-15573.690863431768,-31950.587996193142,0,0,11
39,-15615.311531408744,-31987.92256455796,0,0,11
40,-15607.96569402347,-32024.667563072624,0,0,11
40,-15579.27578434192,-31896.492004839914,0,0,11
40,-15627.749774551708,-31888.61747278113,0,0,11
40,-15609.74798673129,-31994.11210726262,0,0,11
40,-15558.765745735662,-31931.503610278716,0,0,11
40,-15549.935629508958,-31880.87579839395,0,0,11
40,-15619.171026025302,-31996.46186018565,0,0,11
40,-15557.51384638881,-31896.36298403965,0,0,11
40,-15592.812766201534,-31889.411378338034,0,0,11
40,-15532.793822203466,-31906.072722693945,0,0,11
41,-15707.21523652923,-31820.41623603303,0,0,11
41,-15565.653651455486,-31996.56898969845,0,0,11
41,-15686.472393612545,-31926.47692634155,0,0,11
41,-15520.468379517091,-32103.738292869595,0,0,11
41,-15721.761066062852,-31928.9179047477,0,0,11
41,-15789.57940057207,-31932.557805273955,0,0,11
41,-15566.466304712048,-32036.113689827736,0,0,11
41,-15558.229724578896,-31971.81044528371,0,0,11
