frame,x,y,label,DBSCAN,HDBSCAN
35,-35483.38839942974,-3090.873369693232,0,0,12
36,-35490.970118635814,-3107.7473952839728,0,0,12
36,-35536.107001919634,-3057.0273379831,0,0,12
36,-35500.799790500045,-3090.2757455667847,0,0,12
36,-35462.59061337842,-3070.351891031539,0,0,12
36,-35497.33062851724,-3130.7367610877704,0,0,12
36,-35472.567422984765,-3086.1364779154105,0,0,12
36,-35478.77920165321,-3071.36093355704,0,0,12
36,-35506.60083195102,-3096.8455705557694,0,0,12
36,-35487.447540301284,-3084.250475909768,0,0,12
36,-35495.44468163692,-3104.4157116958904,0,0,12
36,-35484.533811743066,-3074.939264680141,0,0,12
36,-35500.29267343053,-3102.637460276033,0,0,12
37,-35454.901130736944,-3031.114224587551,0,0,12
37,-35430.90977603843,-3116.931218447718,0,0,12
37,-35608.28253887131,-3127.190809953006,0,0,12
37,-35442.75956073184,-3150.791294655249,0,0,12
37,-35490.70767052328,-3130.2735201259256,0,0,12
38,-35476.76848765085,-3143.1260865645063,0,0,12
38,-35476.67070490567,-3059.371586658502,0,0,12
38,-35497.068150699335,-2994.4449661545896,0,0,12
39,-35439.28957398841,-3011.34081740721,0,0,12
39,-35537.50371415555,-3219.8491913231705,0,0,12
39,-35450.094398401765,-3056.4073175272,0,0,12
39,-35577.39781313129,-3062.643669432937,0,0,12
39,-35393.5951686345,-3056.542940504476,0,0,12
39,-35505.849365196846,-3121.23358174001,0,0,12
39,-35428.81030907604,-3321.911520698772,0,0,12
39,-35480.80088988548,-3216.9979514802503,0,0,12
39,-35548.02463494984,-3210.401732694881,0,0,12
39,-35432.57990351227,-2955.187006750294,0,0,12
39,-35536.26511747573,-3220.624748595834,0,0,12
39,-35467.74608652075,-2989.700395806406,0,0,12
39,-35424.024448044016,-2930.5150793693,0,0,12
39,-35787.25474963297,-3060.310607833258,0,0,12
39,-35481.43921662797,-3090.7645979231,0,0,12
39,-35498.95586093131,-3074.258603189251,0,0,12
39,-35472.009971894826,-3110.249613895484,0,0,12
39,-35553.90314255561,-3021.038433109914,0,0,12
39,-35455.03461553551,-3061.889919682844,0,0,12
39,-35427.29994959491,-3011.6439907072377,0,0,12
39,-35564.79583742705,-3130.393082676792,0,0,12
39,-35386.72863081753,-3102.679039965431,0,0,12
39,-35383.97271789295,-3052.241469011778,0,0,12
39,-35422.07737111174,-3057.7631552433872,0,0,12
39,-35454.29153845766,-3115.7535649703677,0,0,12
39,-35592.93025771259,-3134.7749353776294,0,0,12
40,-35453.99290831746,-3203.8163024081377,0,0,12
40,-35595.939839881095,-3013.365440171092,0,0,12
40,-35353.53247392527,-2923.044985656809,0,0,12
40,-35415.35290626545,-3118.045712019398,0,0,12
40,-35678.851859622475,-2844.9496306378155,0,0,12
40,-35517.70074428619,-3174.4979328022714,0,0,12
40,-35566.66932475123,-2960.1592303142047,0,0,12
40,-35559.51188937984,-3012.620513639993,0,0,12
41,-35153.57741605726,-3176.434877920049,0,0,12
41,-35710.91269817916,-2949.7520008421207,0,0,12
41,-35808.04294320015,-2987.086154238096,0,0,12
