frame,x,y,label,DBSCAN,HDBSCAN
98,37302.42121684359,29922.029774818147,0,0,9
99,37280.316321439845,29934.024681082887,0,0,9
99,37277.00248418445,29909.36953731329,0,0,9
99,37314.81705703351,29913.02510079952,0,0,9
99,37295.1287668091,29922.2866785336,0,0,9
99,37301.78240633781,29954.31601954685,0,0,9
99,37283.01024090368,29942.556827739296,0,0,9
99,37276.25493119781,29888.796329616296,0,0,9
99,37316.44993757898,29953.39953903289,0,0,9
99,37284.74276436267,29943.85171530421,0,0,9
99,37275.68510284534,29941.45651593465,0,0,9
99,37301.77590732787,29958.190183636118,0,0,9
99,37328.95243031011,29903.65622651255,0,0,9
100,37383.269020051775,29925.67841815663,0,0,9
100,37320.51684411113,29897.165448597996,0,0,9
100,37341.92007369802,29907.32991458812,0,0,9
100,37301.081729934376,29949.09865062675,0,0,9
100,37279.0104237047,29987.18002115868,0,0,9
100,37325.24219864741,29888.977760367245,0,0,9
100,37347.611472394,29846.97504764246,0,0,9
100,37322.742137822825,29969.390069562796,0,0,9
100,37207.501721825465,29923.02466090549,0,0,9
100,37320.702909506246,29934.59000886596,0,0,9
100,37242.23912293783,29879.9341201097,0,0,9
100,37226.42516138762,29866.73890299412,0,0,9
101,37319.275509074025,29839.380617994582,0,0,9
101,37262.473649125095,29890.57446626908,0,0,9
101,37301.89459588528,29867.619353061746,0,0,9
101,37415.11606100867,29724.269335222565,0,0,9
101,37287.407378285214,30012.563759348115,0,0,9
101,37233.35596783212,29957.655760738016,0,0,9
101,37221.736891168286,29860.102679649845,0,0,9
101,37292.98948136005,30094.21771629584,0,0,9
101,37281.63863959964,29808.441218525448,0,0,9
101,37319.1750948732,29710.642142173267,0,0,9
101,37289.329803263325,30022.174516640174,0,0,9
101,37289.500318937215,30039.141643126142,0,0,9
101,37276.5778160552,29867.467960748905,0,0,9
101,37311.06743687556,30041.36894805945,0,0,9
101,37501.04026698042,29814.87892838448,0,0,9
101,37363.748896426696,29854.01623397593,0,0,9
101,37132.82806109441,29809.395537713,0,0,9
101,37388.61525496373,29942.46976284555,0,0,9
101,37334.6421890296,29940.617112239943,0,0,9
101,37207.21065563713,29893.428738785773,0,0,9
101,37245.94687432796,29974.591086169254,0,0,9
101,37076.69478890638,29935.656474475574,0,0,9
102,37173.24961587289,29545.68801111876,0,0,9
102,37237.39083650722,29910.98324605441,0,0,9
102,37192.457017507375,30102.053175544454,0,0,9
102,37417.16848662144,29799.915079525523,0,0,9
102,37317.21693184964,29753.270422536272,0,0,9
102,37228.04256238401,29908.58712661804,0,0,9
102,37172.44273210852,29837.90057015716,0,0,9
102,37314.32398929055,30166.27369473965,0,0,9
102,37007.46910468078,29847.0359766226,0,0,9
