frame,x,y,label,DBSCAN,HDBSCAN
60,28420.91884509909,36050.77124873291,0,0,2
61,28432.93418262839,36082.60761115344,0,0,2
61,28450.37490673452,36034.88306720681,0,0,2
61,28411.802384109877,36105.56008005876,0,0,2
61,28418.77573785041,36038.65916111397,0,0,2
61,28402.627176396745,36036.14230166432,0,0,2
61,28458.939504033457,36043.160251392525,0,0,2
61,28441.27240206302,36059.73339558803,0,0,2
61,28440.300778914672,36084.19706908336,0,0,2
61,28415.76139706689,36035.522132391605,0,0,2
61,28425.29317530473,36044.04931964836,0,0,2
61,28429.644631349765,36036.74886923851,0,0,2
61,28393.255255083124,36041.88093538762,0,0,2
61,28424.110682582465,36014.51983544576,0,0,2
61,28433.803077132023,36096.600554762,0,0,2
61,28410.141331984218,36024.93345210138,0,0,2
61,28407.59768861523,36045.11335355738,0,0,2
61,28400.37403567992,36055.04882569603,0,0,2
61,28434.443729589468,36058.73212846602,0,0,2
61,28425.63776660664,36039.20292368773,0,0,2
61,28436.975486595577,36071.0756010696,0,0,2
61,28442.795045639665,36053.06886871332,0,0,2
61,28443.187888480206,36015.99577341741,0,0,2
62,28404.61872358774,36171.025925197166,0,0,2
62,28385.196550137385,36120.666030919485,0,0,2
62,28436.04218640026,36078.69545787857,0,0,2
63,28522.997795580894,36103.47740677728,0,0,2
63,28379.13406143726,36115.13660587296,0,0,2
63,28466.453499197272,35931.51227899548,0,0,2
63,28415.357927171844,36305.37229894105,0,0,2
63,28465.13890913283,36034.313764653576,0,0,2
63,28490.876229899703,36059.37919390435,0,0,2
63,28486.47437339808,35963.46865380035,0,0,2
63,28362.13127870625,36005.74939856711,0,0,2
63,28534.83891810876,36018.46047610709,0,0,2
63,28484.142974474235,36094.372003037206,0,0,2
63,28472.353899878824,36034.55573488263,0,0,2
63,28329.913010126904,36228.96998816219,0,0,2
63,28349.31187258968,36067.136229710086,0,0,2
63,28546.323421827088,36108.26599731083,0,0,2
63,28281.378621780183,35893.9510613767,0,0,2
63,28418.09985558279,36109.39677119144,0,0,2
63,28376.440122633758,35932.9072465627,0,0,2
63,28422.54245359776,36106.62517090984,0,0,2
63,28531.84047359761,36005.028738385125,0,0,2
63,28425.68299297208,36137.50179636757,0,0,2
64,28413.102609368845,36101.57083052621,0,0,2
64,28585.09300331049,36235.05836760522,0,0,2
64,28325.041798982253,36049.59212639008,0,0,2
64,28377.875364808948,36160.80462274574,0,0,2
64,28401.784698632448,36083.938802176446,0,0,2
64,28288.897264300896,36077.82308352558,0,0,2
64,28583.7036870618,35927.61424702765,0,0,2
64,28178.22645258773,35934.64102946946,0,0,2
64,28751.58086467361,36027.99818777019,0,0,2
64,28480.972547014047,36131.94921359522,0,0,2
64,28441.10216953502,36264.32844523466,0,0,2
64,28386.68051907864,36103.41092875234,0,0,2
64,28550.16756179943,36289.98825168076,0,0,2
64,28349.049513065194,35946.62600732326,0,0,2
67,28364.24594155234,35886.509091549844,0,0,2
67,28623.73962467421,36471.00105485785,0,0,2
67,28768.77525222151,36215.37120713836,0,0,2
67,28451.65829333469,36263.937567776906,0,0,2
67,28565.7370100884,36260.01274018796,0,0,2
67,28271.230327864152,36071.21226554495,0,0,2
67,28365.56994314312,36016.560617966774,0,0,2
67,28804.233219568403,36185.35564838335,0,0,2
67,28158.335637931734,36513.800543284735,0,0,2
67,28335.640160424624,36053.11639089303,0,0,2
67,28399.727058910976,35806.15416874871,0,0,2
67,28445.42837557445,36050.66892263045,0,0,2
67,28710.359209754275,35999.44905702369,0,0,2
67,28533.53898493843,36402.42568321315,0,0,2
67,28220.08786201913,36156.04975521949,0,0,2
67,28405.01330714306,36214.87802742583,0,0,2
67,28396.767070437996,36262.99848414472,0,0,2
67,28356.349044154824,35791.01285356129,0,0,2
67,28548.539059691306,35851.39166427822,0,0,2
67,28636.128682004844,36286.21203185488,0,0,2
67,28566.78934655661,36080.06034449683,0,0,2
67,28167.98668773465,35720.25132621808,0,0,2
67,28328.20807114734,35713.84400367428,0,0,2
67,28684.93596658796,36187.68877066644,0,0,2
68,28498.62009590662,36088.94236134336,0,0,2
68,28349.50090041933,36031.47917900024,0,0,2
68,28413.05133435593,36455.40293550916,0,0,2
68,28587.827927123108,36134.88568870317,0,0,2
68,28338.087730613926,36088.734958631576,0,0,2
68,28270.305335457782,36513.842264578816,0,0,2
68,28725.18487429943,36232.823986939446,0,0,2
68,28007.68121321295,35958.829710878555,0,0,2
68,28438.3524544396,36492.6871396318,0,0,2
68,28466.370617859488,35971.12477568403,0,0,2
68,28897.068265941496,36066.59954670148,0,0,2
68,28284.17426950646,36041.747123749694,0,0,2
68,28414.104378931323,35748.97685432193,0,0,2
68,28185.058366576664,36054.74508901474,0,0,2
68,28656.70400821716,36491.49632582845,0,0,2
