frame,x,y,label,DBSCAN,HDBSCAN
87,28402.09747182365,24523.977631014888,0,0,8
88,28389.382107886307,24513.67942419989,0,0,8
88,28375.72063668029,24528.847983403197,0,0,8
89,28370.811421447037,24500.4623114694,0,0,8
89,28390.0175774391,24497.435157903776,0,0,8
89,28459.925690669985,24522.66965099912,0,0,8
89,28294.731919055284,24505.600519020107,0,0,8
89,28309.87099033303,24491.26135371006,0,0,8
90,28222.99373441662,24495.300346794385,0,0,8
90,28501.229409088555,24578.145929576323,0,0,8
90,28356.947247752927,24444.99012784901,0,0,8
90,28426.370181791797,24390.359913085827,0,0,8
90,28392.864142504448,24608.76759659824,0,0,8
90,28323.122426246005,24447.56797455597,0,0,8
90,28463.51880813673,24574.421084952824,0,0,8
90,28465.945890467174,24393.463863730238,0,0,8
90,28325.981485611625,24519.329117476573,0,0,8
90,28448.71856761792,24642.17336150216,0,0,8
90,28587.765302135733,24801.484207775757,0,0,8
90,28497.978699757903,24449.73864750385,0,0,8
90,28400.306070251383,24481.275858299785,0,0,8
90,28344.367231842312,24526.974553544456,0,0,8
90,28341.21006724706,24549.45592774229,0,0,8
90,28274.22336538678,24271.24373007681,0,0,8
90,28515.85586585208,24616.86547720134,0,0,8
90,28319.41470078332,24394.80233692015,0,0,8
90,28426.77587669127,24526.23653508653,0,0,8
90,28377.355742234857,24379.192246474384,0,0,8
91,28431.86265593727,24290.72798587147,0,0,8
91,28369.783177727342,24385.587182312676,0,0,8
91,28595.535288338127,24701.273527704918,0,0,8
91,28382.29129954552,24447.396146202114,0,0,8
91,28672.9830499493,24269.023815718,0,0,8
91,28520.76446798602,24676.627012736437,0,0,8
91,28180.416738273347,24683.1235842283,0,0,8
91,28792.17631815156,24905.660573986363,0,0,8
91,28538.30358293602,24444.37061809977,0,0,8
91,28274.04623536849,24494.616360484742,0,0,8
91,28307.407960183064,24505.11633526584,0,0,8
91,28677.752998700773,24678.2296316006,0,0,8
91,28221.831472005026,24593.188047999425,0,0,8
91,28487.93958310937,24463.82621964731,0,0,8
91,28245.264388651995,24615.264379202545,0,0,8
91,28271.25355495359,24304.500788803794,0,0,8
91,28093.17238219467,24681.936942337117,0,0,8
92,28405.95959754827,24540.2692467423,0,0,8
92,28483.15536468336,24445.267547298037,0,0,8
92,28077.730036668137,24745.63589141062,0,0,8
92,28112.356816492225,24718.41266439093,0,0,8
92,28389.610298863023,24657.52107329749,0,0,8
92,28107.45913216272,24522.320896060613,0,0,8
92,28089.781880001145,24808.590216106117,0,0,8
92,28334.36275923164,24638.7441482923,0,0,8
92,28120.1119014842,24388.59642505264,0,0,8
92,28423.80935939195,24641.241855909662,0,0,8
92,28066.50453449756,24788.805853272068,0,0,8
93,28472.341481367188,24455.64982271138,0,0,8
93,29035.34928953719,24996.119890765127,0,0,8
93,28694.807615022484,24871.51885622929,0,0,8
93,28419.88560980609,24459.239933226974,0,0,8
93,28302.96040282428,24442.11550816763,0,0,8
93,27747.292315538216,24804.329432047,0,0,8
93,28108.70082158873,24903.263553021232,0,0,8
93,28377.363812077867,24715.411039137984,0,0,8
93,28539.1512835272,24580.826785379508,0,0,8
93,28444.09093525736,24508.624044629003,0,0,8
93,28799.90308509396,24707.8285651216,0,0,8
93,28169.881466639552,24750.25096427605,0,0,8
93,27979.74900294405,24493.65657361098,0,0,8
93,28071.701948450544,24564.86504928859,0,0,8
93,28718.59154542748,24704.81854139512,0,0,8
