frame,x,y,label,DBSCAN,HDBSCAN
41,12388.87028837818,-27039.93479354572,0,0,16
42,12388.9349644216,-27021.948465126112,0,0,16
42,12376.510670791771,-27026.767774744472,0,0,16
42,12399.491661565477,-27019.37378327333,0,0,16
42,12387.08102828768,-27020.38430228151,0,0,16
42,12404.402696411506,-27006.830161939117,0,0,16
42,12396.952591775667,-27043.734652339463,0,0,16
42,12375.719936677398,-27019.963859990043,0,0,16
42,12425.06775894174,-27025.9558198633,0,0,16
42,12365.856671561076,-27015.78596978348,0,0,16
42,12371.50232574292,-27053.86545547288,0,0,16
42,12420.55723451344,-27046.885872372324,0,0,16
42,12388.050410705056,-27060.07612604514,0,0,16
42,12388.231771066234,-27028.533741946536,0,0,16
42,12319.646671457229,-27035.763737437588,0,0,16
43,12286.82753772858,-27010.498751720264,0,0,16
43,12423.78839139469,-27106.094236386303,0,0,16
43,12379.084235067588,-26976.276683336808,0,0,16
43,12497.46336806956,-27010.311104662247,0,0,16
43,12424.747717531083,-27055.149473279573,0,0,16
43,12360.971102763153,-27123.4149484276,0,0,16
43,12369.819077896054,-27016.16529707604,0,0,16
43,12457.23230243065,-27098.38311692729,0,0,16
43,12369.984892750464,-27082.467766218004,0,0,16
43,12415.828274722338,-26961.38801246297,0,0,16
43,12411.756632903478,-27016.334942736823,0,0,16
43,12388.133304495868,-27013.06236280303,0,0,16
43,12388.69747734392,-27017.354984977068,0,0,16
43,12447.344190031648,-26996.80524259188,0,0,16
43,12338.599273598578,-27020.27629488015,0,0,16
43,12390.377100529016,-27081.03857064806,0,0,16
43,12336.38714064778,-26979.200331857795,0,0,16
43,12395.06170382604,-27115.14888072571,0,0,16
43,12344.643730837704,-27055.92119747567,0,0,16
43,12397.581045730498,-27033.55145361245,0,0,16
43,12414.616315555924,-27012.44833906753,0,0,16
43,12479.445733802677,-26973.86769171041,0,0,16
43,12407.379940276023,-26943.84234807415,0,0,16
43,12317.633690608673,-26973.499383465907,0,0,16
