frame,x,y,label,DBSCAN,HDBSCAN
59,-8028.374609039463,6521.649001252277,0,0,11
60,-8034.9089010139,6511.444320734431,0,0,11
60,-8022.852261681106,6534.797312948789,0,0,11
60,-8011.972370401468,6509.242851486548,0,0,11
60,-8009.502884658656,6544.664722022337,0,0,11
60,-7996.871408701783,6519.685881318736,0,0,11
60,-8041.388734345332,6563.731761953804,0,0,11
60,-8043.888708873181,6514.51647056586,0,0,11
60,-8028.8398052344,6518.617514016742,0,0,11
60,-8032.227091706829,6512.572397792302,0,0,11
60,-8002.465003600661,6533.659189356232,0,0,11
60,-7995.305004338021,6501.289093946416,0,0,11
60,-7994.5655140075105,6526.065296460775,0,0,11
60,-8006.219698580175,6519.467389557289,0,0,11
60,-8003.938854861703,6511.049525095478,0,0,11
60,-8050.91293128279,6524.116030297403,0,0,11
60,-8021.966748762631,6536.5493352578,0,0,11
61,-8011.406016961821,6562.479208653606,0,0,11
61,-8030.276120427227,6544.101291780971,0,0,11
61,-8066.532375104971,6654.490251323223,0,0,11
61,-8009.010172466033,6597.714252117049,0,0,11
61,-7994.854924207699,6528.349016737334,0,0,11
61,-8027.275476899581,6572.225305978981,0,0,11
61,-8016.100457535822,6453.783712903391,0,0,11
61,-7988.50273590254,6451.318390307991,0,0,11
61,-7947.41962239831,6552.791528864358,0,0,11
61,-7975.477675174439,6504.703796561895,0,0,11
61,-8050.85664432947,6491.258671749917,0,0,11
61,-8009.586941278369,6520.923865941206,0,0,11
61,-8096.902824809071,6588.163137260891,0,0,11
61,-8028.757232102885,6478.442041322954,0,0,11
61,-8002.537089506021,6513.652339486659,0,0,11
61,-7985.318783716308,6522.701190680554,0,0,11
61,-8097.117911082381,6599.224132477903,0,0,11
61,-8056.348496336971,6477.543845864908,0,0,11
61,-8041.14818462088,6449.663170058966,0,0,11
61,-8019.800845221513,6484.098526848211,0,0,11
61,-8030.13943510864,6544.685623429024,0,0,11
61,-8032.472020504518,6479.142566345414,0,0,11
61,-8007.10675528488,6447.328601215906,0,0,11
61,-7964.167606944356,6488.777528507446,0,0,11
61,-8089.010958796419,6470.126660594649,0,0,11
62,-8001.823468470723,6465.324232388552,0,0,11
62,-8138.211020485089,6497.61360193735,0,0,11
62,-8059.285711830078,6555.023955652037,0,0,11
62,-8047.513488099167,6625.16833988989,0,0,11
62,-7936.792160757383,6559.060074264854,0,0,11
62,-8005.951207087722,6441.959670494876,0,0,11
62,-7947.490144957266,6548.97060080935,0,0,11
62,-8040.175844799272,6611.844182434796,0,0,11
62,-7995.430265469801,6435.870121870151,0,0,11
62,-8015.087426928884,6514.288840507361,0,0,11
62,-8101.083061431173,6567.55663959198,0,0,11
62,-8001.078320915275,6498.017279659734,0,0,11
62,-7882.005170657144,6468.162427024277,0,0,11
62,-8016.180151803408,6455.611896932905,0,0,11
62,-7945.001600269748,6505.506975192912,0,0,11
62,-8029.908406238727,6319.402336517232,0,0,11
62,-8047.8284023428705,6435.2856775398,0,0,11
62,-7979.264889937686,6589.3951830620745,0,0,11
62,-8050.823055454794,6504.374737354119,0,0,11
62,-8073.68739233393,6610.094697948328,0,0,11
62,-8102.670512486598,6496.068852840525,0,0,11
62,-8024.334339106276,6575.05511021073,0,0,11
62,-7892.422505063384,6359.106162072732,0,0,11
62,-8022.134224152509,6617.597052202904,0,0,11
62,-7917.044852093829,6541.529412711669,0,0,11
62,-7979.045188700343,6657.940186249521,0,0,11
62,-7973.074678539397,6599.005228406419,0,0,11
62,-8143.297006530724,6700.383680996828,0,0,11
63,-7936.032526398117,6576.432771055515,0,0,11
63,-7932.262675800866,6371.075734212163,0,0,11
63,-8078.778558336275,6680.937683331814,0,0,11
63,-8129.452418877971,6632.676240805447,0,0,11
63,-7986.878634113993,6524.670135008715,0,0,11
63,-8106.554646955265,6540.041706559588,0,0,11
63,-7988.427908505343,6671.002241726232,0,0,11
63,-8143.814217595245,6371.695807943313,0,0,11
63,-8027.378377423033,6437.717469137929,0,0,11
63,-8210.509819531675,6438.592841940075,0,0,11
63,-8034.764182385503,6439.50775298043,0,0,11
63,-8025.735326689095,6561.855295051311,0,0,11
63,-8017.303870377321,6580.45410898511,0,0,11
63,-8079.982719032427,6380.411632787183,0,0,11
63,-8048.597590189589,6678.187175107792,0,0,11
63,-7974.399697196808,6509.722301428812,0,0,11
63,-8177.318916869079,6381.297316896754,0,0,11
64,-8174.367081810647,6468.130586532336,0,0,11
64,-8172.991533138525,6262.894460983426,0,0,11
64,-8092.437455332332,6590.913008949428,0,0,11
64,-7825.320241409168,6369.609365225252,0,0,11
64,-7766.113586576363,6301.172426098254,0,0,11
65,-7886.963731000929,6520.137161342002,0,0,11
65,-8240.60308630214,6622.216013614978,0,0,11
65,-7924.323748751809,6436.183054742625,0,0,11
65,-7730.186271218748,6519.643501279288,0,0,11
65,-7978.690767898635,6479.820066505264,0,0,11
65,-8093.04762141257,6320.178538244704,0,0,11
65,-8142.349603496379,6599.268611321211,0,0,11
65,-8110.860670500963,6752.857205344611,0,0,11
65,-8289.557657033978,6482.01674323483,0,0,11
65,-7987.540505813421,6612.684591062234,0,0,11
65,-7961.039986841305,6508.53414004412,0,0,11
