frame,x,y
53.0,-15329.411974736606,13652.577069107654
338.0,-29167.019351100706,12234.900944962355
68.0,-17622.409158939336,14255.495518410906
90.0,-13842.663925049648,13703.481454492969
46.0,-15059.427046141522,13931.764947547126
47.0,-15157.94519453829,13929.732672050148
48.0,-15236.177263988691,13944.139590982097
51.0,-15315.94891016966,13956.379857654549
52.0,-15376.317890418157,13987.04606494877
53.0,-15451.985273277438,13939.72823208166
54.0,-15498.56347098359,13929.823098630872
54.0,-15544.309611132345,13948.147215691915
57.0,-15563.101661199888,13865.055237458004
58.0,-15643.06915799555,13924.870306479454
59.0,-15728.061643937564,13834.263912996435
59.0,-15749.389004413588,13969.51185428295
60.0,-15825.657661929768,13969.177758386648
63.0,-15919.420920396004,13910.115109454253
64.0,-16016.65233365025,13985.562062882906
64.0,-15944.579471039831,14014.173915711464
65.0,-16058.495292658205,14056.836485911115
67.0,-16131.438741055515,14091.64537328128
67.0,-16165.77564179744,14036.301436583832
67.0,-16144.900707329614,14065.5738290293
68.0,-16178.42855054828,13976.998282994353
68.0,-16183.57020068744,13982.92078316451
70.0,-16272.873654121768,14055.329612179068
70.0,-16253.209896630173,13991.62554041125
71.0,-16338.21744674489,13961.857658002122
71.0,-16335.419387237129,13960.700020281049
73.0,-16443.22254038265,14016.909954710847
73.0,-16395.494986571444,13909.693330768909
73.0,-16412.25890441381,14015.047711775756
74.0,-16484.187398968737,13897.9583645949
74.0,-16496.354995668364,13941.237200452691
74.0,-16499.94586780972,14040.43959042016
75.0,-16549.030833647725,14014.460944409246
76.0,-16660.161963777206,14009.365663433622
77.0,-16722.085218614207,13961.789852864104
77.0,-16714.18506263125,14082.142317547468
78.0,-16795.351022090214,14042.889485567006
79.0,-16828.44667500028,13929.85205385284
80.0,-16918.21658512346,13932.562805562848
80.0,-16813.222629142772,13826.23242321325
81.0,-17002.925505326813,13833.24793997102
81.0,-16917.368875035427,13823.206222524415
81.0,-16969.50903932042,13924.733697881164
81.0,-16989.989924999623,13822.749618107888
81.0,-16895.61290078703,13923.683806760158
82.0,-17025.992566181914,13799.898872464417
84.0,-17113.024724611107,13738.687035006702
85.0,-17196.996364063245,13689.498018605307
87.0,-17281.274645358746,13725.79041073121
87.0,-17223.692691691118,13592.225414617253
87.0,-17299.295842651416,13701.655810693856
