frame,x,y
404.0,37045.360384943066,-5639.711833925619
461.0,37515.9997651914,-9384.718289048858
494.0,37340.18750481006,-6878.3988509145565
406.0,38667.657922885526,-6817.7312643029945
461.0,37937.549477244494,-9990.360009851393
433.0,34524.67611116306,-5725.797143704513
420.0,36854.040655688295,-9731.45105042409
462.0,35121.45139085314,-8502.495835746719
378.0,37631.76537853533,-9537.349137190584
378.0,37618.01177299846,-8884.569483158219
379.0,36838.25324566664,-8808.713057125906
379.0,38403.66423207248,-8329.511209030068
380.0,37448.38032601717,-10197.296566227413
380.0,38101.36696334144,-8446.80596640675
380.0,36940.98265310137,-8296.573932381581
380.0,38385.39069230594,-8445.216886995373
381.0,37167.07347928687,-9902.829417407343
381.0,37332.20499335363,-8639.635135041444
381.0,36940.87939525221,-8599.70985611407
381.0,38409.30236858479,-7690.100621933389
381.0,36998.450037076815,-11369.466482495587
381.0,38155.681720088025,-8423.335619970985
381.0,36749.4897438725,-8024.354008480976
381.0,37681.29495965871,-8107.479190325894
382.0,37727.05436895781,-9219.947213215728
382.0,37937.50563553311,-9245.54116268535
382.0,37154.68110910821,-8790.07841495867
382.0,37753.75582695597,-7731.413495418875
382.0,37761.06488766874,-8076.465707311774
382.0,36462.43830216492,-7395.30100648098
382.0,38563.84781433743,-9108.353746645154
382.0,37230.69991655026,-9941.260995287934
382.0,36360.325912084125,-8381.515753499965
382.0,38113.48133590416,-9612.525865073829
382.0,38716.11628906295,-7237.677035934968
383.0,37943.50337588728,-9788.351559943823
383.0,36361.71906659392,-7678.800082409585
383.0,37127.24175925618,-10184.666409441685
383.0,38388.610931994,-8611.860793995844
383.0,36701.90577721642,-8293.829997200908
383.0,37973.58295934958,-8086.474247866437
383.0,37391.326394369,-7271.640415907209
383.0,37255.17466188005,-8493.088944984218
383.0,38739.32962353695,-9982.510956470518
383.0,36749.724619509696,-9111.045896803204
384.0,37574.69062770444,-9434.703182271782
384.0,37447.93511876448,-7528.443254549489
384.0,35842.44868101207,-6658.644327562571
384.0,37644.16221879744,-9272.139794151724
384.0,37607.15863878894,-10768.722410964048
384.0,36146.38869898544,-7706.356079580219
384.0,37810.77748915236,-8690.908358811712
384.0,38855.88951226315,-7773.384516857777
384.0,38179.26134774838,-9232.71355992835
384.0,36538.99811383833,-10619.299987566726
384.0,38136.47196399716,-8443.244771353495
384.0,36352.96594821815,-8103.000146740465
384.0,37640.381637723614,-8210.215922626752
385.0,38934.152718355945,-8776.19681150349
385.0,37718.65841249372,-9765.071428200885
385.0,38033.73556047671,-8819.824569710589
385.0,36917.65992655196,-9200.587166000812
385.0,37934.62224092983,-9161.22160604744
385.0,36526.371743299605,-7370.907155577141
385.0,36863.25261516473,-8467.602817957744
385.0,39417.41774089329,-9372.305027054092
385.0,36994.94861145818,-9341.941623220226
385.0,36990.8478269573,-9169.309745352006
386.0,36573.88354670926,-8534.295883689703
386.0,34934.08789921881,-7167.85206470275
386.0,37734.60534668253,-8645.388272639597
386.0,37784.91094843821,-11131.328605700455
386.0,36253.64674270764,-8037.7482791779075
386.0,37574.49337778732,-8212.401635842763
386.0,38631.0593008475,-8167.925470164899
386.0,38063.86220243282,-10530.752708229073
386.0,36021.30792812561,-10342.89476297507
386.0,38905.8907489461,-8147.263580665075
386.0,36029.79780562517,-7716.018895134293
386.0,37759.92921136932,-8596.844235040304
387.0,38942.06813446653,-7576.585475349207
387.0,37207.84624083291,-10942.591023264316
387.0,37002.02034602785,-7700.809833296258
387.0,37823.31687664207,-10445.766447612385
387.0,37613.62150788171,-9222.536380278943
387.0,36465.14015497934,-8557.605920403232
387.0,36869.34411633692,-7691.174307095692
387.0,39625.93417736157,-8550.71530187558
387.0,36749.944566438215,-8943.054506864377
387.0,36716.07429858431,-8834.62879833893
388.0,38114.914596762566,-8107.223099761355
388.0,35282.68875136534,-7156.990113836255
388.0,38100.8153355434,-9968.495795732182
388.0,37313.80419700611,-11027.213300582103
388.0,35819.15444184739,-8677.472498792265
388.0,37779.1868921748,-7388.630375954469
388.0,37836.7249800129,-8209.928281425768
389.0,37380.108685931096,-9087.701735088547
389.0,38749.95605246875,-9901.214161850963
389.0,35622.60751596598,-10359.365069391117
389.0,38726.5556337184,-8003.535118575289
389.0,35524.34067631887,-8214.22273180396
389.0,38104.3582721949,-8806.954984430282
389.0,38700.799369319655,-7544.414344015845
390.0,39540.19712052455,-9088.921633013362
390.0,38008.730263960286,-10033.024772679904
390.0,37388.872817870215,-8410.348122919602
390.0,35567.86309528726,-8808.668444570376
390.0,36777.82480035546,-8374.007312891626
390.0,39724.84779017782,-8848.529440757926
390.0,37219.491284525626,-8798.126474352017
390.0,37079.68087916775,-8992.709746654631
390.0,38264.37201861747,-7064.6838034862085
390.0,35454.6582150616,-7168.160400066191
391.0,36355.35326808425,-7918.06994111681
391.0,36963.69443258538,-10527.422287674108
391.0,35792.98058245156,-9351.84822050613
