,x,y,frame,label,Rough_label,Final_label
0,23293.51562961381,35150.59010418807,176.0,0,36,87.0
1,23613.74771166524,34197.75645316831,176.0,0,36,87.0
2,23388.55427096636,35286.848418728994,177.0,0,36,87.0
3,23671.657108830008,33942.79656546879,177.0,0,36,87.0
4,23071.13055522339,34735.0774181649,178.0,0,36,87.0
5,23918.167027444244,33973.276184406655,178.0,0,36,87.0
6,24012.191729075148,35252.93830255163,178.0,0,36,87.0
7,23034.03763257077,33943.27366373644,178.0,0,36,87.0
8,24056.545784614755,35031.457566948586,179.0,0,36,87.0
9,23337.35662206188,34216.46939772116,179.0,0,36,87.0
10,24136.742326603693,35366.88910457358,179.0,0,36,87.0
11,24159.234321976564,33440.99646883964,179.0,0,36,87.0
12,23758.83945235306,35270.67415949682,179.0,0,36,87.0
13,24039.967209620223,34386.758819901326,179.0,0,36,87.0
14,23023.717677048357,34253.857628117585,180.0,0,36,87.0
15,23456.739643661345,33921.281872521635,180.0,0,36,87.0
16,22763.63786019541,35552.932827470424,180.0,0,36,87.0
17,24740.45850206412,33248.82935701511,180.0,0,36,87.0
18,23121.70114967993,34321.64918009312,180.0,0,36,87.0
19,24249.177676214105,34533.960747030214,180.0,0,36,87.0
20,23930.48158137216,34651.60817064382,180.0,0,36,87.0
21,22996.54939136229,33951.5828451855,180.0,0,36,87.0
22,24255.1892310922,34615.299980198164,180.0,0,36,87.0
23,23463.74498899773,34311.834721897845,180.0,0,36,87.0
24,23406.279046897107,35163.27349129542,181.0,0,36,87.0
25,22803.403837945927,34108.7372128179,181.0,0,36,87.0
26,23599.84937545144,34124.597969554015,181.0,0,36,87.0
27,23203.284157369737,35176.789107018274,181.0,0,36,87.0
28,23448.9278247713,33518.392715902344,181.0,0,36,87.0
29,25007.159440343494,33295.50074976594,181.0,0,36,87.0
30,23322.519483110107,35257.77264219677,181.0,0,36,87.0
31,23404.50985157752,34562.327550382564,181.0,0,36,87.0
32,23217.4384303648,34729.547957698705,181.0,0,36,87.0
33,24991.240903388847,34035.19539619042,181.0,0,36,87.0
34,24343.934593087924,35550.10694496542,181.0,0,36,87.0
35,23817.10766068965,32852.95094517249,181.0,0,36,87.0
36,23114.88685972929,36564.40064671639,181.0,0,36,87.0
37,23290.383068651798,33996.67845417343,181.0,0,36,87.0
38,23113.710323573912,34151.49667099832,182.0,0,36,87.0
39,22661.81454378303,33590.49098095253,182.0,0,36,87.0
40,23523.78423282504,34496.03053166194,182.0,0,36,87.0
41,23543.11748122451,34052.78904647216,182.0,0,36,87.0
