,x,y,frame,label,Rough_label,Final_label
0,20710.34879161122,35075.27904530936,305.0,0,10,22.0
1,20795.04259908467,34677.280783637994,305.0,0,10,22.0
2,20733.099408236598,34780.13618299742,306.0,0,10,22.0
3,21574.67358208632,34601.77202182858,306.0,0,10,22.0
4,20546.524042912995,35129.96733129401,307.0,0,10,22.0
5,21986.767508666173,34640.43256068267,307.0,0,10,22.0
6,21230.677915561024,35365.88458575985,307.0,0,10,22.0
7,21865.05053328309,34743.091710261164,307.0,0,10,22.0
8,21379.59840357332,34765.9031574062,308.0,0,10,22.0
9,22693.95579191068,34048.38663099936,308.0,0,10,22.0
10,20876.49775325496,33981.03075540451,309.0,0,10,22.0
11,21286.16284521245,35423.731881136824,309.0,0,10,22.0
12,21093.310951915093,33716.96712582903,309.0,0,10,22.0
13,21498.210362287857,34276.776719020534,309.0,0,10,22.0
14,20532.003005369887,35426.58209221074,309.0,0,10,22.0
15,22113.90014734222,35799.45322322969,309.0,0,10,22.0
16,20822.914076523983,34639.97888725596,310.0,0,10,22.0
17,20981.28192069991,35319.94421391039,310.0,0,10,22.0
18,20032.152087555834,35176.57183724583,310.0,0,10,22.0
19,21904.55061049773,35190.13513988955,310.0,0,10,22.0
20,21220.09232069189,34052.95496776465,310.0,0,10,22.0
21,22152.141222263846,35464.826829326776,310.0,0,10,22.0
22,20588.12977625377,35595.08405263982,310.0,0,10,22.0
23,21708.190146491,34550.69714661779,310.0,0,10,22.0
24,20675.8391697237,34770.09783345361,310.0,0,10,22.0
25,23120.421800119788,33748.8130297881,310.0,0,10,22.0
26,21876.896247217155,34583.019319685256,310.0,0,10,22.0
27,20347.022676627417,34953.7239454526,311.0,0,10,22.0
28,21404.351141257557,34332.74253213563,311.0,0,10,22.0
29,20684.03717488667,34413.85605484102,311.0,0,10,22.0
30,20679.411811070397,35313.26000996971,311.0,0,10,22.0
31,22398.785299833424,35373.9149606513,311.0,0,10,22.0
32,22108.15019999252,34027.14790335788,311.0,0,10,22.0
33,22320.708011142,34946.26398850658,311.0,0,10,22.0
34,20040.298553516423,35078.78553530569,311.0,0,10,22.0
35,22189.653249153613,34447.1440924702,311.0,0,10,22.0
36,20480.789355525438,34786.503411586345,312.0,0,10,22.0
37,20453.80346218056,34388.98972071411,312.0,0,10,22.0
38,21354.77307445591,35050.29026163341,312.0,0,10,22.0
39,20382.498574499463,34497.657647814754,312.0,0,10,22.0
40,21210.181973410003,34104.08918526769,312.0,0,10,22.0
41,20749.529649566943,34274.39546018,312.0,0,10,22.0
42,20818.219027276613,35476.99701849637,313.0,0,10,22.0
43,21597.19208802345,35168.35691267533,313.0,0,10,22.0
44,21046.35963845373,34338.585888593065,313.0,0,10,22.0
45,23660.886526727023,32726.44087737304,313.0,0,10,22.0
46,21843.13149534731,34405.52259599862,313.0,0,10,22.0
47,20122.72581181001,34731.171392422664,313.0,0,10,22.0
48,21939.35163361013,35298.788644934684,313.0,0,10,22.0
49,20336.511966820297,34325.77065037275,313.0,0,10,22.0
50,20880.559064499183,34111.99159196196,314.0,0,10,22.0
51,20535.91718569045,35443.02893160839,314.0,0,10,22.0
52,21152.03023013233,35270.54254337656,314.0,0,10,22.0
53,21035.31782411998,34492.63328460909,314.0,0,10,22.0
54,21002.5549332413,35100.976578891496,314.0,0,10,22.0
55,21499.697119545628,36151.35033285053,314.0,0,10,22.0
56,21767.430449613435,33872.47639249674,314.0,0,10,22.0
57,22035.650879198623,34805.832985958856,314.0,0,10,22.0
58,21060.26030040273,34333.285822456164,315.0,0,10,22.0
59,20350.34644778215,34399.82981917103,315.0,0,10,22.0
60,22007.492709039136,34220.9917178538,315.0,0,10,22.0
61,20905.31532173312,34271.7709658013,315.0,0,10,22.0
62,21458.344041250355,34623.61382137955,315.0,0,10,22.0
63,21855.47752405125,35617.33299383563,315.0,0,10,22.0
64,20533.399772852845,34481.489121436025,315.0,0,10,22.0
65,21686.01017798273,35419.868316889275,316.0,0,10,22.0
66,21309.57641582048,35237.21510787577,316.0,0,10,22.0
67,22412.772093476447,34932.148774804686,316.0,0,10,22.0
68,20666.24879723746,34239.79785312275,316.0,0,10,22.0
69,23811.08337651412,33322.15038313515,316.0,0,10,22.0
70,22069.069261408888,32744.42534696229,316.0,0,10,22.0
71,19480.1123803445,35291.72479588397,316.0,0,10,22.0
72,21358.655921763315,35380.18021829749,316.0,0,10,22.0
