,x,y,frame,label,Rough_label,Final_label
0,-27749.22259095394,-10573.397932187085,329.0,0,39,76.0
1,-28225.13187184809,-11045.724229318175,329.0,0,39,76.0
2,-27271.541292395363,-9994.73979236855,330.0,0,39,76.0
3,-29087.769037411214,-10630.575539251293,330.0,0,39,76.0
4,-27587.911579078685,-11362.759566553792,331.0,0,39,76.0
5,-28457.871722544416,-11101.557265852434,331.0,0,39,76.0
6,-26922.20671420417,-10484.00493295534,331.0,0,39,76.0
7,-28573.94794907864,-11854.23255463113,331.0,0,39,76.0
8,-26862.52216666225,-10397.68497167819,332.0,0,39,76.0
9,-28213.951886552302,-10355.802496545786,332.0,0,39,76.0
10,-27476.122763963835,-9290.048383974256,332.0,0,39,76.0
11,-29506.921943575715,-10742.342558492914,332.0,0,39,76.0
12,-27309.52901571693,-11669.377487475747,332.0,0,39,76.0
13,-28283.937328989985,-11282.95514395412,332.0,0,39,76.0
14,-27141.558159591412,-9668.479763518251,332.0,0,39,76.0
15,-27818.02264572268,-10888.654685515708,333.0,0,39,76.0
16,-28281.8585098534,-9070.40307606989,333.0,0,39,76.0
17,-27652.883552453302,-10464.46773056483,333.0,0,39,76.0
18,-29501.980857059243,-10446.748533016324,333.0,0,39,76.0
19,-27203.500974074184,-11451.421628758948,333.0,0,39,76.0
20,-28435.1772224695,-10393.372575000554,333.0,0,39,76.0
21,-27618.578593762235,-10634.31458026444,333.0,0,39,76.0
22,-27934.6664009542,-11748.100947860745,333.0,0,39,76.0
23,-27982.438238254705,-10483.894369135644,333.0,0,39,76.0
24,-28091.08487808378,-10090.442405090029,333.0,0,39,76.0
25,-26661.007714225605,-9649.573793756172,333.0,0,39,76.0
26,-28157.59189175163,-10749.301158520871,334.0,0,39,76.0
27,-28563.169108495626,-11069.755043102386,334.0,0,39,76.0
28,-27139.413689134544,-12671.49246869668,334.0,0,39,76.0
29,-27318.62791237895,-10845.341892223523,334.0,0,39,76.0
30,-29075.07180199307,-11059.954978473786,334.0,0,39,76.0
31,-27521.69458471867,-12082.54047334853,334.0,0,39,76.0
32,-29131.24385804021,-8863.513479738853,334.0,0,39,76.0
33,-27805.206443411957,-10132.193954322029,334.0,0,39,76.0
34,-28393.912851360088,-9650.033458674705,334.0,0,39,76.0
35,-28355.86023323572,-10777.779499620949,334.0,0,39,76.0
36,-27748.32174636979,-10561.17890392716,335.0,0,39,76.0
37,-28725.405837595663,-9948.096098890774,335.0,0,39,76.0
38,-28205.5257206837,-9831.056242795315,335.0,0,39,76.0
39,-28575.043093543496,-11557.02692074528,335.0,0,39,76.0
40,-28531.59569616816,-10692.592331380372,335.0,0,39,76.0
41,-28124.11072614664,-10550.509110515768,335.0,0,39,76.0
