frame,x,y
83,21467.270265695915,-5528.510346816757
88,22295.62025087738,-4002.919404081883
88,21592.25217752172,-6183.776874554764
94,22498.599700154613,-4504.427117651425
98,21233.336067890108,-4913.499578448989
100,22986.92264477274,-5810.02050820584
101,24122.64773852952,-3330.9906535196947
102,22744.163215227592,-4520.0283837246025
109,21463.589264523354,-4900.458710837988
110,21962.07257257798,-5022.211479186874
110,23800.757105933342,-2392.7018915146327
113,20897.78108446541,-6250.040888935403
114,22478.663116337364,-4117.947375006088
117,22366.683366344103,-4459.694976451745
118,22886.730506151463,-5770.325673357655
118,20865.75772995847,-8274.345180054399
119,24684.649463380192,-3704.933713459922
119,21713.58268166164,-7691.014828596002
121,20890.443525803053,-7413.19258675082
121,23048.591951660837,-3972.304055710909
124,21886.056877352432,-5029.244159278936
125,21071.41938557925,-6997.003179260159
125,22292.699646221816,-7034.991892527949
127,21964.33986247172,-6116.322438108556
129,21328.57917346299,-7137.519224348051
129,23768.56564777586,-7230.531773423703
129,24705.24207147606,-3719.299114728767
130,21298.5001116956,-9603.263315685288
131,22785.692269360086,-3946.7076479792336
132,22761.94945331449,-3384.615187264224
132,23517.748243680657,-4524.121462609425
133,20681.579124952637,-7581.345361529311
134,25003.62679128163,-1602.347973683498
134,24518.274830953244,-3431.7720712308947
136,26395.45352104389,-2292.78926169911
137,22223.621509295823,-6035.871588662527
137,26511.118070184988,-884.5523105846672
139,23397.47512454058,-4436.200487266956
139,20388.50680694896,-6930.985958972022
139,25195.80267935415,-2619.6380289063995
139,21918.94315703768,-7308.870933673685
140,25759.479378917196,-2041.538539352864
140,23140.554644838965,-6440.936668493161
141,24083.612110365702,-2210.919353807838
142,23175.427587820835,-5809.933335315074
143,21746.016796309228,-6140.318214921932
145,20960.519248538018,-6461.004647212393
145,22025.557827046312,-7740.55739673819
145,24031.80961023542,-1396.841972648802
145,24397.63364989371,-3774.186861193544
146,24663.96501609029,-3130.4658452464487
146,22007.93954451349,-6298.640922530241
147,24168.3328089397,-3110.967843842865
147,21009.563316407068,-6713.784009588867
147,26559.56904718625,-6121.705059571846
147,22862.885547140864,-3584.0390422080927
147,21189.12477630265,-7347.179285792241
147,25014.44608853941,-4944.174387584298
147,23885.8977517577,-3398.597016668577
