frame,x,y
229,-5963.62266894947,-4099.385560818405
270,-5474.383564364831,1649.5190245513386
284,1235.932686348785,1887.6346549686127
285,-4906.132909180515,-16283.685513495286
286,-2714.6462769785885,-2105.247046189836
288,-3498.9275499539453,-3792.292639521968
297,-7500.416329000152,-7363.141184605794
300,-4435.964827380481,-126.4218926283376
306,-9417.839572823952,-11795.319038470485
74,-1001.6574214795764,-4354.125239978428
75,-1012.0596997467918,-4346.538203874804
75,-1025.232218234063,-4332.70567850517
75,-1014.0289988120286,-4353.798085390423
75,-1028.6961798267123,-4368.812805934973
75,-1020.9569646335984,-4343.090491476794
75,-1015.0587622259948,-4352.804940834717
75,-991.2850697607656,-4339.484493731102
75,-981.4191036731696,-4359.097180712439
76,-937.4694609274694,-4303.344261737603
76,-1025.091492594121,-4336.981942273539
76,-977.847148127351,-4375.303094625901
76,-1064.3678443551628,-4352.180888815925
76,-996.7212490408464,-4406.976667820746
76,-1033.9432321906256,-4262.335166737432
76,-1002.742597809985,-4407.162437876272
76,-1100.458384298672,-4351.7315656038
76,-938.8355726990536,-4314.928063392483
76,-913.5936558100624,-4384.695749339082
76,-997.6826376950816,-4387.584667044775
76,-917.9102701191578,-4428.341082078713
76,-1021.6025723094268,-4309.371377775486
76,-1030.1381224459428,-4352.331117174892
76,-1069.238465899585,-4368.26872605679
76,-1038.3340315775615,-4343.461249560701
76,-978.2339188957048,-4354.2697489741
76,-1017.2162469873,-4319.222613494268
76,-973.9689886505462,-4313.906855922651
77,-963.5535326316394,-4347.36758776307
77,-1063.4690567600026,-4449.34107073122
77,-965.1982553261332,-4426.919012855277
77,-1086.2006175702254,-4363.082078591367
77,-863.4125693453348,-4424.547544891791
77,-863.1425379998329,-4332.613216673311
77,-951.861974684678,-4338.294357163415
77,-996.9373644328288,-4310.70353856988
77,-1124.0415623975891,-4339.915354905626
77,-1013.5087314914738,-4359.455427758706
77,-1076.0945889201053,-4348.407304306144
77,-1183.1889096897048,-4373.476494028729
77,-1001.7916480157168,-4479.284234478011
77,-927.358153584632,-4438.403885597481
77,-924.7034544862436,-4328.871405360161
77,-985.3577203522532,-4332.527233787382
77,-995.366893392544,-4276.565703507662
77,-837.5694728291796,-4420.774938572323
77,-904.238670133533,-4259.391426074792
78,-823.0968097011821,-4304.308000229676
78,-928.3822239198712,-4235.752795012356
78,-1136.5697225703598,-4488.138265796205
78,-1079.5414027066174,-4244.195651221511
78,-990.5455745602476,-4390.168410113745
78,-986.7287068463584,-4471.310478360136
78,-998.9117467263584,-4357.873743366676
78,-1117.1605524266265,-4483.162839812107
78,-992.0565359446211,-4404.643984633163
78,-865.5260807775494,-4208.595614489848
78,-1007.0245706027214,-4392.810683443132
78,-1005.9521725177608,-4277.683569397681
78,-867.8588342913988,-4322.892379668997
78,-863.1944400367126,-4213.1825626037935
78,-879.5569342001353,-4534.740769534364
79,-1111.9640660259824,-4313.168987700252
79,-940.3130934927616,-4239.618286569188
79,-1075.7583426735723,-4107.867333722291
79,-1051.873923056273,-4363.173038438993
79,-1016.5449582651958,-4414.839611533725
79,-1144.085201294991,-4325.353321395059
79,-796.5598010289434,-4495.314509412264
79,-1186.103935313282,-4372.896639829884
79,-1176.3901300650318,-4520.190778170722
79,-941.9090110774284,-4376.395446690531
79,-1202.6927186744892,-4725.126549498669
79,-903.9596256875476,-4600.446396904812
79,-1040.6679283129831,-4129.614764563753
79,-1050.075663198217,-4339.702973334606
79,-832.2135051425869,-4296.150113421351
79,-1091.1378488492578,-4381.6829854327925
79,-873.6251114306874,-4396.245048560756
79,-1002.1297188144878,-4230.939965281135
80,-739.5991158287387,-4404.440296762285
80,-745.3749606823035,-4323.154112525786
80,-1010.0534478863324,-4465.730883227873
80,-1291.1263971222577,-4564.716348456878
80,-814.2203254478117,-4392.297918472063
