x_ratio,y_ratio,ratio_sym,x_dist_ratio,y_dist_ratio,N,Area,Density,Cut_distance,Mean_k,Median_k,k_max,L_s_d,L_s_path,L_s_step,L_s_mean,L_s_median,L_l_max,L_s_effectiveness,L_s_ratio,L_l_d,L_l_path,L_l_step,L_l_mean,L_l_median,L_l_effectiveness,L_l_ratio,Ls_ll_d_ratio,Ls_ll_path_ratio,State_diff,mu_1,sig_1,w_1,mu_2,sig_2,w_2,mu_3,sig_3,w_3,mu_4,sig_4,w_4,Variance,Circularity,Convexity,Circ_inertia,Sph_value,Pearson,Spearman,Clust_nr,Ligand,FW
0.9044117647058824,0.5,1.0334218113328208,0.7329677467537902,0.5640009098236712,816,9974706.930114988,8.180691480131469e-05,537.5868595295392,66.65686274509804,64.0,152,7315.536242499863,11889.950186505155,169,70.35473483139148,53.207572989687925,514.378837361713,43.28719670118262,0.6152705543546215,6090.973425946613,16671.122293964887,235,70.94094593176547,53.207572989687925,70.94094593176547,2.7370210191606583,1.2010455030614318,0.7132063442908961,34.78366036516332,12.567690699755433,7.2538992861818326,0.14814587293260317,34.657402531493865,8.013276031015408,0.255362263860507,66.80779556232083,8.107243487543887,0.2753138431071263,116.9186717952454,17.08553799796304,0.3211780200997636,0.7756140226729578,0.1493358906263356,0.5972689468555683,0.6372705837483323,0.4020653496393196,0.07046513706549763,0.2035096627202443,3.0,Insulin,0206_3_CLF
0.9640350877192982,0.5289473684210526,1.0996130996461946,0.9346604125563894,0.57051475286309,1140,14694012.793636164,7.758261926202509e-05,525.9118852995334,60.717543859649126,66.0,157,8947.081288745998,12863.772524932192,180,71.46540291628997,49.919947771840754,481.96231097357975,49.706007159699986,0.6955254589122299,2619.0322480987556,20598.957970737505,262,78.62197698754771,54.60792694848065,78.62197698754773,7.865102839299129,3.416178359484114,0.6244865659324237,33.94372987168892,15.859482886241706,8.99144243181444,0.2492973041002525,37.58677633108865,11.974458370472126,0.1660123164015639,77.62700455283323,12.896735754013077,0.45648976186637485,117.69067250130848,16.118067149851985,0.1282006176318087,1.0331443617849965,0.1154438767917739,0.6729372435181149,0.5546359862658742,0.32746818619769164,0.4430709160041502,0.35696057824476307,9.0,Insulin,0206_3_CLF
0.8010825439783491,0.6305818673883626,1.019493371114211,0.6379782969289096,0.592305503105026,739,14392502.258129403,5.134617919428057e-05,671.1075370095089,68.4573748308525,71.0,165,9758.59202608765,14264.038401099311,150,95.09358934066209,70.20146046304953,503.4127327862993,65.05728017391766,0.6841394948386824,1922.1358732570407,19466.544354235186,204,95.42423703056457,66.17005932488935,95.42423703056464,10.127558943712607,5.076952239360587,0.7327463026582833,38.61386348369626,21.00007132374009,12.71883189655064,0.32609925016234664,69.21969367757043,11.826419539431452,0.3400307698401803,100.02439944364774,11.72598551222368,0.2068291015650719,136.84166177482885,11.48150729871225,0.12704087843240125,0.4132965217039314,0.19793656077058244,0.6576004669159432,0.9051628573781132,0.5868508408401769,0.17229275995455842,0.030855774088224007,11.0,Insulin,0206_3_CLF
0.8596491228070176,0.8728070175438597,1.2250668162254181,0.7952821032138551,0.7221651618517392,228,157322.36834571327,0.001449253544791379,113.75744062089561,42.85964912280702,47.5,73,1060.7945170350356,1758.0645247224074,94,18.702814092791574,18.05438428526851,60.862891413656044,11.285048053564209,0.6033877039880158,789.2119680828467,1919.3182537723412,97,19.78678612136434,18.33261585489568,19.786786121364344,2.43194266102521,1.3441186397767346,0.9159838506547853,15.760496598532432,17.627914226582316,7.640806974256278,0.23318709027728163,33.27890369317635,5.988781338103838,0.25299927581420334,54.44196834099063,4.3660605619937884,0.28868848924613144,64.90940402217961,4.049444680628641,0.22512514466238367,1.4381584640077982,0.17121637361296485,0.6296270437237393,0.2658916665258625,0.1571441549636921,0.8929948136808042,0.8774801883611747,19.0,Insulin,0206_3_CLF
0.7060439560439561,0.5686813186813187,0.9065850815468581,0.66737699515854,0.6770589535990026,728,14946682.89189298,4.870645916993825e-05,629.0889328471213,54.68956043956044,47.0,140,7182.325880937309,11478.520653161235,89,128.97214217035096,102.24020431809973,407.24416419729874,80.70029079704842,0.6257187749154126,6159.091677569023,14697.071473046604,150,97.9804764869774,71.93629226701692,97.98047648697737,2.386240089033307,1.1661339458697835,0.781007337020306,32.869512926260995,21.545597695735875,10.059491324468128,0.39478660174273356,48.289325598934774,9.24068842105732,0.25000190431330616,78.00138694587308,8.967854414673603,0.20328226821434822,120.15413647451886,12.002815053464337,0.15192922572961198,0.399440209295748,0.19017286906166164,0.7246899192409363,0.5720574977141754,0.5218700191802563,-0.21964925873776922,-0.24767333922155868,21.0,Insulin,0206_3_CLF
0.8389121338912134,0.9309623430962343,1.2531817316946252,0.7337445959564307,0.822029804043904,478,8751866.01348331,5.461692389526794e-05,628.1873521518397,57.92887029288703,63.0,131,6078.3167514906045,8989.862834780868,127,70.78632153370759,59.01199807802666,526.1698269980745,47.860761822760665,0.6761300882116035,2968.5209802391746,12206.02516950245,119,102.57164007985251,59.01199807802666,102.57164007985253,4.111820415201851,2.0475909693590486,0.7365102652125137,27.74497257917102,18.750130812486365,10.490022617050107,0.3045566845502077,57.08198443676496,7.4355495170607195,0.24962135846656333,82.85597942348112,6.056414490625825,0.39195131552510143,101.98504854999943,12.909900731869184,0.05387064145812762,1.4103918333678929,0.1723969721576868,0.7076509260766535,0.40479522529148204,0.21861282253948236,-0.49164124590403524,-0.4983596465074894,25.0,Insulin,0206_3_CLF
0.8798283261802575,0.5150214592274678,1.0194827055982578,0.8050433306036997,0.5418616064399139,233,232505.5404274512,0.0010021266571611143,120.29424321248139,38.11158798283262,37.0,71,1077.0324045266416,1772.5538724427736,82,21.61651063954603,19.188147144037373,72.41108904408355,13.13454151861758,0.6076161753224306,1047.8253987064563,2014.0349319503332,89,22.629605976970037,19.273937247614715,22.629605976970037,1.9221092888535298,1.0278739242780728,0.8801008583928996,16.6448312198963,15.42056194853502,6.471280932368472,0.21837791554986366,29.038748753156476,6.603448494318154,0.29116599911904806,47.9625508715042,7.118566512050793,0.3314533072404475,65.35505560822392,3.1873587988036274,0.15900277809064073,0.3386838736657648,0.08609076725918513,0.63486565342951,0.47812583822075977,0.46509959631092257,-0.012100501821309763,-0.03990164046402022,29.0,Insulin,0206_3_CLF
0.858139534883721,0.5441860465116279,1.0161406962366997,0.8817679216027079,0.601589124772784,430,3985566.7482369533,0.00010788929835141109,512.6841090377819,64.02790697674419,46.0,138,5720.680650907272,9689.379489072657,115,84.2554738180231,63.97285233738811,437.15074757476594,49.745049138324106,0.5904073276682842,5643.301446587773,10097.882593557295,127,79.51088656344328,56.00701477583947,79.51088656344326,1.789357291849612,1.0137116907632653,0.9595456670544701,34.656104269028454,27.338743613726255,12.588470152591935,0.5279336781894635,63.48738671412468,6.047774463242888,0.14946837739669946,103.86307591159493,15.338772684031943,0.08212655818184383,131.30705642081162,4.096282890384351,0.24047138623199327,0.6707791239075287,0.0926714119123003,0.49114243694637105,0.33975002156439527,0.3131961866288845,-0.0434365536015106,0.032674356345645396,39.0,Insulin,0206_3_CLF
0.6978653530377669,0.8620689655172413,1.1091343256244905,0.5428392868832801,0.7420906528773262,609,10443847.75447378,5.831184198746345e-05,549.212722818438,55.14614121510673,52.0,118,6066.28425894976,10455.879573852688,146,71.61561351953895,53.26789700490522,432.7627686904772,41.5498921845874,0.5801792394510633,5561.412804089097,11289.195867397779,153,73.78559390456063,55.7031788766906,73.78559390456064,2.029915107020514,1.0907811508776062,0.9261846190523068,26.907101335079727,14.00332940003993,5.734147219038295,0.23244137623595845,30.88485646412969,6.852917857302036,0.1757090667932869,56.65729359284264,10.630213920413128,0.25213985564278163,94.7246334052791,11.243485993626413,0.33970970132797307,0.697781660949348,0.15628220834437342,0.6508870730269023,0.4330648183935188,0.38561310970386165,0.04865924837236329,0.10103850992659713,44.0,Insulin,0206_3_CLF
0.5541593365167128,0.5903493340035185,0.8096943289952334,0.5272885827611409,0.5650010138797147,3979,42292521.8482308,9.408282661125943e-05,436.09258544924603,65.81251570746419,55.0,219,15298.024167446069,27332.220748319938,458,59.67733787842781,47.34560668217515,431.57437990699015,33.40179949224032,0.5597065934858736,13725.093031165132,28920.07186526193,487,59.38413114016821,46.83629770894952,59.38413114016823,2.1070947788546164,1.1146025846753338,0.9450951877180749,51.464556034772784,21.104328876799514,11.63434979427977,0.3445643644735616,58.05649513147789,15.586320271840073,0.35509505465156516,113.44495966621722,18.455121965647756,0.238248267395245,175.49799698111786,25.781141376639688,0.062092313479628236,0.4871907183612317,0.18578278253523461,0.5934648296653223,0.42223733091928073,0.42857355618965154,0.7137466866193231,0.7456775408182728,48.0,Insulin,0206_3_CLF
