x_ratio,y_ratio,ratio_sym,x_dist_ratio,y_dist_ratio,N,Area,Density,Cut_distance,Mean_k,Median_k,k_max,L_s_d,L_s_path,L_s_step,L_s_mean,L_s_median,L_l_max,L_s_effectiveness,L_s_ratio,L_l_d,L_l_path,L_l_step,L_l_mean,L_l_median,L_l_effectiveness,L_l_ratio,Ls_ll_d_ratio,Ls_ll_path_ratio,State_diff,mu_1,sig_1,w_1,mu_2,sig_2,w_2,mu_3,sig_3,w_3,mu_4,sig_4,w_4,Variance,Circularity,Convexity,Circ_inertia,Sph_value,Pearson,Spearman,UMAP_ID,clust_nr,Growth_type
1.7544351073762838,1.2155463762673675,2.132597237167492,1.369503890370888,1.9095890879388528,5900,59311149.4779482,9.947539462531596e-05,372.2168315934508,54.43084745762712,43.0,204,13499.4128993524,35445.95128398613,615,57.63569314469292,45.78386634473551,332.58817859778634,21.95026487699577,0.3808449882244014,8459.098295075677,37249.00429827083,654,56.95566406463429,44.84951005246084,56.9556640646343,4.403424927684635,1.5958453760031206,0.9515945983455883,50.10972146847541,23.82606821558848,11.397684214275804,0.4578014929330268,54.38873262093169,14.164299060641609,0.3179981274966456,95.78492817689909,21.52340774689768,0.1635561660921672,174.1552326210147,17.265956599556173,0.0606442134781603,0.2533786471144139,0.2073283842758778,0.6671679335779804,0.4504798607792218,0.5178993828796665,-0.1242291956684435,-0.1623322221734457,1,293,Aniso
16.51578947368421,1.0722291407222917,17.708710755718688,9.384591340194882,1.2744026517390787,1664,20880794.51933703,7.96904542333877e-05,404.6749375349526,44.31850961538461,43.0,105,8871.335845721263,16609.97177007967,265,62.6791387550176,55.46444646402313,314.1974138013108,33.476739040457595,0.5340969851436848,7229.309604188761,18837.44846530207,287,65.6357089383347,57.46517609308314,65.63570893833474,2.6057050391627152,1.2271345856568503,0.8817527384706407,21.002561247800703,15.48958940478261,6.797512439860014,0.2123576355609079,32.342820365812145,7.430871033416972,0.3012540569063796,56.93421814468952,8.178813230596466,0.3197313481220818,78.49727314818473,10.637462441998943,0.1666569594106306,0.7019256327568066,0.1520831520129419,0.5723531216549808,0.3676847728886186,0.3475488534499337,-0.055760928362944,-0.032777185171202,1,244,Aniso
5.847533632286996,2.443066516347238,14.2859136202547,2.671714795767661,1.2656113329668135,3054,44697392.14690673,6.832613388187013e-05,500.9972797744824,79.0641781270465,59.0,258,11591.850053144535,23644.969002263,382,61.89782461325388,43.37735383981156,353.4503473464796,30.34515720718465,0.4902459399306088,10224.145377966666,28057.15963881004,389,72.12637439282784,51.12003743962813,72.12637439282787,2.744205857956015,1.133772029310666,0.8427427903128198,73.86662736720264,18.549045752765785,9.184652049040247,0.3254610298842316,55.93589192174306,19.96141982395185,0.3077766702442729,133.2781873775981,28.2249411346488,0.3019175212731992,240.1489278543737,13.19760065416982,0.0648447785982961,0.857848004353775,0.37015961822095,0.7356898201368539,0.8245947478339442,0.5181490454594933,0.0369460580708791,0.0545678054220138,1,278,Aniso
1.88671875,3.005420054200542,5.670382367886178,1.3930330456372666,4.6758447379369095,1478,13567264.569554586,0.0001089386878558,398.3247006699813,55.49255751014885,49.0,148,8982.36811616114,17557.5053696286,275,63.84547407137674,48.75164225563757,391.72979464438765,32.66315678604051,0.5115970593236473,6289.645942659696,19316.231955614163,274,70.49719691829986,53.704666928227184,70.49719691829986,3.0711159470203704,1.42811983346121,0.9089508455879566,29.2716883335454,17.501035698063614,9.005811109353216,0.2589377984327842,39.96796936830325,10.192973351100234,0.2917259391440804,70.63670029143692,12.253675878118296,0.2312946161175236,105.31610069869984,17.268166444986306,0.2180416463056116,0.3363274912099592,0.2027204806359877,0.650705405484489,0.4665525995917614,0.4959127486255697,0.3239541227964479,0.3328393658364662,1,246,Aniso
1.2968515742128937,1.1917024320457796,1.5454611749919032,2.2069580927343337,1.060280847040316,3064,33430801.507981595,9.165200538995366e-05,413.1295922607059,60.34399477806789,48.0,229,12258.153477230546,23831.567368369346,398,59.87830997077725,53.8458148106088,372.485821685621,30.799380596056647,0.5143662306282165,2842.874712356423,28208.36399720078,427,66.06174238220325,54.37468615294941,66.06174238220324,9.92247877635776,4.311886635014568,0.8448404654284183,58.27641355662053,25.06621953191333,13.330795779002312,0.439124120676292,61.69066752228454,16.51143881174606,0.4091606624990347,133.46421138676214,20.26070103313448,0.0938077248874498,199.8954602017749,17.87952938904896,0.0579074919372233,0.5286403952338274,0.2164705947367059,0.5301016577068535,0.4562550611886108,0.4185467295995857,-0.6105542362548834,-0.5456938362594345,1,252,Aniso
1.6843853820598007,6.412844036697248,10.801700752842208,1.4103832706014752,5.089481820506417,808,13382607.762695812,6.037687230528494e-05,529.0279952639366,51.65841584158416,54.0,106,7054.893698698906,11741.67307878128,174,67.48087976311083,58.205011424207406,379.18016078812417,40.54536608447647,0.6008422863900043,3761.794741070647,13376.246072566057,160,83.60153795353784,71.46109069123005,83.60153795353786,3.555814974838057,1.8754063377447885,0.8778003196922943,22.72394424574992,18.4914242824224,8.526271912817778,0.2514037796578643,40.25529088343029,8.896433598199486,0.2287935703832593,63.46347340552656,7.5348273060570845,0.3124313836610091,86.66325701967214,8.433570945287753,0.2073712662978671,0.8907159396094899,0.259798225364895,0.643212611514324,0.3184215777159615,0.3326791187464226,-0.0413176201155697,-0.117507610765396,1,118,Aniso
1.4986807387862795,1.1870669745958429,1.7790344104760918,1.191109086045327,2.6581582921209983,1894,19267796.07309238,9.82987360264304e-05,446.47266350442027,93.467793030623,53.0,324,12539.923512346257,24978.255046819537,374,66.78677820005223,55.24330315838791,347.29938765935947,33.529207252262715,0.5020336083862253,11020.572174304332,29750.559024400623,426,69.8369930150249,54.98459374830996,69.83699301502494,2.699547587353704,1.137865014085608,0.8395894351542447,90.17256914227058,29.458874368106056,15.778678310822585,0.5117249790943329,85.58624581375902,27.20169676406061,0.2906090115243232,187.18686345640296,55.411650913153856,0.0511957743300674,299.97658179491776,19.16116385739448,0.1464702350512763,0.097935142017997,0.2273374928644238,0.6604563201700809,0.3199862345605753,0.5274612263942708,-0.0471226016188214,-0.0195914223358244,3,83,Aniso
1.0566037735849056,2.6824324324324325,2.8342682304946454,1.018401796826908,1.473643633612534,1090,14449743.52687284,7.543386482762672e-05,460.6444331961841,61.17247706422018,47.5,161,7327.46573681854,13991.581605448666,206,67.92029905557605,52.58428274270658,308.7262597331703,35.57022202339097,0.5237053210599897,3315.6272704268463,16232.567485439287,208,78.04118983384271,62.79530224379447,78.04118983384272,4.895775719491396,2.209978727758268,0.8619450754170097,40.692304777656055,19.86648210694097,9.449917649913314,0.4290264813872801,55.01619900203849,13.473405096055153,0.2254259784988533,97.66492767316664,15.135775933098556,0.1987657221519501,141.94339643990915,12.663895594151152,0.1467818179619162,0.3202875317087021,0.2883407468705352,0.7323909341820786,0.5242289929929635,0.5561682855842187,-0.3618066981179206,-0.3753396465408995,2,97,Iso
1.1886792452830188,8.534246575342467,10.144481778237273,2.555711625732964,3.632840336029488,696,11114569.424897503,6.262050947658896e-05,539.0230619285536,75.10919540229885,41.0,195,5675.737895138185,11651.97408284456,108,107.88864891522738,87.05746732034179,516.5819107567295,52.5531286586869,0.4871052625747503,2592.220909111889,12965.640085201485,139,93.27798622447108,78.54979437154195,93.27798622447112,5.001749673272867,2.1895270866720726,0.8986809757386143,55.88211435415622,20.37187216602257,11.478702401518152,0.1909751431019422,39.05678410253997,8.843951754746465,0.5185062095253976,145.05578688521305,32.88627424363048,0.0850815140503217,188.01821522849124,5.027998739388205,0.2054371333223383,0.5492446548039186,0.0958187824169718,0.589038385190032,0.7268073052354637,0.4656049545096372,-0.3126718324299053,-0.3713556735870889,1,124,Aniso
1.1846153846153846,6.977528089887641,8.265687121866897,1.1258218449905844,1.5106434791239125,710,27343793.18001859,2.596567328189239e-05,941.604851207962,68.36619718309859,69.0,129,13649.168075428388,20769.236099933893,213,97.50815070391506,72.12458513981014,794.2071695770259,64.08060129309102,0.6571819979200791,13149.33595833059,22041.31636179284,224,98.3987337580037,72.7346135540249,98.39873375800371,1.6762303763201707,1.0380119664355474,0.942286556711104,30.77057698881936,20.98905106659559,11.16117943499416,0.2994822111915835,54.80683633432592,11.60952075889591,0.2092513601266711,86.86264180787839,10.863348178641791,0.1909712938036191,113.30078203305366,7.6752390063395906,0.3002951348781261,0.6904583936483434,0.1817922318873606,0.5815881375275177,0.3720984857267371,0.361255115373318,-0.1088604018877468,-0.2096725802435017,1,68,Aniso
17.56923076923077,1.0127848804891606,17.79385128490187,4.2803983841512645,1.296810884738545,3621,152554190.27402848,2.373582786218921e-05,741.031634548134,45.10024855012428,46.0,102,18018.33458219984,31182.0823039733,237,131.56996752731357,116.15434356920365,652.7141014313102,76.02672819493603,0.577842570183451,12525.528055853309,46958.26790463088,339,138.519964320445,117.09740125297074,138.5199643204451,3.7490050475506154,1.4385289388082674,0.6640381703878439,20.181227917055114,13.089882921983586,7.358768834069486,0.2171419666589738,34.925823181017485,8.016280484069856,0.2638784499001738,56.089899281098944,8.564940559886878,0.2948416711904039,73.63356667314893,10.4901993156697,0.2241379122504484,0.6713211339758508,0.4286213901136229,0.8109404990328942,0.9014154790674112,0.6174140585595194,-0.0353799000969074,-0.0385256028961226,2,40,Iso
3.234234234234234,3.351851851851852,10.840674007340672,1.0924308875098636,3.0359758832021324,470,8345376.661166325,5.631860838433555e-05,653.5340431197588,70.07234042553192,73.0,154,6356.001635144347,10723.563674596253,103,104.1122686854005,70.71616410651484,468.62298850249607,61.70875373926551,0.5927135631414671,5064.606467523288,11530.453421488966,114,101.14432825867512,69.60128982299436,101.14432825867516,2.276673122665665,1.2549843064613433,0.930020987258928,40.74192138119988,16.139928415729557,7.089537379765028,0.3350411752281993,47.203392566759966,15.305327173191294,0.1619471317405149,99.84775111673726,15.970860907448117,0.3265806788777715,138.3656925593292,7.561990161216639,0.1764310141535143,0.3540681889558067,0.4091458919732856,0.7943038083350509,0.510065710803064,0.5898618055388984,-0.018526822812588,0.1588204987876909,2,69,Iso
4.983739837398374,1.3254344391785151,6.605620416393737,1.3435482897793074,1.0067024163484293,1472,20656160.72519273,7.126203264891888e-05,493.87376050974336,56.55027173913044,51.5,137,9883.84608417966,18852.60469913368,274,68.80512663917405,52.47891211127687,407.3613584607556,36.07243096415934,0.5242695235971211,1968.802054131046,22331.88072897072,278,80.33050621931908,58.21367138718094,80.33050621931913,11.34287760524872,5.020233529033985,0.8442013876008462,29.288359585802112,11.087302431165346,5.844378216615028,0.1427017822375538,37.79699586803561,9.714204090582813,0.3531486044568929,64.37709908366618,11.799584490374556,0.2390918202276244,98.95238118857168,15.192746078498326,0.2650577930779288,0.5205109940643569,0.3164797869994399,0.633822453852728,0.8172299778693751,0.5617553061642965,0.1378105347906129,0.1085471037116956,2,96,Iso
3.403587443946188,2.0783699059561127,7.073913715787845,2.496039156826164,1.5469454575481794,982,13004386.84715331,7.551297969999732e-05,454.4828887426309,50.319755600814666,50.0,129,6854.3920633708585,11881.059387017614,130,91.39276451552016,80.56447037826379,297.5355156416368,52.72609279516045,0.5769175828597091,3406.588804236833,13134.923206183406,165,79.60559518899036,71.08037435276862,79.60559518899034,3.855740730976183,2.0120984531053274,0.9045396916690368,30.948588717392276,19.32442873766681,9.299334452984748,0.2959941991251085,50.56680941085097,8.20005254345435,0.4744424354039392,80.24935255023578,8.060642005057689,0.161066265237549,112.17019488984364,9.956497763522252,0.0684971002334033,0.3616754624645672,0.3156429116330325,0.7859814747965577,0.9135048388805292,0.663363440711388,-0.4045688096630093,-0.3654063561318716,2,125,Iso
20.133333333333333,1.3656716417910448,27.4955223880597,5.306156841051662,1.3895711802677069,317,3170205.296458655,9.99935241904086e-05,413.8970175141472,60.61198738170347,50.0,131,3379.631984562216,5747.059154573923,83,69.24167656113163,48.50287680706359,304.925307254524,40.7184576453279,0.5880628498268479,1479.1933721284329,6347.564486403709,78,81.37903187697063,60.671016173340576,81.37903187697063,4.291233726439773,2.284780373034808,0.9053959462537088,35.70989463389058,4.899616669612519,2.408814695912528,0.0714450051460865,24.561297546021315,6.888242288879596,0.3336274891029627,55.86781445691693,18.665597228618395,0.2596388228770189,112.02930057128428,10.499989364494413,0.3352886828739318,0.7232481848274488,0.1388749875028877,0.5142974975908972,0.8771499261277237,0.4517685565985149,-0.2666055758889102,-0.211493212806049,1,82,Aniso
1.8002980625931446,1.2263033175355451,2.207711486710788,2.4129046541964345,1.6688971703760365,3758,25526130.404012702,0.0001472216877576,309.68265209682914,50.72006386375732,47.0,149,10095.02880589578,20938.751794563515,350,59.82500512732432,54.775805534708496,307.6428016993129,28.842939445416512,0.4821218048210891,6262.22001727817,27166.46084658877,519,52.34385519573947,45.43268280897789,52.34385519573944,4.338151769122363,1.6120527190105838,0.7707574392117678,33.00848309793137,17.67166525225217,9.8290871500605,0.2865130969808795,46.6457227719732,10.678376111238109,0.4094597495103143,74.35906540501293,14.748825491333234,0.210726223280162,116.69711454604628,16.429550317443937,0.0933009302286441,0.1498926950211349,0.345612715566131,0.7822809433260611,0.7928831908404597,0.6927210386778793,-0.099065760222915,-0.1619674794448328,4,119,Iso
1.7521739130434784,3.4265734265734267,6.003952569169961,1.14944506322873,1.011900225444022,1266,10004741.8717521,0.0001265399963565,398.9507562024756,93.31911532385466,54.0,244,9454.594747975752,14872.041121758692,244,60.95098820392903,44.85476669513946,382.9376143430501,38.74833913104816,0.6357294651467249,5943.552562362092,15538.382537600228,250,62.15353015040087,40.947418503897296,62.15353015040091,2.6143257545996947,1.5907312417572528,0.9571164235254794,69.74996198461444,22.297418296751506,11.525352672097515,0.3694102053913734,50.2917170272415,13.248832134802203,0.204186508324625,147.47854259316722,35.65159893091084,0.2845194771205505,231.5473042505948,8.237795844262315,0.1418838091634509,0.2944122386738542,0.2272691576868764,0.6647638766184739,0.4117989430680502,0.5023549346748866,0.1281622468559345,0.1445392287429963,0,253,Aniso
1.1401515151515151,1.0471014492753623,1.1938543039086518,1.4442873932142952,1.437713324455629,565,8489165.412158754,6.655542359803344e-05,522.5334908443806,47.2283185840708,42.0,118,6414.545735471755,11641.49397688712,116,100.35770669730276,76.11726232966618,477.5054083564103,55.29780806441168,0.551007091375653,6041.92090357357,11931.119250354264,129,92.48929651437412,70.06085892952545,92.48929651437416,1.9747228473807812,1.0616732389988406,0.9757252218010858,25.31193836474327,22.71301261331213,8.033793489801381,0.4056407014688821,44.31988156923792,5.310998419656655,0.2890585105193331,59.20355986493445,6.0978869714881405,0.1245677325051828,98.64882770754194,7.114606598657849,0.1807330555066018,0.1736887422302181,0.2246452291062542,0.6760925398488448,0.8619186878479598,0.6472419286432102,0.0225234113677012,0.046183033679682,0,247,Aniso
1.2334494773519165,1.4844961240310075,1.831050968316992,4.480656150636082,1.249037828073533,641,13179258.773162188,4.863702967160122e-05,660.7754163015577,104.9204368174727,57.0,266,7099.197633222826,13325.13262850891,116,114.87183300438711,87.98839571908732,579.2990071082766,61.1999795967485,0.5327675026689194,6857.745287915486,13605.540172287085,118,115.30118790073792,90.02524087110541,115.301187900738,1.983966974723071,1.0352087071143952,0.9793901939777936,68.88621843493324,31.32511334910839,15.635198234178498,0.5242097592821441,103.87100021663532,35.86264777208028,0.1389061688416092,206.82967364456576,17.020991354717665,0.1958573031038633,237.9837686539081,14.847154929004189,0.1410267687723835,0.2043227332138618,0.3243301292936487,0.7328121134343052,0.5622808611550513,0.6037750926672858,0.4077113934169327,0.3748926545846881,2,257,Iso
3.378338278931751,2.267995570321152,7.662056251663594,2.435807370043602,2.0519683932269923,2951,31053183.08890496,9.503051560129329e-05,398.3450065177176,58.57539817011183,43.0,208,9700.128938667702,19786.04200448704,339,58.36590561795588,48.08612937011883,397.7814119719782,28.61394967158614,0.4902511041100553,8138.166300093218,24809.36282765648,394,62.96792595851903,50.46613340392935,62.96792595851899,3.0485200121030096,1.1919305382782106,0.7975231827570498,53.77750596479269,18.42810823187503,10.111663344809614,0.2950848611843694,41.38232608874191,11.918872399429723,0.3348364683750329,87.4259908420204,19.16592141639074,0.2950609263857164,179.7606261262531,19.787289586734637,0.0750177440548812,0.3532844421201222,0.1878311766800408,0.6869832436205946,0.5745583130245062,0.5240220728012548,-0.0479249252920243,-0.0022590558283575,1,280,Aniso
3.482051282051282,1.9829351535836175,6.904681893760392,2.940229787811779,2.501951672652392,874,14611404.36080663,5.9816289962134095e-05,598.3874704259074,54.81464530892448,52.5,116,11924.365640363743,19902.57912139494,244,81.56794721883173,65.16716490492901,483.22098291405695,48.87035098509731,0.5991367032197977,11315.129036989172,20170.25733158382,244,82.66498906386813,65.16716490492901,82.66498906386812,1.78259189671167,1.053842656268698,0.986729063204874,25.09339741105126,23.298689035632822,9.96425484100875,0.3502629073422199,51.18104013747364,9.853698174159144,0.2820232619788741,76.58829969507718,4.813421253987245,0.1832185830503058,98.5788812687866,6.909360314659194,0.1844952476286002,0.542788444446455,0.1947451644009109,0.6027117548113743,0.23484655505915,0.3723787574562451,0.3289879402992085,0.39186325293287,1,86,Aniso
1.5182022471910113,1.5421960072595282,2.341365443830421,1.331076543515738,1.847757757545158,5603,61336250.91382416,9.134891547042988e-05,376.92721118542,46.9787613778333,44.0,131,16450.62655958994,32041.106241339567,486,65.92820214267404,57.285657063599785,365.8431748110909,33.84902584277765,0.5134225527570978,7152.184688233284,33728.20691175994,462,73.00477686528126,63.563923695541206,73.00477686528126,4.71579082224335,2.300084138858212,0.949979532714734,28.0523400881997,17.925756988253724,7.988713473334253,0.3547061962838411,44.85169740634257,8.71300507550414,0.3185535802446932,68.90897367065804,9.306719211406172,0.2116680386862373,102.08277725285282,11.907457651115596,0.1150721847852283,0.1018039832762925,0.3625780885837979,0.7905428843990291,0.559256308509393,0.6526433245539819,0.026978896715602,0.0271536270162806,2,135,Iso
28.125,7.7375,217.6171875,22.370347009334864,2.8420156052362997,699,10650914.140300125,6.562816963805733e-05,547.8469217320494,53.07296137339056,49.0,115,7040.828688085632,12930.51464681083,146,88.56516881377276,71.20928870965696,312.46511096879806,48.22485402798378,0.5445126416389138,1722.3170145556014,13820.163743378826,171,80.81967101391119,71.71315630552273,80.81967101391126,8.024169549846057,4.0879981028941605,0.93562673257079,23.57279132043813,16.3991574422484,7.538747807108663,0.1653358807362757,34.31124333370994,4.56340434395241,0.245679256237312,51.90544602334392,7.955144244831083,0.2663538869712927,87.1175314035628,11.741731900483488,0.3226309760551193,0.5582347475924896,0.2193246703007567,0.7284189086339697,0.6513272998602321,0.5102090328006172,0.6272627731167734,0.5748237848701465,1,121,Aniso
1.6574746008708272,1.173293768545994,1.9447046207250005,1.1435594804063085,1.0289329483183522,3662,48968758.782068506,7.478237331473796e-05,525.488863719026,100.54178044784273,67.0,363,15719.575749247766,24259.552489138747,438,55.38710613958618,37.78567606530834,513.6970617292187,35.889442349880746,0.6479746795117339,8514.369969714786,27491.2939023501,467,58.8678670285869,39.44428603259779,58.867867028586936,3.2288112919846497,1.8462406267476696,0.8824449142084547,98.73238785914596,28.073767219750007,16.62884839377052,0.4293348793816317,84.71586522611403,26.20856676073528,0.2934401670393163,180.6174088591666,24.788235112903998,0.1828447923935097,324.2709307971879,31.56042795076989,0.0943801611855422,0.2905538433204511,0.2159127416057506,0.5997978100686481,0.5758791783855323,0.5252589716848699,0.0173887357108807,0.0372851371793533,0,92,Aniso
