frame,x,y
164,24277.34070713601,-13600.732383675251
168,23925.807140474462,-13495.267626081712
179,23265.38431901896,-12478.068262200068
180,20932.35421320476,-12242.908597814085
185,22474.534991145272,-12707.377688736024
192,21724.08095277649,-12287.065730127752
193,21134.847766432285,-12414.648601452864
203,22562.97064429816,-12763.016110396602
73,16226.459135173003,-13781.915720208806
74,16224.49115232437,-13773.53190769875
74,16223.272799439115,-13811.916318632191
74,16226.695570863254,-13802.67329828385
74,16224.353866941765,-13775.450125356783
74,16221.380672543391,-13768.721206860297
74,16209.839529363007,-13799.763890459735
74,16223.300968889804,-13780.5434089336
74,16218.174278027402,-13756.882733948043
74,16229.475205405,-13794.889333412655
74,16277.613522198117,-13748.806490333656
74,16229.127907273938,-13782.761139810113
74,16210.409006231434,-13796.18318471568
74,16186.15432153411,-13793.87888082164
74,16242.271476858205,-13769.821824571509
74,16197.84122323341,-13786.075967613908
74,16202.457835898738,-13780.038410659638
74,16244.526510328566,-13750.107723472767
74,16248.913719155456,-13771.469225939258
74,16219.276126096393,-13755.220293088702
74,16224.99113176608,-13806.156177751644
74,16221.948521727163,-13763.358389893208
74,16192.958724883543,-13801.187526980346
75,16255.366077779832,-13789.942506404956
75,16228.220383366894,-13781.507485153155
75,16138.214400322548,-13753.816383427942
75,16240.230044250651,-13667.304843148611
75,16179.453210854746,-13694.200214400254
75,16179.177434720288,-13806.393515551506
75,16193.848203818814,-13644.004369099752
75,16192.917668229931,-13798.89085932064
75,16245.728698616693,-13712.954376238791
75,16186.354492578996,-13805.740259304666
75,16220.368609691624,-13699.48320299159
75,16217.274578143211,-13807.77895007958
75,16288.012568240349,-13824.705003174406
75,16179.2682276474,-13868.94355782666
75,16245.150099174847,-13721.285531258089
75,16264.543929698337,-13772.664737373108
75,16151.752862803076,-13818.12041811333
75,16266.516258760728,-13842.093066881793
75,16211.388146918918,-13744.9652085279
75,16275.152424689584,-13792.114302387516
75,16227.911510892947,-13652.414559261428
75,16212.803369401168,-13857.014412173816
75,16283.66899326963,-13767.994151673618
76,16107.843869089376,-13732.077552406505
76,16332.394063298252,-13841.169606144089
76,16123.092834308056,-13619.441547113118
76,16306.64732113775,-13810.594859859591
76,16222.953784239153,-13923.15111468986
76,16219.103947109135,-13701.596938802038
76,16103.88041406401,-13835.365338656256
76,16199.39572166061,-13702.15484831619
76,16193.191065363731,-13722.109279514782
76,16268.369835451213,-13855.087546801476
76,16186.03710092788,-13760.674631107524
76,16024.421000916713,-13703.967376641394
76,16151.767079856189,-13642.481029330744
76,16145.045414369455,-13750.746856749867
76,16345.991182882604,-13693.579422454644
77,16219.637269331684,-13492.114259900722
77,16403.514355296054,-13754.999961929714
77,16119.778482515618,-13613.00661367278
77,16075.231360972137,-13814.644812571756
77,16137.638523280606,-13666.646408398416
77,16290.54666798118,-13561.913357164674
77,16475.36213143451,-13906.561294754078
77,16420.302131806584,-13784.554543267686
77,16095.79225718518,-13691.726927963053
77,16122.423924321922,-13634.045175955152
77,16217.210967522857,-13992.89973986105
77,16187.84251381404,-13704.375709419124
78,16247.12374084022,-13910.328769463644
78,16216.17324463416,-13685.93300627261
79,16410.86278735836,-14225.90552257825
79,15948.91286867197,-13880.155423134594
79,16056.446408621332,-13685.340330550907
79,16133.872215429885,-13614.713699032933
79,16314.624482216876,-13738.1227670169
79,16153.292634476871,-13868.07111642715
79,16551.644124142596,-13620.362028453734
79,16178.422936595636,-13923.53802743312
79,16297.372087762162,-13820.099951299804
79,15995.88789368628,-13795.665161375371
79,15874.779542380988,-13827.92226419097
80,16408.815619573306,-13393.042532700803
80,16368.03703617866,-13818.131228924043
80,16117.755666235656,-13678.083753622266
81,16018.155360175891,-13573.155911436665
81,16451.07908006129,-13967.319261907112
81,16154.306578895146,-13845.763673337911
81,16224.611428199818,-13555.978939201445
81,16078.7059477221,-13516.761984502346
81,16243.792348580024,-14362.45074756022
81,16208.932701875823,-13298.938564951426
81,15681.516758697837,-13654.84209736013
81,16081.640295746098,-14093.01815923779
81,16561.62967335328,-13879.929446788326
81,16494.65998110788,-13478.777146693996
82,16440.192347114866,-14128.333686001444
82,16120.199488749937,-13588.313923352618
82,15646.005715642514,-14158.579458138343
82,16100.827148691284,-13736.70390050038
82,15942.19900860224,-13559.497097638909
82,16204.986776432595,-13807.619418509888
83,16194.3132301814,-14065.972350842088
83,15782.832510702696,-14171.817299755092
