frame,x,y
360.0,-21848.669979651502,3420.2403173009734
337.0,-23664.48467786108,5468.899618891381
341.0,-22705.50598357489,4481.224396184945
362.0,-25281.33157085477,2722.1173884714226
427.0,-23830.926124974925,1346.610776653899
404.0,-29340.12283021612,217.7457183491933
494.0,-30152.628715229817,1535.8186947112918
407.0,-28562.609229127043,1434.511396716436
389.0,-28585.44586877991,7328.333935114555
449.0,-23595.35779728501,3129.2863414716267
425.0,-25533.451201399206,-1551.4633320836365
425.0,-23838.19614345117,7128.405104642763
440.0,-23708.814157088265,3476.7069560223536
445.0,-22456.99155957971,3804.494305632674
104.0,-24206.491288993333,6032.393896612186
386.0,-22365.729809153043,5598.977737245055
394.0,-26764.318312182982,6845.334057002889
378.0,-29587.39336853197,6918.297771677819
413.0,-27976.634313348783,8131.882172344136
467.0,-29386.449527543955,5574.510602253991
233.0,-24245.35951092624,2896.173460666243
365.0,-27874.16491352144,731.5878153535377
415.0,-29075.976478983637,5538.461336663364
464.0,-27744.42064941798,3148.4863673396394
420.0,-26226.896281269524,791.2594117582485
286.0,-24820.606914664924,1940.6824531296445
398.0,-26647.058729134595,5879.031249932843
495.0,-30158.04209314996,145.2363185517679
296.0,-24761.836440431565,3622.8775829458823
433.0,-25722.93407533135,-1905.6004376083365
440.0,-22968.399973963365,7396.435325782666
471.0,-22815.75840950442,7404.917024962197
126.0,-23892.739297242817,7117.459859508075
231.0,-24828.36805124158,2177.024077384369
444.0,-26905.646413242568,7211.888595944489
434.0,-22067.039228519923,3175.0046591132195
347.0,-22985.556780840438,5623.391896654117
412.0,-24759.592483562257,1153.7828110185656
464.0,-26110.532680615317,1067.981648460147
471.0,-30361.25743367745,9443.242485149058
53.0,-24305.75472120724,4453.159562839115
274.0,-23787.09956863672,4164.952775082908
387.0,-30971.64755192812,-1403.8661295324346
353.0,-26187.22414571533,3789.414715270541
425.0,-23523.881591898164,-699.3704528088274
360.0,-25708.74945975075,3886.427404879243
360.0,-25585.590780701463,2969.446988104024
361.0,-25417.778689377377,3014.352404594742
361.0,-25069.242219538693,3702.288304024631
362.0,-26103.81968233736,4620.169632742151
362.0,-25060.87197473227,3267.659516669813
362.0,-25432.902775952603,2564.496877534253
362.0,-24738.515215317027,4046.901220340702
363.0,-25105.4373955489,4672.145121145428
363.0,-26442.45943113129,4228.77308998409
363.0,-26344.88143444859,2461.4421071523084
363.0,-24564.796529151023,3591.8307288189244
363.0,-26533.095771246157,4927.937186709559
363.0,-25134.976241454515,3450.312515417136
363.0,-25375.23151983253,1474.1834543073337
363.0,-24178.05153940533,3828.867796309062
364.0,-26192.25060432923,3911.932134328381
364.0,-25192.12195621504,3730.781334988085
364.0,-25714.943453768286,2478.1882902650564
364.0,-24679.08910266794,4080.006452285782
364.0,-25619.615896253563,4038.560422004115
364.0,-24540.613832886786,3290.6027398190586
365.0,-26122.67467636165,3807.567419208488
365.0,-25023.87583495649,5212.070038758493
365.0,-25874.20052080134,2160.5088374026027
365.0,-25004.91146966648,4621.745172730319
365.0,-26290.80429565433,3855.531152728551
365.0,-23894.419851154224,4575.119740646545
365.0,-25791.308990794787,1909.7854355219624
365.0,-25313.940760619957,4689.923203498397
365.0,-24630.17138224442,2712.777204346233
365.0,-27240.531302446143,2967.541342362892
365.0,-26319.873723047356,4291.162431968217
366.0,-26676.405313901567,4873.679753428554
366.0,-24839.57442492083,2406.3289899027013
366.0,-24832.13466475737,3690.345593321519
366.0,-26024.792283605835,2395.9964105217305
366.0,-24773.287130583627,5229.64288969744
366.0,-26276.60384442151,4175.774545585902
366.0,-24654.14328947437,5236.660722214192
366.0,-25593.086216375712,2052.168096091243
366.0,-24924.255139610013,4893.065976218377
366.0,-25864.16407231488,3609.031165912562
366.0,-25138.83207306217,3299.855788688551
366.0,-25788.069892874628,4423.020714437831
366.0,-24964.46907402309,4792.516851859662
366.0,-25095.93815303166,2640.451331573261
367.0,-25744.23692657816,3986.109518389737
367.0,-26833.491424887765,4388.951767729724
367.0,-23244.82457415432,4648.316109003461
367.0,-25484.4747651979,522.1709989539943
367.0,-25107.62394284607,4805.482527359785
367.0,-24977.27358708768,2788.4927260085915
367.0,-26689.97686386454,3733.956599937484
367.0,-27084.7181984327,4720.232633360939
367.0,-26903.435816144163,5004.986275570394
367.0,-24656.14892376324,1742.5806814060643
368.0,-26499.658318361744,2260.83503867941
368.0,-24967.346731395228,3392.8345815040407
368.0,-26717.799683786776,2155.9204708947645
368.0,-24222.59556228232,5130.072826197886
368.0,-25821.053082390263,3803.061545554278
368.0,-25958.88015851286,4958.437432997998
368.0,-25525.63864937833,1693.8066686545685
368.0,-24848.2432412138,4894.225033488648
368.0,-25587.33007603899,3136.5053943640714
368.0,-24832.64879077341,2636.0649319674453
368.0,-25838.137375082257,4048.454937929679
368.0,-25303.025519855182,4794.677128348459
369.0,-25982.16180019589,3590.9828022192755
369.0,-25008.525105490367,3013.636268734689
369.0,-26736.689726617795,4633.122313172814
369.0,-23271.342654959342,5617.781992789571
369.0,-25477.709864204164,1454.5657107706024
369.0,-24953.221532411608,4991.749336190414
369.0,-26978.9076696664,5157.797841129378
369.0,-24768.983759867617,2849.118872597568
369.0,-26549.57264982933,3772.6585683549274
369.0,-25931.827769134576,4285.850367308502
369.0,-26551.34173049581,4441.219992019002
369.0,-24829.68821814134,1181.3330726135014
370.0,-26920.17103873312,5544.565757355721
370.0,-24438.799320239483,3532.10278457542
370.0,-26840.47516350344,1944.3209934377755
370.0,-24253.76930341922,4869.218009573474
370.0,-25402.26948830681,3023.905294095
370.0,-25976.12742999015,5196.826976501081
370.0,-25739.598857265384,1313.065658880936
370.0,-24764.666929451087,5662.788876662377
370.0,-25770.042227511716,3611.4272818772815
370.0,-24752.056564205915,2488.6697290957704
371.0,-26036.348455691725,3761.389103428743
371.0,-25642.9170333556,4933.572986395204
371.0,-25933.07177842678,3221.897403877072
371.0,-24582.855126840623,3562.689723721297
371.0,-26650.293277607463,4953.581103150202
371.0,-24084.37124076616,5558.27887070216
371.0,-25553.36787469359,1907.365639854988
371.0,-25097.071532646936,4852.445028577146
371.0,-26326.77778491215,5532.670993314928
371.0,-25117.987385096774,2783.9235297113446
371.0,-25806.41667688161,4194.821685425402
371.0,-26725.988329777385,3995.1836507558746
371.0,-25770.76359971783,4619.232919465521
372.0,-27408.7858634561,4912.936866939576
372.0,-26456.160686872998,5606.722752898274
372.0,-24450.02639738261,3725.421250161324
372.0,-26444.65780301068,2859.0000070511087
372.0,-24442.328159739747,5567.777683242697
372.0,-25648.151592662536,3945.6106635708993
372.0,-25868.781160496623,5273.406614017344
372.0,-26349.32982653882,1008.4483872500556
372.0,-24369.79450694936,4743.626758218785
372.0,-25650.57712530105,3612.21714659654
373.0,-25910.53549740785,5759.881908621127
373.0,-25634.5474601466,3620.940958280084
373.0,-26659.2528425209,3999.373088909269
373.0,-25327.727842833658,3378.4528509162983
373.0,-24624.20968470521,3769.641835937584
373.0,-26892.82909391554,5490.399170132311
373.0,-23444.075123298477,5566.415708793359
373.0,-25235.59402879605,2496.931693595564
374.0,-22962.382893796268,5692.627988829728
374.0,-26643.79246972481,5588.647679674372
374.0,-25511.59278251173,2269.625900674689
374.0,-26248.50833519029,3927.624687585411
374.0,-26950.083172433835,4270.429604411654
374.0,-25077.584727236263,5378.590659696451
374.0,-26967.51813449808,5094.703704754042
374.0,-26568.16016985647,5454.664163310686
375.0,-25185.717477587263,1075.970275977479
375.0,-27430.401114312783,1805.091344442912
375.0,-24141.08456682457,5185.702707584506
375.0,-25270.78097033456,3696.651891895668
375.0,-25569.401377387203,4255.597262963438
375.0,-26577.449789955444,1582.1525580651628
375.0,-24655.817709528183,5751.424641320043
375.0,-25766.246264876165,2921.758125864021
375.0,-25576.927191069823,5054.206499405618
375.0,-25396.613339501928,3801.8913033000026
375.0,-25802.62265471366,4446.519366197929
376.0,-25500.27254470217,3959.747705078344
376.0,-25102.89272046159,3217.4443426376865
376.0,-24673.028317129854,3602.354090933456
376.0,-26683.469334936923,5025.0481252691725
376.0,-23174.16227739361,5741.892885589938
376.0,-24765.853371677924,2226.518108209755
376.0,-23209.958513213693,6533.115225502628
376.0,-27308.85540908681,5571.265466940322
376.0,-26492.301028312864,4280.225475019013
