frame,x,y
427.0,-32876.016114871265,-37623.79934613707
353.0,-28195.485079162896,-38799.01216762604
313.0,-26699.58173703114,-33266.978041879665
11.0,-32959.42733895861,-35410.13836297642
453.0,-25358.080852234954,-35587.44905585377
250.0,-32902.27276339715,-37405.29494275349
338.0,-29450.44438311585,-33855.157557472645
422.0,-25264.233040351875,-36180.03536766107
361.0,-23894.796088152183,-39029.21460080954
377.0,-24270.955908211145,-38656.13857892012
332.0,-32656.27516327407,-36846.714599566025
256.0,-33457.24868976809,-39699.3827136941
409.0,-28863.182045057965,-38006.15068202789
378.0,-33079.027741785045,-38769.70962568071
263.0,-26992.146209425096,-35218.0128501723
438.0,-28814.927102283247,-35089.41409778092
458.0,-30256.477244056725,-32209.3722311552
385.0,-28620.94385558468,-39504.46282630112
218.0,-27238.621041959865,-37308.2425945775
314.0,-30737.21234086001,-35958.88562886729
353.0,-28435.28207635475,-32089.16780507848
39.0,-28049.41249239719,-38478.361021788754
61.0,-31394.55129509439,-36955.2523995683
383.0,-30673.84826032765,-33513.36399742906
367.0,-29735.144364498155,-33093.86688158008
367.0,-32506.08569370725,-37887.61013682325
489.0,-32078.975158956597,-36789.92376013123
186.0,-27595.437148832854,-36645.76774623383
37.0,-32678.52330478392,-35062.236019790915
351.0,-25287.31239318601,-38993.00648893209
426.0,-25659.12559142504,-37012.66429439573
348.0,-32664.99198760189,-35282.18363227809
248.0,-32130.6819685126,-38904.42587707109
389.0,-35082.515916650846,-35530.574520017726
265.0,-34047.18164726136,-39128.94345730921
453.0,-29299.16999677112,-31887.78583385602
283.0,-29765.520142592763,-37697.73796288678
283.0,-30325.38845490118,-38810.0430631338
284.0,-29859.63993803902,-37980.86613573333
284.0,-30401.499990053104,-38692.56800796219
285.0,-29678.641251252626,-38071.68611652816
285.0,-30787.21607106782,-38901.63465749814
285.0,-29612.67980413109,-38123.43046965022
285.0,-30338.957782980604,-38854.81943042104
286.0,-29901.115666331363,-37940.59143865013
286.0,-31102.081932263667,-39299.48192445663
286.0,-30365.414544450126,-37911.15555881823
286.0,-30844.2399434896,-39279.96457726501
286.0,-29777.605619726677,-37947.50814396288
286.0,-30412.93121264328,-39037.47241007251
286.0,-29514.65410125486,-38403.44020291882
286.0,-29822.96297774594,-38628.813497622
287.0,-29702.841194358207,-36935.61618230631
287.0,-30119.94935140836,-38620.66216358843
287.0,-30542.854318581765,-37774.369259595376
287.0,-30702.32541319755,-38357.3210358958
287.0,-29993.779479596094,-37242.453540129805
287.0,-30854.434664063472,-38516.322485288416
287.0,-29198.030060794328,-38131.09658278816
287.0,-29624.805746071317,-38963.07888142258
287.0,-28961.982758226524,-37561.98735754138
287.0,-29975.032106686565,-38488.95183110417
287.0,-30985.026165194147,-39698.66898863108
287.0,-30653.14969300526,-39697.544094311976
287.0,-29742.6796806184,-38481.80226162088
287.0,-29744.6194375441,-38092.64597672556
287.0,-29767.41328135492,-37946.799587885056
288.0,-29561.32830446895,-38297.89802864021
288.0,-30071.226135191704,-39528.96672166591
288.0,-31130.41895988996,-39762.89816946685
288.0,-30937.135112389507,-39076.72652159369
288.0,-30322.153550302253,-38818.20561751816
288.0,-30624.81501361473,-39673.0370977245
288.0,-29499.26561507439,-37830.99092954134
288.0,-30437.83765702137,-38972.031153027776
288.0,-29577.773065562604,-37920.19848762109
289.0,-29139.35577196257,-37619.743283542295
289.0,-29220.364506010428,-37249.99967515545
289.0,-29498.9692573403,-38319.90516754803
289.0,-28801.984472546486,-37925.77672331856
289.0,-29077.48205066526,-38049.173043985946
289.0,-30454.92522107895,-39474.23611898743
289.0,-29692.86354670032,-39163.3246596333
289.0,-30271.186690019786,-38265.69544783693
289.0,-29630.93056787026,-38148.92727273306
289.0,-29500.21366487383,-38366.93789862014
289.0,-31329.53257527713,-39196.35110494869
289.0,-30680.660140837164,-39047.04995302654
289.0,-29703.77307261607,-38933.34873524709
290.0,-30795.052235964016,-39354.90540263765
290.0,-30993.614674406486,-39244.42409224744
290.0,-30344.34916797513,-39822.896129277055
290.0,-30957.67733817405,-38531.89517888065
290.0,-29909.68504595888,-39863.056433282974
290.0,-29963.43737682997,-37715.35531185143
290.0,-31053.955753918275,-38551.05455523947
290.0,-29010.9413935905,-37966.149626652295
290.0,-29726.213359089637,-38435.44690339334
290.0,-29723.422043384213,-37326.26522202785
290.0,-29590.363906245067,-37619.504115809366
290.0,-28932.455610877645,-37786.82826806722
291.0,-31072.73512565901,-38168.5874013767
291.0,-28492.70115171539,-38778.534054104
291.0,-29974.881640744592,-38934.30148023577
291.0,-29115.61568132667,-39222.21775561416
292.0,-29152.474564033408,-37903.97294208923
292.0,-29931.18342653191,-37638.90169296029
292.0,-29252.010518443694,-39240.0869345019
292.0,-30231.827694169795,-39440.63289149106
292.0,-30980.78591002498,-39323.9508321587
292.0,-30399.92924959734,-38461.35430609942
292.0,-29905.964210567563,-39381.70078228488
292.0,-31224.426172621,-39372.064777093074
292.0,-31686.335403860678,-38751.64690326491
292.0,-30212.23864606348,-39934.06986552207
292.0,-30032.62409364918,-38171.56429767234
292.0,-31300.05561051448,-38136.37845747682
292.0,-28851.428974608447,-37566.34026811662
293.0,-30593.578535238503,-38921.78823456115
293.0,-30046.355037435835,-37869.49689251925
293.0,-29323.624877416874,-38011.95115240303
293.0,-29209.90342692456,-37750.00209094344
293.0,-31276.81928254848,-37884.78216867549
293.0,-28826.8190168503,-38134.54810392366
293.0,-29319.141335355765,-38983.29133555921
293.0,-29438.44259803442,-39575.2939765543
293.0,-28455.71473281081,-39232.80622462105
293.0,-29219.92608926652,-37309.58291725816
294.0,-29710.41579987416,-39184.7970698486
294.0,-29500.201809803984,-39427.43622204664
294.0,-30779.705700033857,-39424.61191444331
294.0,-31314.411957015534,-38856.47488079951
294.0,-30210.93629690667,-37964.5598236555
294.0,-29673.0670550128,-38896.840693288985
294.0,-31178.83103459689,-38859.26142761524
294.0,-32212.824727224805,-37787.10578838567
294.0,-30835.658591642157,-39083.29025808788
294.0,-30573.795858936875,-37533.254789677885
295.0,-29008.853665929848,-36621.222595860265
295.0,-31274.970891438654,-38185.12383010726
295.0,-30402.736518270813,-38415.56713869702
295.0,-30092.643823825307,-38245.64224016925
295.0,-30345.61825899473,-37941.09411382433
295.0,-31532.2532122389,-37435.19909793761
295.0,-28233.307787890757,-38445.14081658552
295.0,-29840.13990107546,-38932.54819331559
295.0,-30132.480264440645,-39693.050231472094
295.0,-28663.496639305915,-39388.35488817992
295.0,-29196.278392070948,-37876.36925348209
295.0,-29254.92796990893,-39769.21847982772
296.0,-30097.919965001856,-39038.97996156936
296.0,-30409.38759052438,-39922.76170325872
296.0,-30905.811077425256,-38974.00433121165
296.0,-30318.221780830325,-38755.512663518406
296.0,-30168.050352334445,-38913.47686398641
296.0,-31755.795835725054,-38891.44615479799
297.0,-32345.47234277622,-37204.47877523923
297.0,-29730.757485833947,-39047.18158615052
297.0,-30968.76745260714,-38164.39637506505
297.0,-28614.586365653173,-36612.4728405069
297.0,-31288.784906082343,-38067.64020568149
297.0,-30224.0200028329,-38343.75737817643
297.0,-30169.08473876226,-38383.07881971197
297.0,-30870.18657675087,-37802.202836034376
297.0,-32261.314347436608,-37745.44481770202
298.0,-28989.4430367218,-37679.77167214792
298.0,-29960.56095026914,-37947.956344128
298.0,-30314.95655255437,-39678.51348098795
298.0,-28898.3882778514,-39194.697661622806
298.0,-30242.904494709728,-37494.89229616278
299.0,-28698.54814402437,-37228.53090744795
299.0,-31544.533609720063,-39486.40955394597
299.0,-30798.524398059457,-39259.19395058853
299.0,-29851.29279264329,-38672.57567757942
299.0,-31765.37939647748,-38568.556442102825
299.0,-32698.38917188741,-37082.154725521104
300.0,-30465.558103850828,-38883.276856828445
300.0,-28213.325916084177,-36401.406032889565
300.0,-30906.27962213173,-38335.10719831621
300.0,-30878.62120627083,-38983.75532658765
300.0,-30353.65272044681,-38607.72237545509
300.0,-29978.008637580308,-38066.53798347637
300.0,-32424.90019515701,-38377.80025235828
300.0,-28727.24408591232,-38001.66100242494
300.0,-29650.02121428024,-38423.99464235719
301.0,-29494.97888276293,-38630.0094864218
301.0,-30451.30328371763,-36439.65021238063
301.0,-27853.48500155327,-39418.54163039844
301.0,-28445.833480577872,-36613.32006768528
301.0,-31122.269962296392,-39006.00569880384
301.0,-30930.4373829026,-38666.16250025848
