frame,x,y
170.0,29023.68406559514,17185.257892022775
205.0,30455.53245685267,16033.896366195811
263.0,28902.363516368976,15841.032794633737
265.0,26545.144546973766,13785.893174102604
251.0,30977.565483676222,20677.24777354568
231.0,28601.050590062998,20438.16692064474
276.0,29050.25152554293,19829.407020296152
206.0,27534.923397120365,17709.891762410123
191.0,29364.38898610001,16841.988296287564
154.0,31137.303376268843,16089.08731429984
154.0,31082.696857622035,16682.060606075138
155.0,30712.38811888148,16103.759791441618
155.0,30769.67041771532,16364.806276028865
156.0,31265.917649266947,15724.486674047152
156.0,29875.625633604555,16335.81590000512
156.0,30498.97435970185,16507.549442857522
156.0,29306.167987462355,15630.282257063573
157.0,30899.02949129909,16123.43149065182
157.0,32579.82978168183,16902.282944867846
157.0,30605.557565532472,16473.81921311677
157.0,30540.87422549842,16383.077837622306
157.0,31271.299365849896,16023.298653880389
157.0,29955.85429366053,15971.052321269426
157.0,30945.1165535956,16556.712485283326
157.0,30398.632577824028,15799.688241682954
158.0,31723.394755836904,15765.868949510128
158.0,31429.26654197087,16427.638539170504
158.0,30392.89911200269,16064.5527435112
158.0,30406.670066799205,16621.82114224908
158.0,31790.0672823155,15060.741815613505
158.0,30041.50871459466,16187.512017920177
159.0,30571.021281820227,16245.166027607876
159.0,29630.85472530266,16977.44113391162
159.0,30027.58864661033,16369.89256859036
159.0,31185.926601724565,16797.488914294117
159.0,31964.10733810185,15705.951494503017
159.0,31529.91258010294,15008.071983129106
159.0,31345.411358183872,16495.02222573645
159.0,30568.46565122446,16686.0646784355
159.0,31196.190535072485,15558.231414506305
159.0,30730.545011272963,17333.09350157709
159.0,31012.05605120635,16141.055017345032
160.0,31516.284299027087,15830.773526878593
160.0,30899.2981966827,14814.495066341811
160.0,29559.320947069828,17039.29284762531
160.0,31959.03817560769,16054.95718383652
160.0,31347.33755400736,15178.112124065598
160.0,32158.6474059043,14826.400630995917
161.0,30849.33299786981,15159.131797429638
161.0,29874.394963892104,16256.850043840072
161.0,30662.46035069858,16183.158142153192
161.0,29051.940711862982,16609.548999856997
162.0,30929.84571549041,15512.528131340465
162.0,30069.65246865052,17286.71088016958
162.0,30574.531036386656,15248.283035372711
162.0,31619.304491701107,16793.28230611683
162.0,31442.93001367944,15951.846019166744
162.0,32420.55777516492,15400.271073483727
162.0,31808.557876808674,16037.889953558257
163.0,31573.598018849912,15911.08451109517
163.0,31050.30830380845,15435.152873352285
163.0,31739.10698321768,16811.735372543724
163.0,29882.872015965517,16642.662141711688
163.0,30587.896755498787,14710.897659867234
163.0,30945.99444479221,18082.69026431024
163.0,30847.850169503345,16266.985146512545
163.0,31156.653591797523,15873.297861030083
164.0,30105.332732977164,16193.013201172089
164.0,29144.08898656059,17056.96240508078
164.0,32832.51693543535,17300.315392940214
164.0,32337.06127168816,15134.098440034975
164.0,32356.26348395494,14458.643695762285
164.0,30657.86391945352,15451.149893773583
164.0,29966.967088144145,16450.589266242754
164.0,30411.263983084256,16196.574217402798
164.0,28845.786806900906,16636.086970198237
164.0,31140.724428938345,16039.75084050419
164.0,29854.2947491509,17267.347961348834
164.0,30293.208132172374,14789.835180906195
164.0,31576.35109303494,16506.63060529694
165.0,30232.346931888587,16182.660597367902
165.0,32299.421458739584,15231.560322768604
165.0,32241.94192473689,15402.48563654642
165.0,31626.485085370907,15812.316604143612
165.0,32352.969159129243,15771.025017786818
165.0,31022.825272449303,17144.675361795456
165.0,29309.79794501704,17290.04340169393
165.0,31021.641513468512,14767.5663279554
