frame,x,y
267.0,-37136.19296987151,36037.842993553
331.0,-37960.30384022671,34121.52954714683
308.0,-39594.48859327908,33011.29978165649
151.0,-35447.74796860367,37817.0621409305
319.0,-38693.35966282888,33311.513690977474
225.0,-36611.28604634743,36728.12118974992
200.0,-35583.90622627666,37969.48886446602
201.0,-35572.26476567324,37842.05844890954
203.0,-35655.68859719119,37867.6178284219
204.0,-35573.09051898434,37832.334609606856
204.0,-35721.05663328256,37814.52191489145
205.0,-35639.23352900286,37747.38072019549
205.0,-35631.6342229614,37740.19601550551
206.0,-35575.66679877018,37652.28387056198
207.0,-35599.18455984783,37553.68003490183
207.0,-35561.93083473821,37566.21167725923
207.0,-35644.05646281467,37590.72076991207
208.0,-35588.694159205486,37446.482992314384
208.0,-35682.61602488852,37520.27091214521
209.0,-35725.86559272443,37407.96225399502
209.0,-35672.67344260919,37420.96669012899
210.0,-35812.35697866408,37355.14151892302
210.0,-35766.83160009671,37483.11385688488
213.0,-35769.674658674245,37348.34356235901
213.0,-35867.814804048976,37382.55231703839
215.0,-35870.748331711206,37320.579619333366
215.0,-35924.67863510846,37313.411442014985
218.0,-35921.21665060132,37230.17402451392
218.0,-36003.23154494782,37315.62819018847
219.0,-36082.28646857622,37280.879112837545
219.0,-36067.10754566066,37248.1808398724
220.0,-36189.76545200421,37299.995273849774
220.0,-36005.74013116262,37181.44635133252
221.0,-36057.249065985474,37151.89167186351
221.0,-36206.3407784728,37268.98759123042
222.0,-36183.15827947038,37137.678394816976
226.0,-36269.337487186574,37126.56554122321
228.0,-36296.872939988665,37046.56520735019
228.0,-36286.15919556284,37009.824202461496
231.0,-36372.18786291376,36945.55909017295
231.0,-36219.47516256638,36905.17824759852
232.0,-36386.40253498077,36940.83310520431
232.0,-36360.88021053479,36973.22290778709
233.0,-36418.186123160274,36848.951973146606
234.0,-36433.07149167522,36762.89814329915
236.0,-36470.38512903773,36652.328964083776
237.0,-36496.7886381764,36554.55640965525
238.0,-36580.144746467886,36545.24724153197
238.0,-36608.10551284008,36566.91224979749
238.0,-36472.9677002135,36435.49559232019
240.0,-36633.68398028351,36468.611640226045
241.0,-36702.48403989107,36428.81692649964
241.0,-36702.91597359667,36476.506831454695
242.0,-36697.69420106985,36318.13175556676
243.0,-36715.00718438781,36216.508074753845
244.0,-36791.24871142908,36163.21651498034
244.0,-36760.592222316496,36104.63098312828
244.0,-36760.60509489916,36101.82638004106
244.0,-36708.53098364556,36117.00915383791
245.0,-36809.90637861145,36067.34359294343
246.0,-36895.2951736554,35993.387171868475
249.0,-36926.977798844135,35966.85782835686
250.0,-36979.22692299828,35999.62208360773
251.0,-37001.31034518856,35892.45996793356
252.0,-36997.89448532834,35774.06101669016
253.0,-37133.0618363463,35810.09481313554
254.0,-37165.361478965024,35731.882804359164
257.0,-37178.846146412216,35631.81694267576
258.0,-37234.85010146854,35545.94554646293
258.0,-37274.51213279797,35695.01028728364
260.0,-37296.96296845749,35674.49402915459
261.0,-37326.01098363904,35614.83401998697
262.0,-37384.91623965064,35521.0637156952
263.0,-37423.79535331757,35421.15665288273
263.0,-37413.24701878036,35438.95133300648
264.0,-37376.768728332536,35311.93811909566
265.0,-37378.65160514606,35151.654555958106
267.0,-37478.67086679086,35126.562701347306
267.0,-37494.36778271858,35139.59273325373
267.0,-37455.18414454165,35139.82482816367
268.0,-37471.99961275461,35041.185256827426
269.0,-37560.58878017642,35051.17892679286
269.0,-37599.69138886886,35015.598501715656
269.0,-37519.20896584671,34943.34272662429
269.0,-37543.24631943396,34949.62045384282
271.0,-37647.194518864126,34955.86678447452
271.0,-37688.81894958668,34945.40358039482
272.0,-37671.841597657294,34840.726717744554
273.0,-37682.06249085873,34720.31712250717
277.0,-37668.54164363139,34652.3545263767
278.0,-37638.379190585314,34590.69868106451
279.0,-37730.54711979089,34553.4627617135
279.0,-37715.55230595056,34524.30748270787
279.0,-37566.45605042067,34533.97583063202
281.0,-37724.24736419765,34495.58910568215
282.0,-37849.05069759586,34520.63763511604
285.0,-37809.60724914919,34433.45278084809
288.0,-37761.96283946837,34344.522984615665
289.0,-37849.045758432,34270.764695723774
290.0,-37834.70363236318,34164.69716751947
290.0,-37898.61236397098,34187.000475803994
291.0,-37889.95433998872,34075.91736780087
291.0,-37975.08261471803,34141.23391337159
291.0,-37880.21263839049,34066.85064616337
293.0,-37939.77571156729,33991.59684985315
293.0,-37998.55149124643,34055.47205216401
293.0,-37963.21145555228,34026.996087407024
294.0,-38039.52510767714,33937.543604856815
298.0,-38112.14315477315,33880.166750828124
299.0,-38151.82143210338,33816.498151144326
301.0,-38201.69458097834,33725.68525647898
301.0,-38243.03522784685,33873.21836371388
301.0,-38104.66744134034,33725.750946153
302.0,-38232.42569777383,33680.515903134044
302.0,-38098.290896516126,33678.15602384706
304.0,-38240.38163137589,33743.61248448722
305.0,-38226.34557455711,33623.58952784941
306.0,-38348.71641869944,33628.26182170988
306.0,-38312.46974775754,33625.45194233127
307.0,-38310.86339273114,33559.83366177991
308.0,-38329.49321441024,33468.16802845557
308.0,-38380.07148365281,33563.852306138644
310.0,-38410.78388479283,33480.605426528215
311.0,-38491.4261833027,33574.55045057517
311.0,-38504.804671096885,33573.431894285895
312.0,-38461.00848323627,33489.8528874683
315.0,-38572.34761208114,33453.58746724232
315.0,-38560.38725037046,33530.358876556646
316.0,-38510.659272230674,33361.83207542984
316.0,-38591.22114638969,33369.8864065524
318.0,-38617.83147466738,33402.90048827889
318.0,-38516.50975224469,33264.96695676022
318.0,-38569.50618531953,33287.214137466435
318.0,-38607.222553671614,33290.43820472107
318.0,-38574.022118565306,33320.249051403305
320.0,-38661.2786650041,33239.14595953722
322.0,-38772.986107183606,33211.62805011113
323.0,-38802.05325668094,33127.69150250167
324.0,-38889.63741474824,33040.26223121958
324.0,-38814.40353008302,33071.77034889783
324.0,-38872.87240973424,33075.105328887395
326.0,-38950.89030575467,33091.91932205889
328.0,-39017.88246282461,33041.01776670511
328.0,-39027.8993315281,33094.590126470815
328.0,-38994.118874978376,33039.03375456911
328.0,-38880.68097275363,33076.60230541924
329.0,-39111.29660864276,32960.38921960897
331.0,-39084.25046631749,32918.9600299134
332.0,-39131.16177454145,32882.93414582248
333.0,-39215.743653998994,32928.34939074981
333.0,-39217.56616099393,32840.15569120541
334.0,-39263.31172934925,32786.26273025047
336.0,-39376.23369028906,32785.32468010105
337.0,-39500.46335539166,32735.50138744512
338.0,-39529.71124167372,32665.761546322825
339.0,-39548.481602898966,32567.807553082173
341.0,-39568.58981913512,32472.16176597424
344.0,-39655.81011347204,32432.91343377944
346.0,-39675.02111992279,32340.439680127784
347.0,-39644.01577807686,32222.23525084769
351.0,-39685.93200813796,32128.91542614697
353.0,-39660.72224012405,31990.064571091425
353.0,-39733.05284345405,32017.488527851467
353.0,-39669.35465226926,32049.3280602098
355.0,-39787.11371470596,32047.10255884781
355.0,-39731.64664832086,31929.1304359128
355.0,-39814.2367465295,32001.705156314303
356.0,-39837.79924859943,31968.984083903
356.0,-39825.16842702386,31880.808565564308
357.0,-39843.73355943069,31818.89491542169
359.0,-39858.64186049324,31753.212518507084
360.0,-39962.29436451342,31755.764217198604
6.0,-36036.68662258563,36953.73091356629
54.0,-35778.55575855998,37207.33712101824
