frame,x [nm],y [nm],intensity [photon],Rough_label,Final_label
2.0,34610.30173177131,3058.207776005487,106215.53349278144,-1,-1.0
2.0,37026.16198001586,72392.07033137119,319625.7905019469,21,-1.0
2.0,38485.37284205163,57399.36821244709,168824.15049579355,21,-1.0
2.0,38620.73686311976,49786.82273323734,90054.78781299811,21,-1.0
2.0,38991.29495580626,25423.409540439374,63918.76511042513,-1,-1.0
2.0,39437.55477392493,75970.1527438735,69871.62864975695,22,-1.0
2.0,40049.73277076052,24036.562450278667,77008.65538103809,-1,-1.0
2.0,42285.661651746166,30030.985048626146,168245.54322324504,-1,-1.0
2.0,43621.603933031474,45343.73822052576,116592.88344301822,20,-1.0
2.0,43797.49201287838,41388.23750914351,55695.47171110384,20,-1.0
2.0,45441.25020323101,38200.24021421578,60987.07951214494,-1,-1.0
2.0,46940.107846298975,17005.907889711278,142805.35059278345,8,-1.0
2.0,46927.80789864426,63032.01458633513,293771.3494024836,21,23.0
2.0,49569.37879069973,46102.29070252885,70393.80599240381,-1,-1.0
2.0,50008.83204728363,57177.73671517519,70367.78264244931,21,-1.0
2.0,52438.035335076325,25382.239092502707,249897.6755865405,-1,-1.0
2.0,53543.81610812788,23039.13414157781,122507.8761673806,-1,-1.0
2.0,53525.52077645841,56278.67841911573,68502.13205921763,21,-1.0
2.0,54468.3795470729,2441.242157836113,82595.46885495403,-1,-1.0
2.0,55960.603695797625,47796.20275849916,77476.57965682892,-1,-1.0
2.0,56756.06960823499,28627.96623383569,61238.15288183797,-1,-1.0
2.0,56966.07228444291,68721.62047926968,26157.43289927307,-1,-1.0
2.0,57886.20133973999,48147.7336927167,49931.15759193395,-1,-1.0
2.0,59836.27637820259,63659.94343025795,78659.89702173378,21,-1.0
2.0,61440.81489999504,35327.026319277305,98107.6345927168,-1,-1.0
2.0,62131.407730096566,25980.64752876989,107506.50848372268,-1,-1.0
2.0,65037.82008719067,53312.987013039805,160283.15456860297,-1,-1.0
2.0,65409.13997755998,43306.65478157931,63084.14784643074,-1,-1.0
2.0,65438.82297940696,76488.10558930613,145999.62623239623,-1,-1.0
2.0,67046.12375695622,35897.34741921597,33757.273811692554,-1,-1.0
2.0,68000.89313233858,54098.10089826998,252089.17960809325,19,-1.0
2.0,68109.71734403932,7484.190858508174,61225.88452854843,-1,-1.0
2.0,68674.4502333979,69575.61098158476,59399.50923594664,12,-1.0
2.0,68939.70812984538,56060.14753317112,165854.27650569417,19,-1.0
2.0,69133.3075046135,67152.1564216269,90872.58367104936,12,-1.0
2.0,74795.0547468087,63979.70407570602,110423.50862710024,-1,-1.0
2.0,75718.47825262761,26244.85111619782,68152.51538913265,-1,-1.0
2.0,76407.68854743234,42649.68813836379,55598.20475721201,-1,-1.0
2.0,78583.14495244648,62832.80134437648,108268.83491398036,-1,-1.0
3.0,1129.5718735605174,45534.711389248834,102802.4596129133,-1,-1.0
3.0,3173.5968167601445,30844.570028434853,49936.90263934816,-1,-1.0
3.0,3501.6174772366508,78248.85639578667,54869.5502047345,-1,-1.0
3.0,4452.81850692264,73785.32643951906,48315.656467488254,-1,-1.0
3.0,5594.425464711428,33400.73630316578,39940.572055514735,-1,-1.0
3.0,6402.125186626384,75789.50468657243,43916.086590634906,-1,-1.0
3.0,6426.943251716849,77232.82031252728,58308.62508200955,-1,-1.0
3.0,7747.057443524011,50354.5088495288,65393.936194386704,17,-1.0
3.0,9437.411166459997,39104.95283916577,101701.3995551873,-1,-1.0
3.0,10121.441335497726,46191.62554632786,44012.8473666376,-1,-1.0
3.0,10435.21962618719,51622.182616915416,57995.47265881462,17,-1.0
3.0,11809.824323218962,58771.63038450272,71389.44370592502,-1,-1.0
3.0,11990.79976949966,24725.15283057645,212532.91921030777,-1,-1.0
3.0,13424.891804537312,52612.83739433012,457611.0807333513,16,-1.0
3.0,13756.985754925345,29941.28674913427,281367.8461725671,25,-1.0
3.0,13561.56576851877,48176.40451939289,174120.64968381033,-1,-1.0
3.0,13787.9980428246,76689.15695428122,192732.62954215804,15,-1.0
3.0,15267.310591011172,5092.151495035126,83903.8836331274,-1,-1.0
3.0,15371.36006886284,73934.82772608874,62755.96433853397,15,-1.0
3.0,17748.54852082273,76619.31445111327,43852.10825789469,15,-1.0
3.0,19909.51242364746,80297.8118280639,42925.26743606126,-1,-1.0
3.0,20367.730181574458,50629.13012888084,53517.9765994976,-1,-1.0
3.0,21138.201212991604,53933.36719854315,70141.96011754828,-1,-1.0
3.0,21531.523883525613,20212.95382919042,109525.06196670474,25,-1.0
3.0,22846.582316676544,47976.66124624617,65720.38348520905,23,-1.0
3.0,22903.054680422592,61603.20963773912,64779.78247354351,-1,-1.0
3.0,24127.90983677652,60390.34623598241,103547.57185433392,-1,-1.0
3.0,24920.97306455839,34958.47127901138,140907.51745488378,25,-1.0
3.0,25471.81791510052,49382.92019091895,115351.05303295433,23,-1.0
3.0,26508.360787277827,55196.87541579043,74614.80396085556,-1,-1.0
3.0,26862.785951545626,72813.93940056859,96285.4262461557,-1,-1.0
3.0,27272.634715173885,28771.654976780603,102330.53358364166,25,-1.0
3.0,27624.56313910373,50525.93240148723,71719.98840037093,23,-1.0
3.0,28109.331721624992,24726.34035844982,224202.06396350183,25,-1.0
3.0,28087.900866480937,51766.50047426709,1183160.3806356485,-1,-1.0
3.0,28638.77938524877,35758.03207336606,58456.08710614174,25,-1.0
3.0,28790.943801717574,75598.73712120228,84452.98749767875,-1,-1.0
3.0,29066.02656386375,24933.156388475647,468374.30911743926,25,-1.0
3.0,29709.18449092507,37772.32136042728,64909.40253181679,25,-1.0
3.0,30270.652190604385,53546.723388790335,77368.85651876619,-1,-1.0
3.0,30632.83969191408,31152.174679116182,78729.45530119725,25,-1.0
3.0,31690.869632072307,49896.98393743007,59063.5124754725,-1,-1.0
3.0,31717.297037560435,17695.574540481673,63496.39075993305,-1,-1.0
3.0,35960.32283994098,36954.51860549775,67381.96426800748,-1,-1.0
3.0,36270.86412676368,5791.7548384261445,62041.25562112287,-1,-1.0
3.0,36874.39511326679,72436.08568314405,70891.10152453843,21,-1.0
3.0,38183.60976865269,33566.02278215083,126794.59046303418,-1,-1.0
3.0,38371.49444243469,23013.78079020365,59113.60589084122,-1,-1.0
3.0,39564.67249064508,61643.00099746399,38298.54034064073,21,-1.0
3.0,39972.24988479245,78668.49122216544,43455.41138418084,22,-1.0
3.0,41522.57509352056,56544.208757075656,102642.21987757608,21,-1.0
3.0,45199.05317408701,81370.1383269557,80839.27249830173,-1,-1.0
3.0,45959.25541164575,66503.82188895694,46058.8558937354,21,-1.0
3.0,46542.127682021724,46886.29309206895,71074.74204477818,-1,-1.0
3.0,47011.73508372748,58248.40026028852,44925.79951723048,21,-1.0
3.0,46919.80132598744,63101.39084941534,207403.9976480299,21,23.0
3.0,47362.12781679204,9669.987245870128,107029.05269919347,-1,-1.0
3.0,47367.36054895451,67494.18396892808,86370.6671054677,21,-1.0
3.0,47220.34052291085,68979.82875459662,192929.82251608005,21,-1.0
3.0,47467.29076709231,41062.50290180653,116388.97278829222,-1,-1.0
3.0,48055.61093712221,61595.540923836816,569858.0139735506,21,23.0
3.0,48932.63110935777,38448.836570768544,53225.90038029627,-1,-1.0
3.0,49742.35114095814,25181.97172637455,163660.28925854014,-1,-1.0
3.0,50030.66542213276,588.1891276058108,83092.50101861065,-1,-1.0
3.0,51913.74540259011,26540.198519276604,120494.59954736942,-1,-1.0
3.0,52771.89023581441,60692.58566648099,66255.56216681158,21,-1.0
3.0,54667.91933007258,52695.19050949896,109147.1927584714,-1,-1.0
3.0,55691.380139726505,45818.2302282746,65255.44526976171,-1,-1.0
3.0,56071.39398476418,59119.17075533175,150105.4198217024,21,-1.0
3.0,56658.26841522471,28635.68029301717,53210.77176183738,-1,-1.0
3.0,57064.17376661737,49649.47044594751,59093.47539696411,-1,-1.0
3.0,58280.8379507146,38434.33435201306,70982.08677107931,-1,-1.0
3.0,60021.27572467359,28619.91665114485,17336409.294289827,-1,-1.0
3.0,65364.58679932347,24378.176074793613,101792.3617358323,-1,-1.0
3.0,65998.59324487738,79868.00526913337,79044.98022145443,-1,-1.0
3.0,67933.05653570496,54161.51600549594,158995.78635178902,19,-1.0
3.0,70489.49421024925,41613.72525948985,77141.74177365188,-1,-1.0
3.0,72344.98418360423,55784.450974520994,181917.2215282725,13,-1.0
3.0,73880.19113909395,15231.326686843511,80645.33270690637,0,-1.0
3.0,75182.48438292556,54698.110204246266,161610.50717044805,13,-1.0
3.0,76780.52313461373,1436.0846641658625,62541.90578991298,-1,-1.0
3.0,80203.56601976024,7310.364026727962,106611.93508518954,-1,-1.0
4.0,1120.712910311757,46403.03694464194,55249.32706959525,-1,-1.0
4.0,1087.5987040741609,70880.39061320144,76306.3820177937,-1,-1.0
4.0,2373.511882940589,54379.79775345005,75048.14499484004,18,-1.0
4.0,5036.17878825965,39384.91666680184,108048.91249633567,-1,-1.0
4.0,5088.587505166747,80212.29989058751,88632.0465732511,-1,-1.0
4.0,5442.02103468879,26274.73159718037,125386.481644077,-1,-1.0
4.0,6653.563605501232,75609.38499104454,171267.71353729782,-1,-1.0
4.0,8308.457975469712,32764.573732993427,55231.5279561187,-1,-1.0
4.0,8639.822135563953,55327.46364557096,64357.31162167318,17,-1.0
4.0,12296.657797141415,24769.896089765705,147781.25543122133,-1,-1.0
4.0,13621.583612494693,52572.24115097611,312740.2819757416,16,-1.0
4.0,13836.73869699752,29965.652824330107,83568.2840690489,25,-1.0
4.0,15221.371054610763,39303.72840835623,76127.24740287002,-1,-1.0
4.0,15568.581265881969,4904.568346930355,110061.5012588838,1,-1.0
4.0,17805.159477314664,76491.51226615079,275195.55780719675,15,-1.0
4.0,18724.59971137853,1221.1556155796347,38438.30162853487,1,-1.0
4.0,18840.86629080277,2690.9522354450146,49878.44944644901,1,-1.0
4.0,18872.15950806407,63793.61154486179,70616.64583752601,-1,-1.0
4.0,20164.13608704316,57591.38671124087,203243.9312919695,-1,-1.0
4.0,20318.27100122017,26368.675676439336,115428.04140950055,25,-1.0
4.0,21340.208242955418,40962.75036594668,62539.616545270204,25,-1.0
4.0,21743.678042471427,20220.54222889098,226619.4118711165,25,-1.0
4.0,25114.024926304737,34957.79361682929,154133.37800620403,25,-1.0
4.0,26638.237830079037,41083.30182105022,78073.01424785412,25,-1.0
4.0,27161.42167546507,45878.42267779716,742136.069039704,-1,-1.0
4.0,27197.37304903274,64352.06196071622,67182.08533372499,-1,-1.0
4.0,27365.96600899435,28789.54123548224,77206.40028251833,25,-1.0
4.0,27384.652278624704,16395.483560800993,69617.4504052682,-1,-1.0
4.0,28127.108218009376,24847.40320512069,260023.2041817311,25,-1.0
4.0,29244.28659271246,24919.245669582982,507242.061470628,25,-1.0
4.0,29643.57089245751,44279.29510075102,156551.55365312623,-1,-1.0
4.0,30068.25446406376,68511.66156254563,126519.9602053984,-1,-1.0
4.0,30842.82189549495,33260.32481981157,108776.4677804354,25,-1.0
4.0,31403.92768011832,36256.0497143434,174308.47455360647,25,-1.0
4.0,31846.99095307516,79070.07267266365,112652.2703468788,-1,-1.0
4.0,32335.64210405279,67086.94171089289,92466.68576435746,21,-1.0
4.0,33203.30623831719,52429.01745129837,78016.9797050644,-1,-1.0
4.0,34335.11494329377,18379.63710006493,83591.78570102043,-1,-1.0
4.0,34413.51293252131,55615.78317680679,195596.67905625497,-1,-1.0
4.0,35612.57011711828,68531.9300522068,131323.63595515228,-1,-1.0
4.0,36920.18659397993,29433.69947497172,59076.17287737608,25,-1.0
4.0,37057.42533921546,28673.227623217284,54778.40974411636,25,-1.0
4.0,37162.184699752535,72381.88999238618,119517.82743897752,-1,-1.0
4.0,37454.287747601295,20688.746633609284,28298.01580274992,-1,-1.0
4.0,37651.54347865637,31796.16063647077,83140.08193052538,-1,-1.0
4.0,39190.535865164544,60616.24468404883,88813.33077881366,21,-1.0
4.0,39215.89674961168,23397.064660642354,162267.8425349989,-1,-1.0
4.0,39320.7133505849,62491.69383235008,175092.58945314403,21,-1.0
4.0,40168.381738435375,20833.39104784696,9772585.888226924,-1,-1.0
4.0,40386.13278952096,16273.646297900672,97751.64277085074,-1,-1.0
4.0,41179.2385870397,43637.13475396585,54694.34947165111,-1,-1.0
4.0,41455.364745722814,72367.80461434898,40478.716747561695,-1,-1.0
4.0,45341.01409415554,68979.55695637173,54124.1796681632,21,-1.0
4.0,46504.62150334101,16912.361790679708,94166.61954420342,-1,-1.0
4.0,47117.79342229289,78710.47532723355,73451.32770801778,-1,-1.0
4.0,47248.971860885686,16830.204320316847,267702.9480540655,8,-1.0
4.0,47220.7854678277,17861.806607697603,550745.0461702015,8,-1.0
4.0,47329.22972813973,44841.215542460326,295840.3137832033,20,-1.0
4.0,49523.18015244935,61438.35715906128,1130239.4395918627,21,23.0
4.0,50323.09763681015,6631.153013927971,93280.86013761038,-1,-1.0
4.0,50836.85302314424,67679.0542631,37196.32884853113,21,-1.0
4.0,52717.71527810544,65447.51614611792,16657911.40797154,21,-1.0
4.0,53567.16896263781,22996.62661182134,260621.92709706983,-1,-1.0
4.0,57714.50860671222,29677.831575948418,74979.4182944571,-1,-1.0
4.0,59152.98584799427,74495.21178706987,138134.10624055637,-1,-1.0
4.0,61267.02160312735,66039.44134806393,75714.47340026993,-1,-1.0
4.0,62318.69160374317,25780.278112879376,46127.73747617607,-1,-1.0
4.0,63713.084930901685,68166.72502388748,98566.56972628552,-1,-1.0
4.0,68192.12718632973,54145.31945045175,260761.7227081292,19,-1.0
4.0,69095.18864560993,28303.05153221739,104021.16512703324,-1,-1.0
4.0,69210.526779979,889.1924621817403,71156.83698062517,-1,-1.0
4.0,70358.50521851184,3149.504028756104,252531.47516306592,-1,-1.0
4.0,72205.85870964694,46029.76034030586,38881.986146340576,-1,-1.0
4.0,72597.19002661793,37704.091571429664,64368.22528535439,-1,-1.0
4.0,72587.03603014167,55757.9107806503,103492.2284307022,13,-1.0
4.0,73474.59170461236,56232.93023102488,53758.7067288253,13,-1.0
4.0,74024.31819723436,5273.20048027952,60145.56572064417,-1,-1.0
4.0,74539.41790619868,53215.17142682243,83871.27692613051,-1,-1.0
4.0,75461.60851624451,54773.19089897085,155231.4720398469,13,-1.0
4.0,76052.95926808359,59722.39755992428,68709.37230087553,-1,-1.0
4.0,80932.15327299866,65288.750462383854,54096.0204922765,-1,-1.0
5.0,4940.181008823349,56717.89209180174,55736.37090757591,18,-1.0
5.0,6507.671093549599,27957.16378164762,154915.05403121462,24,-1.0
5.0,6778.0188368033705,807.5456554080406,167626.14085497815,1,-1.0
5.0,7345.652118536655,42974.108375030446,69546.4717556696,-1,-1.0
5.0,9458.722751670097,34190.70072169204,45779.16458340928,-1,-1.0
5.0,12170.11655395498,24742.862500820884,111086.52048415868,-1,-1.0
5.0,12529.06248183523,60669.79655871404,73409.65128398145,-1,-1.0
5.0,13594.235736546085,52591.80976257032,430316.94436308334,16,-1.0
5.0,14338.166101673183,45914.042738082615,39745.72365216369,-1,-1.0
5.0,16689.482666714834,38919.29322929162,244413.49203817948,-1,-1.0
5.0,17852.308862164406,76601.05836044694,136739.22921701035,15,-1.0
5.0,18738.8252755347,63811.80984342005,68658.39875676711,-1,-1.0
5.0,20042.955558863803,67171.79672588022,72883.91485204575,-1,-1.0
5.0,21670.89326808558,20235.09950527637,165984.850284546,-1,-1.0
5.0,23258.89880333048,72412.6681121329,36063.15926671256,-1,-1.0
5.0,23830.36606225445,31579.14789669181,307920.38207220094,25,-1.0
5.0,24797.358476011967,71822.67535196169,55339.939281188,-1,-1.0
5.0,25124.918428984834,34963.99866411133,52670.24575913335,25,-1.0
5.0,25634.29724121462,20059.360911987675,147516.07344550645,-1,-1.0
5.0,27043.802202946983,12173.017740389976,134208.06266993136,-1,-1.0
5.0,27349.874972920512,28808.06306136496,100720.13189319098,25,-1.0
5.0,27445.83268868741,32268.492056812287,137153.2984314331,25,33.0
5.0,27899.17360347318,34762.26910002089,137419.42318308842,25,-1.0
5.0,28563.81690893063,18360.668025193485,146700.928510597,-1,-1.0
5.0,28780.10047868818,72611.50155122112,90134.04874853809,-1,-1.0
5.0,29148.73600122791,24981.90565144947,699113.213365623,25,-1.0
5.0,30249.98445232105,37882.26660253709,67553.88897902878,25,-1.0
5.0,30988.819359603283,77675.16973407195,47692.39387236091,-1,-1.0
5.0,32005.232186591405,46468.37525786908,80632.57043404631,-1,-1.0
5.0,33977.20890125273,79854.5745557341,301584.38546669914,-1,-1.0
5.0,34909.93628761479,77346.47105782325,292328.8045430145,22,-1.0
5.0,36087.76294616033,13709.03620259029,64899.59993538956,-1,-1.0
5.0,36925.8869913332,21893.95584162075,64253.52019553461,-1,-1.0
5.0,36931.34035974312,48776.86832630731,80520.5278796734,-1,-1.0
5.0,36936.40316458088,75878.86702758209,31460.300474310337,22,-1.0
5.0,37062.01406110806,72442.94392975612,102906.92632545784,-1,-1.0
5.0,37144.57045052577,70416.09280276665,51651.674928511085,-1,-1.0
5.0,37735.74621031801,26017.522013078305,133476.5592608152,-1,-1.0
5.0,38424.052755052384,20479.299043202,62847.806499897626,-1,-1.0
5.0,38642.591675059535,30018.9000732581,90439.47322362383,25,-1.0
5.0,39099.655035314834,72153.65846597789,84489.15136652382,-1,-1.0
5.0,39356.99418876765,28659.18600797417,47546.389187229055,25,-1.0
5.0,39255.01235180264,62471.95129696564,173209.73961976252,21,-1.0
5.0,40427.81131495952,54745.57505884765,290471.4893938587,21,-1.0
5.0,41949.4891693477,35616.20941644732,61278.80636727949,-1,-1.0
5.0,42406.47306340462,43562.34174231391,83596.04537237999,20,-1.0
5.0,43012.64171076455,11102.281249920336,108555.13526173204,5,-1.0
5.0,43390.95843521098,71707.41113461791,46918.364146533306,21,-1.0
5.0,44410.3656973508,52574.8636382768,55468.741343272064,-1,-1.0
5.0,44780.4538935669,57887.33218349485,77032.30758339376,21,-1.0
5.0,46096.67819540815,22793.47951988424,173542.42378841084,-1,-1.0
5.0,47737.18731537608,31896.578129028567,84140.57530476418,-1,-1.0
5.0,47767.71652295707,61666.66547805701,48719.09690399136,21,23.0
5.0,49789.93850325587,52155.36452513016,173352.17036460538,21,-1.0
5.0,50531.3750642537,56426.585787787415,48204.483109479406,21,-1.0
5.0,53777.27145716933,48781.31072724712,153474.818087672,-1,-1.0
5.0,53885.567605602,78208.66672406302,46049.47378743766,-1,-1.0
5.0,56462.22872151407,62512.00320927427,180913.90038153064,21,-1.0
5.0,56784.85624475724,28732.04781460328,63588.54948201517,-1,-1.0
5.0,57863.23604426783,27501.7261482796,91418.3281303743,-1,-1.0
5.0,59641.3909026277,46092.22014921026,90072.14337566636,-1,-1.0
5.0,60916.2783017445,80333.97064441402,51586.74169591088,-1,-1.0
5.0,61464.929041595264,46087.59263856471,330891.8151823948,-1,-1.0
5.0,62217.26465968191,36816.89020789949,70045.29519405068,-1,-1.0
5.0,62981.59840085874,52784.355066310665,48218.74540164109,21,-1.0
5.0,63196.34989512272,22003.85733471203,58716.80118970302,-1,-1.0
5.0,63694.80612744879,71268.42675466876,122940.61906364452,-1,-1.0
5.0,64288.87219410615,57746.19698435206,143840.44120886855,21,-1.0
5.0,64319.53848557906,5351.4166381843925,177805.0498271134,-1,-1.0
5.0,67148.11134417598,39939.99072659998,61316.8628461942,-1,-1.0
5.0,67745.40730757461,41101.66500792011,83298.67833019288,-1,-1.0
5.0,68123.1005196324,54159.85420878091,305714.82583137124,19,-1.0
5.0,69206.00228197365,61448.76635542384,50418.50016228299,-1,-1.0
5.0,72529.99512948588,55762.580353611,218360.11520873665,13,-1.0
5.0,73919.51584914982,39188.52774671764,119870.06099259049,-1,-1.0
5.0,75396.46536126948,54843.731360315134,147290.94082250952,13,-1.0
6.0,6452.51163635016,27959.381673700987,122672.1386769438,24,-1.0
6.0,8127.414303881108,32855.40518839424,212249.9134760133,-1,-1.0
6.0,8949.85680057499,57904.81312556625,192952.66556316105,17,-1.0
6.0,11722.600493527068,58075.81776865871,79064.09621134201,-1,-1.0
6.0,12102.747360011796,24697.48634038793,86668.47767103577,-1,-1.0
6.0,12170.374025911118,74780.30992783535,41041.70064400542,15,-1.0
6.0,12225.19018766385,43319.09331100616,49296.66450351501,-1,-1.0
6.0,13507.396455572092,52629.45218465207,475146.03175124,16,-1.0
6.0,17842.053002456774,76494.24563490252,81175.21605678846,15,-1.0
6.0,17910.49593088026,49691.276808825336,216799.777236455,-1,-1.0
6.0,18761.142176275785,63940.54285526327,81998.98559717942,-1,-1.0
6.0,21161.198735403617,23341.005199805302,60574.70976595825,25,-1.0
6.0,21602.426801020305,20268.07022476394,212545.40939739544,-1,-1.0
6.0,22484.05552117568,77902.00980894337,46232.2461726061,-1,-1.0
6.0,23612.079059133084,31728.83334675085,186841.3512190584,25,-1.0
6.0,24912.943149297014,71009.61721399907,46507.17482376998,-1,-1.0
