frame,x [nm],y [nm],intensity [photon],Rough_label,Final_label
1,73234.02132,4525.930908,866.3945205,4,-1.0
1,73299.86385,74232.24553,732.7522711,-1,-1.0
1,73717.98046,73219.43713,991.7470506,-1,-1.0
1,73991.40288,29378.87335,505.2696657,10,-1.0
1,74245.97764,77123.72999,428.2825302,19,-1.0
1,75103.45493,50338.52693,776.5411443,41,-1.0
1,77243.9364,68581.37163,328.06211,11,-1.0
1,77658.71652,78920.91635,419.7962518,-1,-1.0
1,77998.26437,24533.47889,1344.150162,-1,-1.0
1,79165.75733,56593.19127,229.8849923,-1,-1.0
1,80074.58726,46761.61324,241.4765547,-1,-1.0
1,81292.28713,64790.53952,213.0242929,-1,-1.0
1,81327.6952,31167.24906,7336.894663,-1,-1.0
1,81237.0361,36904.02609,44970.85815,-1,-1.0
1,81353.42475,42131.68194,33727.79091,-1,-1.0
1,81303.42656,53994.54369,54075.1805,-1,-1.0
1,81341.69879,71624.80476,34801.12926,-1,-1.0
2,652.2946033,54191.55931,317.7683928,-1,-1.0
2,1972.015787,67177.411,212.9614202,-1,-1.0
2,2391.876305,34172.16435,216.7581382,26,-1.0
2,2567.929499,47254.37286,398.4966764,61,114.0
2,2999.122381,15612.75752,287.9339189,27,-1.0
2,3044.353849,4714.157714,800.49855,-1,-1.0
2,3635.437908,65713.92098,454.4156957,-1,-1.0
2,6957.621134,19369.90154,508.3158816,25,-1.0
2,8116.587872,39684.16741,859.3902545,-1,-1.0
2,10917.96238,67666.06476,276.0641187,-1,-1.0
2,12083.61893,5437.143234,582.3992309,6,-1.0
2,12044.39616,36820.87699,458.5506006,-1,-1.0
2,13647.95708,47322.64302,222.76384,62,-1.0
2,13911.48431,41597.19045,661.6141593,72,-1.0
2,14785.47789,50667.39099,1405.300168,62,-1.0
2,15349.33233,62038.54943,584.4110165,-1,-1.0
2,16393.33907,74419.02353,561.094211,-1,-1.0
2,16686.52618,46608.27576,23476.58975,-1,-1.0
2,17499.28309,8509.672238,294.4674031,-1,-1.0
2,17650.03765,54764.41361,240.909501,-1,-1.0
2,17798.03555,42881.50212,287.1659992,75,-1.0
2,18671.75037,37563.1734,946.598171,68,-1.0
2,19474.06796,49791.81789,1522.969278,63,-1.0
2,19735.66849,59088.8767,51607.54352,-1,-1.0
2,20218.38878,19150.87231,724.9165497,29,-1.0
2,20909.60609,7242.030249,616.355871,-1,-1.0
2,20889.5722,46742.36599,461.0474586,75,-1.0
2,20992.13205,24851.4917,658.9046398,-1,-1.0
2,21183.46368,33062.41805,225.9975681,-1,-1.0
2,21374.76307,13114.19244,359.1975727,-1,-1.0
2,21664.21576,31629.41319,1600.768528,-1,-1.0
2,22008.65134,47766.4417,208.2504057,-1,-1.0
2,22308.76191,23756.43043,379.618323,34,-1.0
2,22468.44132,1900.414774,449.4674664,6,-1.0
2,22425.13227,69033.72869,296.1847896,-1,-1.0
2,24079.78511,6921.361556,491.5864219,-1,-1.0
2,24932.78344,55639.43602,1654.619552,77,-1.0
2,25274.02602,72049.67815,848.2857244,57,-1.0
2,26161.20862,58268.41165,824.5383552,77,-1.0
2,27208.06436,63442.5243,540.5049163,56,-1.0
2,27285.43155,57837.70756,353.2960217,77,144.0
2,27623.99421,31969.93892,489.0561307,-1,-1.0
2,28039.51472,33668.44951,311.3218327,-1,-1.0
2,28126.46193,48325.52795,462.7745637,73,133.0
2,28329.12788,49665.0315,221.8673588,73,-1.0
2,29116.5084,56430.32988,856.6986368,77,-1.0
2,29279.43517,53040.86756,443.2814904,-1,-1.0
2,29632.71277,48300.67028,445.8762662,73,133.0
2,29833.39695,49944.03424,706.7690895,73,133.0
2,30639.53797,57407.32735,569.0160875,77,144.0
2,30586.18916,68081.2379,315.649419,-1,-1.0
2,31491.02994,81083.90658,337.6686479,9,-1.0
2,31565.36732,40780.97328,359.1680851,-1,-1.0
2,31592.61501,52888.2656,380.4994952,73,-1.0
2,31577.78077,63316.0843,1483.957187,-1,-1.0
2,31987.21328,42131.32162,508.3684723,-1,-1.0
2,32332.84958,49612.48522,292.129876,73,-1.0
2,33028.28786,28617.60512,221.2879548,-1,-1.0
2,33163.83505,45002.02831,902.7250498,73,-1.0
2,33327.73063,23597.67984,257.4989328,-1,-1.0
2,33504.681,64159.48569,340.9547786,-1,-1.0
2,33780.39505,33805.18974,437.9017432,53,-1.0
2,33655.2951,73979.34326,604.9171516,-1,-1.0
2,34368.35215,52935.94264,288.5017491,-1,-1.0
2,34774.23408,41907.26539,3142.5436,73,-1.0
2,34936.3698,18362.67565,720.6626663,-1,-1.0
2,34977.7995,49582.22076,255.1971731,73,-1.0
2,35422.12569,13491.40307,752.0952333,24,-1.0
2,36486.75876,15697.01181,633.3545822,24,48.0
2,36482.73091,44292.49527,2994.595578,-1,-1.0
2,37224.84754,69425.23274,478.6766508,54,-1.0
2,37574.17142,55647.91559,577.7838403,79,-1.0
2,37654.43542,44753.84418,294.6809465,-1,-1.0
2,38111.70334,49859.12566,387.8877721,-1,-1.0
2,38788.56489,15907.26018,342.1872631,24,-1.0
2,40903.343,36915.66838,2465.760458,-1,-1.0
2,41635.46862,46273.29111,2169.583652,79,148.0
2,41643.30585,55733.55245,666.3846689,79,148.0
2,42642.05889,5476.648013,389.0872383,-1,-1.0
2,42757.03138,32305.95847,492.1930906,59,-1.0
2,43090.33525,18754.64319,1276.097326,-1,-1.0
2,43431.74742,576.2375571,3048.66982,-1,-1.0
2,43731.18709,56187.25684,733.232388,-1,-1.0
2,45442.71876,50909.39784,559.4299893,79,-1.0
2,45803.98967,38662.50968,5931.724671,-1,-1.0
2,46210.65129,52826.19461,551.9490671,-1,-1.0
2,46670.17677,39793.37567,2511.024232,71,-1.0
2,46821.97654,35690.02731,1005.20874,76,-1.0
2,47720.02605,61806.99842,1241.375994,48,-1.0
2,48854.33857,56763.56941,285.8772406,64,-1.0
2,49907.3497,12615.04617,762.3615422,-1,-1.0
2,50066.45492,42421.28687,349.5006593,79,-1.0
2,50507.08551,20530.39607,495.137656,18,29.0
2,50649.10621,11071.23198,756.0500785,17,-1.0
2,50657.18192,58916.87696,416.4025805,64,120.0
2,51489.8308,56156.13728,1973.039504,64,-1.0
2,51885.38811,35542.54987,400.2014387,-1,-1.0
2,51874.61678,54178.0201,1022.677929,64,-1.0
2,51953.19786,61842.77203,272.6187712,-1,-1.0
2,52150.55905,12877.90123,612.8881245,18,-1.0
2,52200.06775,64882.18727,239.0131322,49,-1.0
2,52581.97453,489.2523644,650.3857891,2,4.0
2,52992.99689,12503.75432,305.3714416,-1,-1.0
2,52975.19946,38049.01712,693.9430665,-1,-1.0
2,53249.91506,41451.50229,766.8716704,-1,-1.0
2,53348.09705,62285.2559,286.4495029,-1,-1.0
2,53972.94476,59067.92113,272.6827264,64,-1.0
2,54141.3257,47086.65105,615.0839913,69,127.0
2,55224.55352,19102.78896,1229.764211,-1,-1.0
2,55562.18469,71915.08028,667.9286261,19,-1.0
2,56074.01224,7851.382237,852.8359651,-1,-1.0
2,56084.51032,52925.83954,223.94335,-1,-1.0
2,57248.25768,58053.87573,949.1261683,44,-1.0
2,58169.25616,45038.66407,315.0920409,69,-1.0
2,58613.81569,52243.02782,904.6362037,-1,-1.0
2,58811.0879,35132.18425,320.1359177,50,-1.0
2,60230.52462,46711.15785,466.0201768,-1,-1.0
2,62050.5416,34087.15306,359.3040196,-1,-1.0
2,62070.54678,1969.625736,1209.3998,3,-1.0
2,62344.39755,70281.77838,720.802641,19,-1.0
2,62920.85331,41314.78737,326.1402858,35,-1.0
2,62906.01446,47358.72696,1392.662374,37,-1.0
2,63162.41941,646.6013429,312.4647723,3,-1.0
2,64714.91043,34825.98302,485.7275673,20,-1.0
2,65112.6227,79793.24879,364.624332,19,-1.0
2,65715.97819,51464.8473,1720.433917,39,-1.0
2,65643.68372,66257.23085,320.5334135,-1,-1.0
2,66641.83645,74807.34855,261.597532,19,-1.0
2,67253.67383,56226.6206,244.0281369,-1,-1.0
2,67901.64745,79347.90938,1225.003492,19,34.0
2,68287.28824,78224.42597,466.3046464,19,-1.0
2,69276.32687,79560.01891,469.9154419,19,34.0
2,69341.27999,37073.81923,693.1851763,36,-1.0
2,69397.3707,49061.68852,427.3894791,41,-1.0
2,69520.03376,79310.6249,6875.52875,19,34.0
2,69752.76338,10807.53981,1733.243631,7,-1.0
2,70558.10947,63954.20471,227.0087444,12,-1.0
2,71301.40675,11882.51808,833.7085419,7,-1.0
2,71856.77025,57745.76582,1444.667208,-1,-1.0
2,72801.20184,8059.131674,1061.436925,-1,-1.0
2,73275.31739,4454.432658,565.1102922,4,-1.0
2,73741.16621,73168.07846,1283.020813,-1,-1.0
2,74250.53717,77038.33134,1249.866539,19,-1.0
2,75154.00002,50254.0759,738.6487545,41,-1.0
2,77057.52689,31709.93746,507.6701116,33,-1.0
2,78044.59653,24493.07163,1531.183038,-1,-1.0
2,78309.07567,65502.21097,2485.323277,-1,-1.0
2,78457.59463,29485.28159,945.6374814,32,-1.0
2,80140.27637,22839.62701,860.429576,-1,-1.0
2,80328.68363,54239.74713,249.2801187,-1,-1.0
2,80746.70557,38435.71196,398.3444716,-1,-1.0
2,81324.33379,39472.7132,215.6585556,-1,-1.0
2,81317.10462,29144.79126,31835.08361,-1,-1.0
2,81298.1062,30880.5049,35417.39907,-1,-1.0
2,81370.46164,53329.99645,26327.14902,-1,-1.0
3,844.0283773,54180.08872,760.6947702,-1,-1.0
3,1330.976615,42675.87031,272.7692779,-1,-1.0
3,2505.343971,47201.26692,4455.360213,61,114.0
3,3016.643124,4713.7093,905.8494575,-1,-1.0
3,2992.857672,15777.76529,473.4962313,27,-1.0
3,3166.873369,22321.88672,1319.846255,26,53.0
3,3392.486036,43236.14897,587.3389472,-1,-1.0
3,4864.188412,51514.15552,369.7481209,-1,-1.0
3,6967.614908,19341.37149,304.3381695,25,-1.0
3,7599.197264,32980.66364,241.2929709,28,-1.0
3,7732.614448,23477.16931,504.7445626,-1,-1.0
3,8179.241438,39646.45718,2351.028692,-1,-1.0
3,12024.0525,5455.527304,778.5592079,6,-1.0
3,14045.85045,51795.70351,307.9473647,62,-1.0
3,14402.02597,49936.79144,1589.686544,62,-1.0
3,14757.85898,50723.17952,620.5387162,62,-1.0
3,14949.39632,48720.77927,386.3486462,62,-1.0
3,15049.33924,76372.42738,1335.796206,-1,-1.0
3,15295.15847,62111.43245,497.22465,-1,-1.0
3,16350.16742,74407.29792,534.9815727,-1,-1.0
3,16810.45862,72981.03502,421.8937278,-1,-1.0
3,18603.49786,37561.43067,1161.737893,68,-1.0
3,19068.08335,65889.38209,322.3654334,-1,-1.0
3,19494.9588,49822.58897,1250.119918,63,-1.0
3,20140.75687,19221.14021,615.0533614,29,-1.0
3,20542.71582,28020.91891,253.8345575,-1,-1.0
3,21030.99843,54790.80024,349.8798464,-1,-1.0
3,21260.7061,12955.92163,333.4206002,-1,-1.0
3,21760.55574,31626.70519,574.9669464,-1,-1.0
3,22034.58458,29321.30821,3811.781618,-1,-1.0
3,22263.56954,23791.09594,617.3178906,34,-1.0
3,22444.77344,1883.792773,388.4159883,6,-1.0
3,24941.52668,55615.25458,1305.833276,77,-1.0
3,25292.02319,72034.01581,1441.742685,57,-1.0
3,25933.882,23994.03637,338.5556581,-1,-1.0
3,26148.88937,58274.3582,2069.451956,77,-1.0
3,27310.59506,21768.83575,262.4329927,-1,-1.0
3,27206.98013,63383.48091,547.1979296,56,-1.0
3,27490.43291,21079.14788,994.0618453,-1,-1.0
3,28330.09735,48310.87853,282.3551454,73,133.0
3,28344.42401,49580.79003,590.4533651,73,-1.0
3,28533.27512,3361.860255,294.6452222,-1,-1.0
3,28834.68876,58059.05655,770.3479314,77,144.0
3,30624.94884,57450.10174,1635.687132,77,144.0
3,31607.15693,52958.02689,674.4658365,73,-1.0
3,32629.67305,10051.42355,688.2292446,24,-1.0
3,32977.69093,42010.40705,543.3559742,-1,-1.0
3,33158.46837,53725.61334,1335.060362,-1,-1.0
3,33771.3394,29655.76704,235.4237034,-1,-1.0
3,33872.7238,33828.46583,436.9531916,53,-1.0
3,34842.35856,49681.68397,521.39164,73,-1.0
3,35024.68504,18334.82802,674.3828069,-1,-1.0
3,36450.10257,44274.22632,2971.410551,-1,-1.0
3,36493.53385,15763.05685,847.2909824,24,48.0
3,36660.52259,30047.75611,364.756069,-1,-1.0
3,37444.41461,15582.576,1087.43283,24,48.0
3,37476.61164,55686.00671,1188.157867,79,-1.0
3,38049.52249,32523.16824,1304.345133,-1,-1.0
3,39394.55977,22631.43553,534.7246385,-1,-1.0
3,40622.16011,15474.85663,208.8813946,-1,-1.0
3,40909.94873,36915.43534,1193.648959,-1,-1.0
3,41614.23823,46277.41797,2472.43667,79,148.0
3,42035.20941,51388.82097,250.9640956,79,-1.0
3,41990.91838,64805.26509,446.6579593,-1,-1.0
3,42604.68389,5509.132905,369.4051216,-1,-1.0
3,42764.59161,32265.2224,365.1397504,59,-1.0
3,42963.782,24196.16948,498.3108258,46,-1.0
3,42955.82775,66784.54702,469.5199718,22,-1.0
3,43065.84258,18738.7385,1332.418159,-1,-1.0
3,43370.82385,612.6222568,438.4275216,-1,-1.0
3,43733.46219,33443.42431,470.9835279,-1,-1.0
3,43687.02071,40777.75195,377.7797357,79,147.0
3,45515.12278,49625.39524,387.3162323,79,-1.0
3,46638.65894,39788.88506,2908.113411,71,-1.0
3,46757.36343,35717.46289,1002.848371,76,-1.0
3,46824.89393,41987.71526,392.8193207,79,-1.0
3,47712.81913,61809.05412,886.7985155,48,-1.0
3,48606.1878,49914.69955,9599.445443,-1,-1.0
3,49333.25869,32728.73813,428.710433,-1,-1.0
3,49456.92787,56778.03733,623.8399292,64,-1.0
3,49922.5338,12690.06421,202.9519702,18,-1.0
3,49777.2903,58440.43922,410.0364216,64,120.0
3,50614.57481,11080.6619,932.1392582,17,-1.0
3,50938.64111,27607.27808,257.3058639,-1,-1.0
3,51190.62554,31416.86891,281.3710972,-1,-1.0
3,51470.09432,56136.56802,2358.882059,64,-1.0
3,52033.41304,50317.7936,1778.174891,69,-1.0
3,51875.07735,54114.3692,416.0822668,64,-1.0
3,52160.70616,12881.76754,957.1904235,18,-1.0
3,52610.30049,472.4841846,453.448866,2,4.0
3,53312.64738,57768.37517,260.0730936,64,-1.0
3,53468.86767,69986.79218,270.6067517,43,-1.0
3,54837.10051,22074.82643,380.0555131,18,-1.0
3,55198.28464,19093.02075,2046.192968,-1,-1.0
3,55625.50997,72035.02655,553.318629,19,-1.0
3,55683.3925,57276.49378,923.682028,-1,-1.0
3,56558.20709,54214.22404,334.2975391,-1,-1.0
3,57775.05508,67390.51943,256.0842502,-1,-1.0
3,58227.41152,45019.87322,371.5236975,69,-1.0
3,58540.84917,52277.7432,892.3875782,-1,-1.0
3,59201.72577,8231.426912,505.5238041,-1,-1.0
3,59459.02999,50658.14539,2196.636343,-1,-1.0
3,59613.81582,72017.59596,257.2517317,-1,-1.0
3,62055.1184,1912.429004,528.9277338,3,-1.0
3,62375.96397,70285.689,942.1758776,19,-1.0
3,62753.57689,72565.27757,311.0458307,19,-1.0
3,62890.19439,47309.82581,1003.683583,37,-1.0
3,63145.1015,523.8754352,491.9112899,3,-1.0
3,63111.89764,68749.3312,315.5807999,-1,-1.0
3,63738.42628,49089.98597,330.3520036,-1,-1.0
3,64630.38675,34863.54932,386.471523,20,-1.0
3,64964.77101,47651.42883,599.1630705,-1,-1.0
3,65115.727,79638.69922,1212.301964,19,-1.0
3,66483.22588,48056.0468,278.7598368,38,-1.0
3,66720.16406,74876.73511,663.531695,19,-1.0
3,66961.96437,31619.75233,233.6057554,20,-1.0
3,67473.75833,80379.00639,227.669336,19,34.0
3,67911.05758,44718.90869,834.6339753,-1,-1.0
3,67957.8689,79361.94768,993.3665313,19,34.0
3,68209.07585,78289.96411,411.7082962,19,-1.0
3,68888.22207,31889.76031,1956.101246,-1,-1.0
3,69234.15894,19218.75099,1589.342847,-1,-1.0
3,69368.61314,37079.82871,449.3008165,36,-1.0
3,69741.48483,10827.42611,1313.204,7,-1.0
3,70780.99075,15695.78607,258.3641338,-1,-1.0
3,71846.82413,57728.7535,990.8220071,-1,-1.0
3,72854.19746,8011.076103,665.3380633,-1,-1.0
3,72976.7029,56601.316,259.0557198,-1,-1.0
3,73222.7743,4469.859275,957.0948749,4,-1.0
3,73729.41925,73178.40995,804.8195044,-1,-1.0
3,74290.98966,77084.7321,737.6751009,19,-1.0
3,75104.59179,50283.72126,801.2401654,41,-1.0
3,75503.69273,21287.72687,753.2635237,-1,-1.0
3,75466.85033,67234.00634,736.7243053,-1,-1.0
3,76229.22983,51365.59889,296.0635176,-1,-1.0
3,77193.18994,31705.31684,285.0869469,33,-1.0
3,78024.94563,24476.06975,1529.054021,-1,-1.0
3,80996.27723,33168.42766,273.0537519,-1,-1.0
3,81390.30888,43051.64689,30655.40603,-1,-1.0
4,852.6610959,52126.40716,552.3054986,-1,-1.0
4,958.7864337,54090.37893,275.5227609,-1,-1.0
4,1118.816646,39709.33292,2392.769414,-1,-1.0
4,2027.227014,32912.53279,475.769216,26,-1.0
4,3021.950205,4768.889762,1151.538148,-1,-1.0
4,3049.761419,15719.18963,242.7302537,27,-1.0
4,3103.21057,50892.78952,669.2404652,-1,-1.0
4,3180.658441,22143.94398,318.2602115,26,53.0
4,5464.582571,31375.94635,217.5967602,-1,-1.0
4,6561.519308,45178.39817,1066.43627,60,-1.0
4,6880.993115,19349.67493,920.3178911,25,-1.0
4,8247.654483,39739.19112,525.8246134,-1,-1.0
4,9237.498253,56597.97908,284.2168873,-1,-1.0
4,9331.914972,33066.85286,1218.470981,28,-1.0
4,9619.84378,38667.73037,227.3530883,-1,-1.0
4,10760.56081,53657.31111,304.2295143,-1,-1.0
4,11764.20154,33249.78252,207.7662307,-1,-1.0
4,12045.73195,5490.362275,943.4864373,6,-1.0
4,13913.44019,41654.1216,991.1342181,72,-1.0
4,14782.90157,50653.93957,731.0428516,62,-1.0
4,15331.10134,62132.87312,664.1210887,-1,-1.0
4,16381.99305,74471.28182,693.1182757,-1,-1.0
4,16996.4489,67537.6886,302.4735899,-1,-1.0
4,18424.56255,19588.30016,558.753918,29,-1.0
4,18423.09475,45929.54611,460.2745085,-1,-1.0
4,18662.05279,37561.95873,769.274206,68,-1.0
4,19157.9078,42309.0828,628.4040718,75,140.0
4,19489.45159,49847.00405,845.4117297,63,-1.0
4,20133.5723,19313.43843,512.6903513,29,-1.0
4,20588.32275,69560.19951,298.5015409,-1,-1.0
4,21068.34689,7236.678782,254.8373381,-1,-1.0
4,21092.00596,54752.66135,501.6426018,-1,-1.0
4,21655.00022,31676.26018,459.6774329,-1,-1.0
4,22191.90265,23879.37072,414.6795793,34,-1.0
4,22063.70427,29348.79259,2707.814103,-1,-1.0
4,22540.11184,1901.683686,567.095772,6,-1.0
4,22605.52041,34677.31693,336.1340207,-1,-1.0
4,24069.69609,6907.137458,871.2753115,-1,-1.0
4,24270.06757,47711.64527,244.8757893,-1,-1.0
4,24851.65211,50673.4317,287.5298587,-1,-1.0
4,24926.58085,55645.35249,2142.385192,77,-1.0
4,25237.84053,72064.94882,964.3724753,57,-1.0
4,26225.85392,52606.33833,631.7741081,77,-1.0
4,26181.9794,58295.75142,2055.573523,77,-1.0
4,26224.85383,66724.86453,326.0460671,57,-1.0
4,26846.92402,32403.2592,751.2335318,66,-1.0
4,27102.30218,63469.52639,454.7701136,56,-1.0
4,28318.34921,48278.67866,294.5629243,73,133.0
4,28337.7619,49685.39235,1308.141245,73,-1.0
4,28505.80695,3376.214882,1117.028979,-1,-1.0
4,28762.17019,43834.66179,297.5206051,73,-1.0
4,29262.29869,59578.9637,2336.244142,-1,-1.0
4,30623.4954,57396.85709,304.1315627,77,144.0
4,30722.51104,35215.49716,3080.065374,-1,-1.0
4,31654.07111,52907.77591,344.3059098,73,-1.0
4,31968.23725,42177.46451,782.7357893,-1,-1.0
4,32105.65189,17824.71288,1040.136482,-1,-1.0
4,32865.80247,16541.02665,383.7261473,-1,-1.0
4,33150.77785,53713.45852,2664.455026,-1,-1.0
4,33576.98926,44501.2215,4384.662779,73,-1.0
4,33952.73542,58446.73495,51705.19371,77,-1.0
4,33929.16655,33896.15895,342.296902,53,-1.0
