frame,x [nm],y [nm],intensity [photon],Rough_label,Final_label
1.0,39403.45951150718,21784.863483093664,53639.92675675071,-1,-1.0
1.0,40670.801681172255,65720.83206045101,68106.60697965871,-1,-1.0
1.0,41845.58992902869,70267.43683811744,520991.085347295,-1,-1.0
1.0,42633.707856912966,68789.70859990141,162926.44482987133,-1,-1.0
1.0,45326.94561430367,72163.94243577191,97895.8904621372,-1,-1.0
1.0,45616.4979529497,28305.92735006468,190914.59423142992,8,-1.0
1.0,46480.40008376665,68344.47727038452,35092.31228561568,-1,-1.0
1.0,48444.511574054144,68074.41007036224,63898.81050602209,-1,-1.0
1.0,53045.36378231379,43680.716697221054,80417.54895396,-1,-1.0
1.0,53778.306244044434,7075.393381857881,231524.05980973167,0,-1.0
1.0,54894.3093784817,69387.74662631724,130902.3843442934,-1,-1.0
1.0,55601.64334653769,60778.80034452414,34157.32465413236,-1,-1.0
1.0,56130.40976544203,59844.35082449516,60807.07388547754,-1,-1.0
1.0,56937.123790119695,53719.49555149914,69187.04644870007,-1,-1.0
1.0,57560.79387540512,70470.9458488827,83633.60310633681,14,-1.0
1.0,59077.895130091325,74881.28719496119,80513.2565864516,12,-1.0
1.0,61359.44877580251,78244.713681368,106174.32040964648,12,-1.0
1.0,65022.79665154506,15979.090590442847,108672.4845627906,-1,-1.0
1.0,66953.52120667232,47935.42273713582,327318.36579872307,16,-1.0
1.0,66847.01644068473,57248.310131246704,56392.075119104935,11,-1.0
1.0,67178.4259783537,66201.3954810823,59915.97888423548,10,-1.0
1.0,67142.7350574991,47913.21776359068,210650.3595320893,16,-1.0
1.0,67788.56131561291,19157.590977154752,88451.72001504556,1,-1.0
1.0,69708.62178151366,55477.89458413912,57398.4239968465,-1,-1.0
1.0,72621.07185035056,57704.367153626015,82587.80494095755,11,-1.0
1.0,76243.59562247926,42408.843565142095,79526.74506585492,-1,-1.0
1.0,77080.06942555642,49572.82981354609,61864.79298192821,-1,-1.0
1.0,77201.0755963779,73638.83352385402,30182.606925142198,-1,-1.0
1.0,78213.28454977872,54070.792451053625,85409.66946676387,-1,-1.0
1.0,78777.84145745548,66066.64895315497,219733.95543828132,7,-1.0
2.0,3345.127335673089,3782.985784751042,55138.10683661949,-1,-1.0
2.0,4077.412272863792,56038.27055418969,94243.4281880788,-1,-1.0
2.0,4393.282176049591,60410.924999295385,90501.83183825752,-1,-1.0
2.0,4882.424066976012,76867.1116256338,55169.67441484587,9,-1.0
2.0,7893.345991974382,13145.847254810282,108610.67057104896,-1,-1.0
2.0,13241.332440139984,69757.11260804016,67012.81174360863,-1,-1.0
2.0,15939.576376007164,14161.518897367609,315991.2059796423,-1,-1.0
2.0,16512.607344688004,63837.549199412126,195060.19386255383,23,-1.0
2.0,18973.413990618144,52231.686669970106,2127180.979727901,23,-1.0
2.0,19205.506830304643,27316.405348885488,63423.796462874285,-1,-1.0
2.0,19782.73434687348,59715.84742539522,101007.71888929771,23,-1.0
2.0,20692.895506092584,63732.831036993695,60591.90197560514,23,-1.0
2.0,21096.92264291791,52164.37023073454,449328.1220744317,23,-1.0
2.0,21715.4505755588,56001.59011781924,351168.8330522613,23,-1.0
2.0,22513.422624355502,76979.70081097273,36755.627891462005,-1,-1.0
2.0,23539.934284208397,55721.83200780967,1999296.3251704029,23,30.0
2.0,23655.32154388907,13175.418967165726,113634.74411508822,2,-1.0
2.0,24481.83077345693,55999.91328851314,2220596.1361324587,23,30.0
2.0,24731.39670880985,52875.02372538448,39985.97229312543,23,30.0
2.0,24961.476283052,27389.63904777491,145709.31096335908,-1,-1.0
2.0,25279.67914839886,48057.33557070667,110573.42137215796,23,-1.0
2.0,25499.435601184283,55911.64558292619,5112367.485480892,23,30.0
2.0,25690.3306421103,55625.6623574285,906061.2090922914,23,30.0
2.0,25699.23957146524,30791.38908167341,131441.39513799924,-1,-1.0
2.0,26386.022606995262,63082.46154081984,82154.84630002383,23,-1.0
2.0,26388.07996836637,79776.80782408515,59976.167459703385,-1,-1.0
2.0,26472.44269612622,40736.62130825695,97161.75800074138,23,-1.0
2.0,26765.384236847716,54723.23311259149,2191179.874250554,23,30.0
2.0,27059.38949330784,54580.05256261605,2889025.166479181,23,30.0
2.0,29404.627816277785,9911.408533958083,124337.54056051448,2,4.0
2.0,29596.798257692724,59581.54828507205,205618.6081148808,23,-1.0
2.0,31733.49364959113,32308.443118643994,249738.5838637502,18,-1.0
2.0,31693.300534471266,64422.9205824172,54754.7565685285,23,-1.0
2.0,32587.83068929144,72804.24703242109,248814.5555839572,-1,-1.0
2.0,33608.57142848095,40911.16533605706,222940.32736357464,-1,-1.0
2.0,33800.55430618399,38459.38722862458,102107.05307521552,-1,-1.0
2.0,34780.0569469112,10917.782187962595,49867.13117178223,2,-1.0
2.0,35477.28377138002,17752.036752876465,106244.14333438071,2,-1.0
2.0,38790.05023791371,62941.78828099267,151213.3808493174,23,-1.0
2.0,41831.40718882993,70210.4631977247,73928.75484596533,-1,-1.0
2.0,42686.41649600747,55794.73087122487,58223.00919698348,-1,-1.0
2.0,44173.09805509048,47557.42317344784,64085.61547271374,20,-1.0
2.0,45213.8636608271,8806.918122104227,384641.2623347437,-1,-1.0
2.0,45175.59450584188,54035.84347699207,187568.05354604556,-1,-1.0
2.0,45413.564074886606,28237.567324802545,277112.1236581463,8,-1.0
2.0,46338.831438665984,36977.6858954672,208882.2141953236,-1,-1.0
2.0,47860.404620289766,63490.70709714114,188404.71070003623,-1,-1.0
2.0,53188.492594697695,43036.80339536785,550121.5685153035,-1,-1.0
2.0,53740.19641751877,6954.577346179833,209914.62618680927,0,-1.0
2.0,53832.10161630191,47550.39515587869,143542.83495634666,20,-1.0
2.0,53726.84722353165,63147.89336480714,336363.4872083479,-1,-1.0
2.0,53994.711232061214,20408.36019977817,90559.39062913242,-1,-1.0
2.0,53878.61338155959,68616.43851182451,67053.05573713582,14,-1.0
2.0,54831.24235801229,15350.57389780253,279150.0830512168,5,-1.0
2.0,54670.77828761152,58614.11246218423,43955.056369544414,-1,-1.0
2.0,54686.469970499405,76827.0285011232,103424.29644175876,-1,-1.0
2.0,55608.32155398093,53704.91465456135,130926.52624408327,-1,-1.0
2.0,55842.77725159019,24109.466600212447,123562.1967257098,-1,-1.0
2.0,57368.90174216838,4854.852963530244,58966.5188777553,0,-1.0
2.0,57293.77535584822,38372.59356817223,96269.37615617868,-1,-1.0
2.0,57593.05953689801,71699.37942503538,98144.89683005057,14,-1.0
2.0,57886.7756079546,47592.979835843085,166029.75395909723,19,-1.0
2.0,58101.03777187314,5501.371142907234,143719.73383437248,0,-1.0
2.0,59158.3299349776,74626.56047867246,75801.38987354633,12,-1.0
2.0,60496.065217673655,74323.21575306042,127787.30367192312,12,-1.0
2.0,61299.90735966827,78103.3105069931,83182.21495485258,12,-1.0
2.0,62221.57351255124,34722.06186982448,94853.18677713664,-1,-1.0
2.0,62567.32649721431,53899.50227955102,148095.4913854779,-1,-1.0
2.0,64316.92278403935,40180.793092120366,11096439.788171422,19,-1.0
2.0,65635.35197951582,70411.33967769412,129697.4957205916,-1,-1.0
2.0,65859.6254181365,43877.12221480153,118445.26473704811,-1,-1.0
2.0,66578.36710604178,36013.555744919795,74694.32927566243,19,-1.0
2.0,66796.67716540958,53406.17041654925,56325.00350121208,-1,-1.0
2.0,67068.6390621991,35263.93108781668,182938.0104644028,19,-1.0
2.0,67368.94969731415,59622.580138729616,238699.0071927996,11,-1.0
2.0,68225.00083350009,51483.91104084375,101160.56615448654,16,-1.0
2.0,69293.61156397742,44490.75674147809,61640.7149408047,-1,-1.0
2.0,69524.6645710295,18266.63679407549,53544.11446822322,1,-1.0
2.0,69711.68805999766,2286.8379644236074,1292402.4368433568,0,-1.0
2.0,71388.15222094682,50386.94504742905,63366.32517577521,-1,-1.0
2.0,74081.85726938509,62376.94486328862,60557.95525728548,-1,-1.0
2.0,75577.95106939923,61834.41111402169,255481.69723074828,11,-1.0
2.0,77617.52689889823,37625.43035484625,140805.14985620257,17,-1.0
2.0,79201.06619536296,37409.57513854387,48753.83833403937,17,-1.0
2.0,80770.26024755936,4591.016058878153,153091.84420254032,-1,-1.0
3.0,256.0818602293248,34128.18979448492,85583.79517642378,-1,-1.0
3.0,1320.873903522427,62288.5140644006,56525.21904855094,-1,-1.0
3.0,5082.672538829816,48678.60671655183,63675.61920286289,-1,-1.0
3.0,5144.605050851043,76911.96333872703,103108.23149510604,9,-1.0
3.0,8187.761045006046,13162.400425083615,94127.56854040256,-1,-1.0
3.0,13083.658126380054,2663.827534637615,62106.00126937762,-1,-1.0
3.0,13459.718618223444,75239.01304479256,87014.31695854709,-1,-1.0
3.0,16099.625634091011,14400.564838975302,103328.65915965404,-1,-1.0
3.0,16816.104494714255,63937.881770292646,273692.9804029026,23,-1.0
3.0,16763.72469232015,67197.4950226122,69802.78614747,23,-1.0
3.0,19048.77342674545,52330.90896176855,44440.7247014722,23,-1.0
3.0,18990.956581051483,54272.54204928768,37183.15723050762,23,-1.0
3.0,19889.507189542564,72691.70076922512,90083.37651015454,-1,-1.0
3.0,23477.07284458867,13418.906844727178,164391.54059018212,2,-1.0
3.0,24288.049728731537,56094.1943250184,5844973.440994735,23,30.0
3.0,24434.865360981712,61830.47069355149,857057.4609444028,23,-1.0
3.0,25390.253417749114,55994.33213587086,4163861.591083186,23,30.0
3.0,25493.465778119626,55138.31677837984,6135904.228103446,23,30.0
3.0,25520.286800372865,78995.89644377958,104740.62599764444,-1,-1.0
3.0,25756.51668549891,9079.449513201567,240082.5889857884,2,-1.0
3.0,25984.25810153392,57241.69337881397,4622695.802562068,23,30.0
3.0,25992.64098567633,28667.68526260418,4198200.929844065,-1,-1.0
3.0,26506.50155979528,26076.944119856576,97680.99257480582,-1,-1.0
3.0,27534.099252290853,2006.0848404251549,48669.14421458072,-1,-1.0
3.0,28594.97107764084,48260.727565466026,53535.123089255976,23,-1.0
3.0,29048.927246546184,52505.09844875116,27857.665282902537,23,-1.0
3.0,29356.62339824911,57195.58213430256,74244.65047323125,23,-1.0
3.0,29725.479904568678,10030.338939130008,118153.73694467673,2,4.0
3.0,29933.427139830917,59692.69953144228,215046.21996551976,23,-1.0
3.0,30305.3918790766,29702.734061734274,81337.46045888848,18,-1.0
3.0,31534.097249641414,35178.36348374286,56932.75299303029,18,-1.0
3.0,34381.177873572604,57103.22645490854,184540.68301244115,23,-1.0
3.0,35135.66750826021,10990.22473801572,130853.3473367966,2,-1.0
3.0,35840.47400351446,17875.72196933082,86499.61236421394,2,-1.0
3.0,36666.07416378956,65349.3508057619,105534.50512430638,23,-1.0
3.0,36832.73985067947,43179.09182271516,121414.55485234232,-1,-1.0
3.0,37928.31431147381,29223.24324587776,60099.15692426147,-1,-1.0
3.0,38949.52603300317,55157.03753985969,225435.5506482893,23,-1.0
3.0,39129.87035898517,62993.85674657696,237280.7200144871,23,-1.0
3.0,40542.45395704336,16340.550877168433,161090.53813801447,2,-1.0
3.0,41421.47319470815,34811.80772454471,70587.10269510813,-1,-1.0
3.0,42145.746423445984,70214.61883933893,396778.8104321194,-1,-1.0
3.0,42693.7418237522,57794.99863041748,121258.61479125988,-1,-1.0
3.0,43335.22284892341,15836.537755161757,355718.7654905347,-1,-1.0
3.0,44115.80215872846,47383.31351858633,256309.9483538552,20,-1.0
3.0,45492.73552920238,8906.261428268572,377119.6701645485,-1,-1.0
3.0,45826.74261658437,28220.386116218226,215430.18511322327,8,-1.0
3.0,46646.88304715951,37063.91434877021,323358.0215963207,-1,-1.0
3.0,48184.96524961826,63576.37403860413,128859.23419367996,-1,-1.0
3.0,48523.355368295095,16007.897316107938,50405.01448167581,5,-1.0
3.0,49498.21915022702,33916.77710281126,326799.9874032373,-1,-1.0
3.0,49540.37248035664,64210.40970174466,217963.536429124,-1,-1.0
3.0,50342.054594923706,28074.984806253997,104440.9795243333,-1,-1.0
3.0,50735.183373535685,76156.49026457302,47643.33009504842,-1,-1.0
3.0,53445.2347568463,43100.62825053306,237774.52615654463,-1,-1.0
3.0,54061.3049225863,7051.950055266789,88774.84919195494,0,-1.0
3.0,54062.55409681679,47607.31160387374,149664.92044430456,20,-1.0
3.0,54252.66108090037,20457.631840198013,103067.92150971272,-1,-1.0
3.0,54537.66824165509,52895.08174514674,162219.25439059085,-1,-1.0
3.0,54997.92304807592,15323.322377015056,89540.32625117409,5,-1.0
3.0,56424.3795618996,65757.8228492199,220362.70375728217,-1,-1.0
3.0,59905.49709865069,19204.6374825892,87031.96540714815,-1,-1.0
3.0,61569.70868250392,78184.4867574205,42265.254422194914,12,-1.0
3.0,63222.55531040762,19948.587267331557,66908.18321092377,1,-1.0
3.0,63244.16175116918,28404.261165278287,62160.650173441405,-1,-1.0
3.0,65426.71942351404,36165.29197875674,47047.44315496801,-1,-1.0
3.0,67597.51689361417,59708.68292616527,95778.31818980174,11,-1.0
3.0,69071.31931137161,41730.75739148642,67298.12692978056,-1,-1.0
3.0,69531.43247895362,36665.57187790806,26840.454036101062,19,-1.0
3.0,69514.54848325641,44430.30817245397,6313759.434963895,-1,-1.0
3.0,74095.98070845721,64382.39401107809,73323.68970848405,-1,-1.0
3.0,75681.60203906073,44933.69118599293,49621.153782287154,-1,-1.0
3.0,75861.42956882637,61941.58077559555,169699.5672937169,11,-1.0
3.0,79973.15924077059,33090.99786532354,46036.69694374205,-1,-1.0
3.0,80558.59485532965,36396.85510890634,64431.105743728745,17,-1.0
3.0,80928.48492992252,71919.37997354635,251722.48030584585,-1,-1.0
4.0,419.9908519928949,73419.12757872502,116952.74409241232,-1,-1.0
4.0,688.3234765758041,37650.89457414591,60595.97887231031,-1,-1.0
4.0,1408.189540721212,62206.53621443767,107497.8831897215,-1,-1.0
4.0,2785.647771408345,52931.33644535192,201911.94262907733,-1,-1.0
4.0,4178.035682616069,67192.25869241242,45317.64833305108,-1,-1.0
4.0,5303.367578581182,76952.93354745966,60045.85823558117,9,-1.0
4.0,6728.786167688159,81224.78290214213,94563.49803869792,-1,-1.0
4.0,8358.086256291079,13092.210573281667,148895.58719963327,-1,-1.0
4.0,10668.633481452564,79223.1369577394,42161.76852900445,-1,-1.0
4.0,10655.844898578098,42159.52235863938,79687.20024576547,-1,-1.0
4.0,13071.55331024576,41517.717871779,65259.205203953,-1,-1.0
4.0,13539.555633635862,60974.171737815006,30577.910640411057,23,-1.0
4.0,14877.61099432091,50819.03698943553,91642.0319736536,23,-1.0
4.0,16224.735793122793,14382.60603510246,213211.81004626412,-1,-1.0
4.0,16944.24960998875,63950.156336592576,138641.71538286633,23,-1.0
4.0,17279.35210928842,16880.03881646555,16877.693333825217,-1,-1.0
4.0,17461.1786694096,21106.567591200164,64668.460697693015,-1,-1.0
4.0,17858.328794165853,66541.01930805002,67528.8676301681,23,-1.0
4.0,18160.97856408895,80036.47581061421,261578.1105211867,13,-1.0
4.0,19481.40043337397,18874.43736584396,62230.96287438085,-1,-1.0
4.0,22972.837223282117,74397.71111928712,142097.46094475532,23,-1.0
4.0,22988.03379709467,13423.058708938242,89241.57730663719,2,-1.0
4.0,23742.414175914702,53439.234083417294,1377167.925419674,23,30.0
4.0,24193.559734795286,66796.25387769478,77599.23737447735,23,-1.0
4.0,25463.479336615223,55715.8772130053,24291658.710815087,23,30.0
4.0,25866.796235549515,9072.63026160565,213355.14075208773,2,-1.0
4.0,26637.634437020173,55445.92642242029,2406248.517794373,23,30.0
4.0,27011.41911202507,25363.41733838053,132597.72581409017,-1,-1.0
4.0,27840.99878323352,54132.8060491518,3711727.868931561,23,30.0
4.0,28301.05166916521,6860.099803986175,99496.52748258696,2,-1.0
4.0,28674.523648808245,48825.49098333807,55310.67564239323,23,-1.0
4.0,29732.99605107474,9890.397400325452,253519.60406260056,2,4.0
4.0,29782.4186516672,53636.5937697741,356548.3182306622,23,-1.0
4.0,29903.514626754142,11204.456353516303,91530.62555729091,2,4.0
4.0,30438.109064691474,37039.28800101329,160470.26551746728,-1,-1.0
4.0,33982.86800627617,55287.78002106448,69432.72287879327,23,-1.0
4.0,33913.168342718294,72112.65942492244,98970.04340447686,22,-1.0
4.0,34314.134557232464,45747.8686863127,98880.90820953187,23,-1.0
4.0,34448.63289987349,57137.29070208691,212373.8080440059,23,-1.0
4.0,35208.34911309756,11015.234412711516,120954.76954659312,2,-1.0
4.0,35153.29941287632,44876.49308693596,401624.26765331335,23,-1.0
4.0,35194.04584730059,57399.99409746103,284761.3739686826,23,-1.0
4.0,35422.726244910016,79782.06153249716,59450.91840692725,-1,-1.0
4.0,35865.161601361404,17992.458797549243,120263.12391831512,2,-1.0
4.0,35932.58548926815,52172.83689266966,34517.67921385935,23,-1.0
4.0,36690.49722251614,65214.11750611165,220647.26122521344,23,-1.0
4.0,36635.15966160956,70682.6464591341,68815.21833885925,22,-1.0
4.0,39112.573215550736,62926.67031863109,94962.91954236016,23,-1.0
4.0,39398.00622277351,25192.574930889623,627269.492578661,-1,-1.0
4.0,42235.61617816078,70187.0931434324,264691.0215186291,-1,-1.0
4.0,42968.57616421556,68725.93601729532,68751.56351628187,-1,-1.0
4.0,43503.63604172951,15823.667576283877,336216.00241084606,-1,-1.0
4.0,43575.9689064349,45445.47830287149,78790.64604807396,-1,-1.0
4.0,44574.82978516911,81408.20745292478,82329.8989561358,-1,-1.0
4.0,45351.50601962207,36067.91507725943,140714.4860363642,-1,-1.0
4.0,45590.56949768235,8909.507045807024,138361.38583321372,-1,-1.0
4.0,45755.48109872903,62947.038304680886,192634.2375400981,-1,-1.0
4.0,45956.40835723993,28267.149623533616,220181.38440123975,8,-1.0
4.0,46770.00354974537,37054.02725309984,460049.5614543733,-1,-1.0
4.0,47337.664589871296,34188.20874659281,73744.5194229131,-1,-1.0
4.0,47602.64428286432,56493.50867949901,81551.35394805645,-1,-1.0
4.0,48192.729901299295,63553.98597985461,233433.62723559592,-1,-1.0
4.0,49247.01175546684,52950.84678564938,61057.24628180908,20,-1.0
4.0,50013.85805051197,71193.81252612555,66554.54134075834,-1,-1.0
4.0,50548.963186240726,28187.40535535701,78695.9124207493,-1,-1.0
4.0,50805.69918360746,563.2775872819224,313135.81409453845,-1,-1.0
4.0,51383.55677139501,48629.59350710004,133210.38567956557,20,-1.0
4.0,54165.08707720518,7026.482527888683,107879.4745470982,0,-1.0
4.0,55051.26242827442,15311.06880634981,51882.48609685962,5,-1.0
4.0,55225.89635036917,47534.55784835018,86301.91858883682,-1,-1.0
4.0,55300.21564423621,55075.44106494954,43322.677676039326,15,-1.0
4.0,56530.64188231732,65803.6963672981,52160.47771860624,-1,-1.0
4.0,57755.10284546591,4941.088539833742,61643.41113128978,0,-1.0
4.0,58608.79320413743,2191.073317587005,54553.83248671329,-1,-1.0
4.0,61687.047649329645,15183.386173961517,53866.25075234889,5,-1.0
4.0,62764.58850728356,63476.72471276227,104028.40443536028,-1,-1.0
4.0,63273.55309982516,19960.81565999617,113236.14549305792,1,-1.0
4.0,64419.375968292006,66666.19975945388,173515.85676862334,10,-1.0
4.0,67055.98142488189,68647.23189671437,77618.80718963464,10,-1.0
4.0,67927.77277016899,81270.47622895344,39061.40095895623,-1,-1.0
4.0,69092.84899545771,42978.83617191209,41103.586141855165,-1,-1.0
4.0,69627.27520171946,57657.63154255554,88399.4195001169,11,-1.0
4.0,69958.0276583031,53146.850617822325,274695.1325554908,16,-1.0
4.0,69776.8319700144,68344.10520618923,384014.447048128,10,-1.0
4.0,72571.6929294929,69647.29655096849,139920.01966970356,10,-1.0
4.0,72834.82387628529,27860.35514237372,204313.2971154412,-1,-1.0
4.0,75978.886786492,61911.30149909698,173518.70163721943,11,-1.0
4.0,77926.75298693134,39256.69027561859,241045.320484852,17,-1.0
4.0,79177.30030144675,77952.67519796143,210793.16664667727,4,-1.0
4.0,80354.01859037457,32315.286982918205,187881.5143498113,-1,-1.0
4.0,80655.4109981383,52660.8191413421,353021.764072075,-1,-1.0
5.0,478.26439885266086,27352.25009071732,85803.04105953289,-1,-1.0
5.0,595.1604580080432,46598.75047244997,86773.064917679,-1,-1.0
5.0,1228.9051031230638,62406.00276673712,58409.06218254461,-1,-1.0
5.0,8095.451453915488,41976.46167961906,613497.5094351787,-1,-1.0
5.0,9880.069964310216,37921.1662923193,141948.0483228053,-1,-1.0
5.0,13778.29497725162,37653.63184337554,172132.4069843106,-1,-1.0
5.0,14029.957730595634,64815.282871889016,68131.8703840615,23,-1.0
5.0,16044.103712013375,75450.37540336252,55051.46626272588,-1,-1.0
5.0,16157.657370923152,14379.460070066743,77319.93181220525,-1,-1.0
5.0,18073.281325504435,80049.45031083585,336363.95671440166,13,-1.0
5.0,19750.14014346097,11352.63418759326,69917.21706280016,-1,-1.0
5.0,19958.58106864877,20273.30020604097,120075.46777798574,-1,-1.0
5.0,22966.003676782933,13381.283383593129,113967.98029411412,2,-1.0
5.0,23098.08553208219,28918.708448985573,44223.21651331449,-1,-1.0
5.0,23019.24488279308,35088.04166740592,56647.12697188483,-1,-1.0
5.0,23523.124486272085,53517.82533239533,479243.18104111386,23,30.0
5.0,25116.198789432536,53087.25850421791,11531583.0491973,23,30.0
5.0,25201.6167155699,53823.88424482206,5476027.207347243,23,30.0
5.0,25103.01545892661,31672.74166838518,52421.34545182857,-1,-1.0
5.0,25365.20618261189,22615.034619738417,208355.3315105619,-1,-1.0
5.0,25474.828914540038,55076.67329515768,981953.8011689684,23,30.0
5.0,25749.205485656435,56144.20048673591,29978539.548833963,23,30.0
5.0,25744.17978997833,56339.22455541392,18376393.03342885,23,30.0
5.0,26124.19737041812,53605.565002100535,866586.8568509343,23,30.0
5.0,26632.676065525626,60857.57619783672,306380.59771653044,23,-1.0
5.0,26588.231458088358,54952.03409991482,12403462.30412227,23,30.0
5.0,27985.97961431421,50308.8018310354,68500.37188937866,23,-1.0
5.0,28058.934851361504,56153.79588622908,23181203.798625,23,30.0
5.0,28480.176040601236,37659.97424396831,66713.81220723002,-1,-1.0
5.0,29683.907148971837,9957.089182873391,364211.29108438926,2,4.0
5.0,29826.29328020389,11234.93646616995,78740.23039081098,2,4.0
5.0,30583.19329246373,33172.307222486146,130232.33742861092,18,-1.0
5.0,32419.904974917325,67863.96379614093,40098.22224303665,23,-1.0
5.0,33791.68221233409,78328.66692279112,76270.17722539131,-1,-1.0
5.0,34381.36649215232,57101.4316397732,153332.7200991727,23,-1.0
5.0,35133.604189827216,10893.5361691189,119467.73606590908,2,-1.0
5.0,35101.42914965412,57342.08690534168,302466.2325004979,23,-1.0
5.0,35536.843407449785,52318.63279260164,367260.0279394149,23,-1.0
5.0,35877.06591149825,17856.72366581496,88693.24189089138,2,-1.0
5.0,36680.48347696199,65246.53482327461,63389.83305090182,23,-1.0
5.0,39273.189596320575,62387.496937525975,52479.87904370704,-1,-1.0
5.0,39777.790684094296,26790.91839290663,54371.7380842044,-1,-1.0
5.0,40997.37676467955,66452.74712010466,233700.20192087247,-1,-1.0
5.0,42151.57794608376,70192.9635691619,396074.9653057875,-1,-1.0
5.0,42735.268815585376,63136.54390168811,47317.833680513366,-1,-1.0
5.0,43101.27327348243,32540.72384715864,225736.10836953184,-1,-1.0
5.0,43423.70817632588,15818.367857255307,354626.1469985345,-1,-1.0
5.0,44398.25520709172,81298.16202425606,142900.97932180684,-1,-1.0
5.0,44699.94199324924,47614.054581869954,171849.56919986723,20,-1.0
5.0,44981.55284742721,56073.64493164101,182478.29894574336,-1,-1.0
5.0,45499.72186729798,8838.155392679857,162525.8206622316,-1,-1.0
5.0,45602.88253697872,62832.20078746408,359719.4345570865,-1,-1.0
5.0,45932.85955600507,28206.09769271214,52853.18552274377,8,-1.0
5.0,46670.49519398416,37028.91933729717,311660.6788756598,-1,-1.0
5.0,47991.1160306857,48774.19643223578,174659.33003104356,-1,-1.0
5.0,48273.86023015675,63542.12586228527,115664.40958229684,-1,-1.0
5.0,48581.14870732074,17442.991587646993,70120.3783882578,5,-1.0
5.0,50425.64764485281,28133.201974345724,67941.13224148638,-1,-1.0
5.0,51686.62403630198,80527.58759437903,56979.64250064793,14,-1.0
5.0,52061.04703078431,36439.33997058612,67293.85063656628,-1,-1.0
5.0,52983.01093450717,51528.62543181615,115184.3818062198,-1,-1.0
5.0,53900.48612371031,54198.51684154741,85223.33966575691,15,-1.0
5.0,54100.0462554763,7006.987295079358,159881.0893917731,0,-1.0
5.0,55003.19344942754,15196.234138358854,82600.46875219072,5,-1.0
5.0,55123.26750493764,54993.48936354703,55560.185165147326,15,-1.0
5.0,55406.70915221892,38326.93265328732,118576.90001517108,-1,-1.0
5.0,56510.54853298175,65795.62386732438,86387.03253860206,-1,-1.0
