frame,x [nm],y [nm],intensity [photon],Rough_label,Final_label
2.0,10470.244888952102,27705.917790076302,50737.784299835366,-1,-1.0
2.0,11191.41255354823,62501.57754931619,87742.9992172781,22,28.0
2.0,11577.615803671151,60114.28012163701,143350.56051176862,22,-1.0
2.0,13621.84895073126,27942.686433698287,66713.44257626426,-1,-1.0
2.0,14150.277758687218,55399.07299656427,508575.04606519593,23,-1.0
2.0,14315.221386296293,47795.22621453089,66055.0426857137,-1,-1.0
2.0,16047.984184647969,66290.41585963011,47102.73381920208,-1,-1.0
2.0,16645.419723497158,42117.23399151328,110573.80079485117,19,-1.0
2.0,17785.3912207379,60460.92364340336,177540.71529846618,23,-1.0
2.0,18666.136108584244,39860.48072949938,70049.85043957473,19,-1.0
2.0,19082.641841576733,20453.763311804425,319744.84824902465,15,-1.0
2.0,23801.504820619888,38997.89087504728,164097.50371155236,19,-1.0
2.0,24031.55445238204,55996.601881801296,38518.79036509611,23,29.0
2.0,25454.500463661538,64270.702706671545,87676.82181733838,23,-1.0
2.0,26228.447133950107,572.8755887085863,205450.70614489395,0,-1.0
2.0,26505.796169506164,13326.28356857983,423317.7599627848,-1,-1.0
2.0,29029.95449489556,32243.737322403576,43805.71502678379,-1,-1.0
2.0,29638.575587740128,55081.57891456393,56817.62920086109,-1,-1.0
2.0,30135.382504869187,77250.97868750957,50913.53370051293,8,-1.0
2.0,33939.402760262725,64417.45742942912,142318.99469430372,-1,-1.0
2.0,34817.09745180196,74210.7628059287,75900.05901048242,-1,-1.0
2.0,35764.72198883489,23845.274438477765,181124.0057339283,-1,-1.0
2.0,35811.609902718425,46453.67029868225,137410.97237339843,21,-1.0
2.0,35918.983204362645,60602.41812993043,472203.3802830817,-1,-1.0
2.0,37909.04500300994,80637.78248299111,52146.00103536075,8,-1.0
2.0,40894.02930577615,63951.80342183326,42145.41884797128,-1,-1.0
2.0,41330.02105434792,41569.89953557487,51532.207167437016,-1,-1.0
2.0,42671.76261782045,32659.41312789561,164625.57948604677,-1,-1.0
2.0,43159.95474918885,34114.73193180091,57937.15121464485,-1,-1.0
2.0,43173.22815172611,39223.56532396116,55952.46548325312,-1,-1.0
2.0,43543.619711620224,80853.35290317281,78280.84036999517,-1,-1.0
2.0,45631.81923684316,65597.97993033874,70208.83125755837,-1,-1.0
2.0,45832.104630268856,78435.68428718646,479303.1691589688,-1,-1.0
2.0,46746.61413555119,71722.95201376118,63271.39703992786,24,-1.0
2.0,48172.787087115365,66833.96817669927,96734.64326532236,24,-1.0
2.0,49218.439240584405,63091.85041061155,42793.715308271945,24,-1.0
2.0,49929.989054289,54681.78196554892,480989.8167599874,18,-1.0
2.0,49794.45393233808,80678.72006458174,64199.80334404734,-1,-1.0
2.0,51053.39595562664,25088.10137573043,64973.13657592804,-1,-1.0
2.0,51180.17938308079,48500.19843527072,20932.391371219,18,-1.0
2.0,52979.1441010686,65698.20774046713,150701.12787632245,24,-1.0
2.0,54122.8648544484,1012.9332946424043,51876.808323543984,1,-1.0
2.0,54555.6566423048,42605.927767573565,473968.8299617012,18,-1.0
2.0,54732.34571667477,37251.57668905151,53031.231658330864,16,-1.0
2.0,55145.24084707284,55075.93431772467,48392.80358797226,-1,-1.0
2.0,56072.49631501184,57529.006583579205,78920.23145886336,-1,-1.0
2.0,56324.07470937991,22035.1882732251,117895.36634715306,14,17.0
2.0,56444.26467915079,70554.56455138043,54635.10671643175,24,-1.0
2.0,60171.47082692818,19354.68646224568,749625.4284168788,14,-1.0
2.0,61161.64413468994,60162.15565671379,67437.65510924949,24,-1.0
2.0,62900.89493755019,34869.41233854796,58982.26272621437,-1,-1.0
2.0,63841.65112908087,48762.32676214639,259468.38866097457,-1,-1.0
2.0,64096.25527022512,69078.56960678326,61079.54095142684,-1,-1.0
2.0,64294.91589543416,37869.449004661,224483.85043013463,-1,-1.0
2.0,64213.92322811111,46355.25874419704,71789.34331666242,11,-1.0
2.0,66780.40967218744,75986.36551073448,44267.81544008436,-1,-1.0
2.0,67649.01909375492,45946.84111041667,170794.613572872,-1,-1.0
2.0,67655.6722803338,51683.70702146995,49290.56194034493,-1,-1.0
2.0,69895.62638247322,68492.95616363377,474204.3146333076,-1,-1.0
2.0,70061.38212387817,70903.61056746455,209398.60242088904,-1,-1.0
2.0,70212.26460594399,67109.36157805577,97839.90676573486,9,-1.0
2.0,74412.88090392356,72447.9842328646,77637.97235778833,-1,-1.0
3.0,3552.8199071264944,57474.12236607827,63671.28430339976,-1,-1.0
3.0,5975.925549597466,30708.714417420288,464841.1371960759,12,-1.0
3.0,7221.229026248467,19297.862150801564,67846.47492933014,2,-1.0
3.0,8791.552430160067,13828.712066188884,182273.84103415115,2,-1.0
3.0,10061.384375712194,33395.329835454584,102346.91805702882,-1,-1.0
3.0,10646.328249254968,34766.19840896165,77725.98573151923,-1,-1.0
3.0,11089.899254204644,27847.299959325646,65321.209100207205,-1,-1.0
3.0,12240.782597105468,53613.84720483103,471115.44067035714,-1,-1.0
3.0,12600.387670650292,47255.31842039833,55149.05067326422,-1,-1.0
3.0,15063.666715276491,32684.04886890836,76033.4959384813,-1,-1.0
3.0,16050.207809081134,17816.551063495102,77833.03618131115,-1,-1.0
3.0,16240.946093281766,74538.12631235807,51445.61555316124,-1,-1.0
3.0,17435.72089023572,58700.62648053323,111870.0532921135,23,-1.0
3.0,18588.85151963355,27967.644023785622,143440.53908120046,-1,-1.0
3.0,27129.888258865456,58772.27325579893,101326.11248964869,23,-1.0
3.0,27945.545920012828,41178.44867880744,57191.931396579326,-1,-1.0
3.0,30491.76381901915,54270.55215009892,73654.26381207557,-1,-1.0
3.0,34314.42618058536,37094.38629519787,119858.8187018759,-1,-1.0
3.0,34733.90188616536,78559.06719773765,71261.77610879682,-1,-1.0
3.0,36116.52814846736,15888.057599154869,191811.5900605572,-1,-1.0
3.0,36070.05337496542,51467.32538809303,70873.15316085794,23,-1.0
3.0,36112.31466002154,60647.19456740816,471081.3647219601,-1,-1.0
3.0,37105.11993718887,75454.68175168712,35774.97386906288,-1,-1.0
3.0,38062.17852567293,65418.62140018652,123883.70135144128,-1,-1.0
3.0,41709.67629391576,52025.76791181087,147459.00846643097,-1,-1.0
3.0,41877.81830561314,60688.41817313513,60923.44923368026,-1,-1.0
3.0,42961.5302684956,19440.8522464054,72006.21846252233,6,-1.0
3.0,43177.95464209662,34382.22598248539,54963.00375313682,18,-1.0
3.0,44702.714174845154,69712.24319605273,73042.53498621454,-1,-1.0
3.0,45252.083242897344,76037.96603684043,62596.450237090445,-1,-1.0
3.0,48967.61342459322,70940.04372074912,81468.22526297242,24,-1.0
3.0,49703.73033972627,80965.66296647926,47772.2939998696,-1,-1.0
3.0,52140.90594365453,63017.10264608578,124238.83882548432,24,-1.0
3.0,52243.95871449506,28415.31416742429,139042.1801230548,-1,-1.0
3.0,54700.4018936321,48141.11616136557,52864.07410238605,-1,-1.0
3.0,55230.298825698745,68461.38888812717,239861.9544805488,24,32.0
3.0,57698.67513903349,80599.97070448326,60208.75576931605,-1,-1.0
3.0,58786.59749781894,42142.69519537277,54686.64415370912,-1,-1.0
3.0,59860.98902741831,78009.75956386028,108366.05790748449,-1,-1.0
3.0,60035.27633417404,29719.12614633085,79048.80077879039,-1,-1.0
3.0,60347.75355248564,66180.25863109571,83948.15858056599,24,-1.0
3.0,69984.8492059388,58114.67385655108,165675.66484047516,-1,-1.0
3.0,70823.65071072476,63020.918821488805,70960.79157497632,9,-1.0
3.0,72432.29648637585,53730.60731567443,59319.23201623584,10,-1.0
3.0,77449.39751984544,59485.0694340152,68950.3073237802,-1,-1.0
3.0,80925.71451371667,69945.26892938996,226807.3296021463,-1,-1.0
3.0,81262.6259676231,59098.58491519879,47723.17503903503,-1,-1.0
4.0,4322.819583973648,41900.90619622422,70859.89933597815,20,-1.0
4.0,4559.164647965605,52356.18153811401,130823.5549823782,-1,-1.0
4.0,6214.862428003946,30687.027901363486,522963.432137986,12,-1.0
4.0,6454.705558228832,52484.12084846428,89939.0912692912,-1,-1.0
4.0,9027.309421229003,13822.581549525625,106190.23213633512,2,-1.0
4.0,9647.55253541891,69156.57792809104,141161.13300168622,-1,-1.0
4.0,11531.827817434816,68757.00563436051,257288.43935490976,-1,-1.0
4.0,11813.273378805728,47947.29851175773,32986.04003340635,-1,-1.0
4.0,12893.249559730551,47625.92096627608,245274.592878056,-1,-1.0
4.0,14035.181208707172,71922.0911130688,86436.09745118194,-1,-1.0
4.0,14146.83962266354,47654.75263740874,64814.73893883744,-1,-1.0
4.0,14306.758091594396,38655.8226573498,111232.06329504076,-1,-1.0
4.0,15322.012895764849,24239.8987605986,204427.303370619,-1,-1.0
4.0,15413.064858682686,78038.60946130299,99971.73449714344,-1,-1.0
4.0,16399.30910405383,64534.42663411687,59226.87571181148,-1,-1.0
4.0,18841.75037078565,27908.680050547933,483177.4073260255,-1,-1.0
4.0,18972.666180636406,40636.83101602352,152271.82239968237,-1,-1.0
4.0,19350.391959842804,57302.15162072485,69218.59162999371,23,-1.0
4.0,20314.89135751353,32386.99027575594,270904.5515278444,-1,-1.0
4.0,20322.46225134574,42322.23548204333,63099.87652872839,-1,-1.0
4.0,21311.534044758075,51691.29325206115,57433.67845935928,-1,-1.0
4.0,23300.572062324743,36005.91293658631,64930.046522664765,19,-1.0
4.0,23531.260492082467,51143.458845268346,142349.7180986804,23,-1.0
4.0,24339.31808405172,54779.58519807812,58102.60548566487,23,-1.0
4.0,24764.79204547428,31044.93961558975,52606.6059452917,-1,-1.0
4.0,24775.510603502506,61051.289687967605,73718.69080194991,23,-1.0
4.0,25560.0873380521,74819.1644572842,40729.48287484803,8,-1.0
4.0,27213.936464179136,53033.575240917366,87627.82974004034,23,-1.0
4.0,28317.059194556925,749.8994264526171,817528.5431934977,0,-1.0
4.0,29736.37442239428,41626.5177480832,33297.748040396145,-1,-1.0
4.0,29743.814422254305,58580.57469446292,48046.2882986066,-1,-1.0
4.0,31325.076285050323,69987.224545687,92319.22043732168,-1,-1.0
4.0,32348.757426451342,44298.7682454085,124348.64113224232,-1,-1.0
4.0,33233.098151227285,81197.93208136076,50292.74644472712,8,-1.0
4.0,34963.121005743444,26591.80341554788,131345.83591187495,-1,-1.0
4.0,35408.504456767805,55581.18876264463,237996.56996984765,-1,-1.0
4.0,36283.89486432498,46532.78207332634,83066.82968106908,21,-1.0
4.0,36350.29107914099,60660.00333221536,417392.560431729,-1,-1.0
4.0,37040.9602759395,70366.47894912284,193064.87933690884,-1,-1.0
4.0,38284.71882507084,75845.51430087892,42584.41275120506,-1,-1.0
4.0,38418.78160384728,21324.628040576303,87752.0728668924,-1,-1.0
4.0,38362.80468834615,52038.83058494228,189945.3780002616,23,-1.0
4.0,40723.84737598653,58351.17569523179,72223.12701065573,-1,-1.0
4.0,41434.46240718325,71803.93546387652,88614.08295400738,17,-1.0
4.0,42643.73802138535,69338.75059539244,98547.12095918442,-1,-1.0
4.0,43039.13883672651,32582.52814247725,176610.23818994424,-1,-1.0
4.0,44015.98000334975,61903.46605897905,35812.11612453905,-1,-1.0
4.0,44988.36538170408,47255.42512824339,64039.01953672325,18,-1.0
4.0,45392.80852244255,15420.033363962875,9741499.361394754,-1,-1.0
4.0,45271.444498221885,38973.001115971456,202155.7217916615,18,-1.0
4.0,46851.08584829239,37745.69360685473,53553.6994963149,18,-1.0
4.0,48682.27991081135,67578.04756484166,43265.03883783419,24,-1.0
4.0,48788.741524990015,73983.5653974301,158867.45947749796,24,-1.0
4.0,49120.69481555796,72695.25149824285,77134.32835217293,24,-1.0
4.0,51329.11180702934,55325.08038848347,74513.64357764502,-1,-1.0
4.0,53711.63285369144,17738.173957345356,114099.22350655394,14,-1.0
4.0,54234.86911176087,71957.7463032291,192047.4827056997,24,-1.0
4.0,55421.58314490063,4378.376491355706,116631.91457048531,-1,-1.0
4.0,55703.91509597421,67140.70572949175,228958.79778094636,24,32.0
4.0,55973.24864812979,21659.0330514192,265682.40217823675,14,17.0
4.0,57303.86085680135,21904.67102689826,367634.1049179136,14,17.0
4.0,57987.05755605661,47989.874063185394,79896.43668270465,-1,-1.0
4.0,59045.8877988189,15321.399018257429,194624.93495047308,14,-1.0
4.0,59452.56096182219,27138.800857253133,61753.97616434145,14,-1.0
4.0,61513.42214052719,48505.70881148426,87203.40901037629,11,-1.0
4.0,61606.90281750874,26365.279227398318,65200.88623505898,14,-1.0
4.0,62670.86271595427,42984.01265691971,150435.58528170074,-1,-1.0
4.0,64817.67438359283,38783.25456514938,50910.077268061694,-1,-1.0
4.0,67258.58654267143,23889.004720864385,58889.8060869991,-1,-1.0
4.0,68593.95424443416,49849.82906689256,57338.21691021706,-1,-1.0
4.0,70797.76599028311,79331.2379287592,57248.336005294965,-1,-1.0
4.0,71099.04079349773,54195.98184558119,155529.99698583962,-1,-1.0
4.0,73179.27074605702,1131.872639933344,58588.70907486301,-1,-1.0
4.0,73334.10962361438,22307.647967022476,243681.0609723609,-1,-1.0
4.0,73827.25356234383,51688.85913266259,65747.12564248413,10,-1.0
4.0,75448.31839766391,60521.27744574385,421120.676314282,-1,-1.0
5.0,3651.104921364404,73225.96127100129,38141.36631943631,-1,-1.0
5.0,6204.214624844526,30719.59860874524,284825.43829576724,12,-1.0
5.0,8776.347085070809,41707.61256146531,30648.44360355027,20,-1.0
5.0,9002.05292778706,13818.980707928296,136078.05531399677,2,-1.0
5.0,10302.482533589491,67499.1750471585,46253.5328780435,-1,-1.0
5.0,10590.298678480383,53629.31299971831,41451.69416236443,-1,-1.0
5.0,18881.632180085217,27928.62923780857,124644.7795074542,-1,-1.0
5.0,21346.53373205925,44241.7255123256,64494.3510605641,-1,-1.0
5.0,22600.72113886285,38064.2937823694,47532.216175044,19,-1.0
5.0,24326.82651363812,59312.12634399261,88662.521210631,23,-1.0
5.0,27244.60618165909,64724.11200767247,48237.2585888673,-1,-1.0
5.0,28061.94627661128,52662.15463258089,47956.455799920535,23,-1.0
5.0,36337.08515776975,46544.55311542157,69477.12427436323,21,-1.0
5.0,36343.07240736292,60645.01810812274,370509.7430418202,-1,-1.0
5.0,37299.72085008067,1213.7789000419596,40322.60110723301,-1,-1.0
5.0,37501.0307901346,38373.82847915906,45243.90106610674,-1,-1.0
5.0,37765.93409130865,58734.67376952435,52912.92230405288,-1,-1.0
5.0,37954.7386787591,55013.33648494128,318444.4563517555,23,-1.0
5.0,38812.15601831999,72845.86388177436,68009.32062854743,17,-1.0
5.0,41923.85144451159,43421.92021111999,139819.16621937472,18,-1.0
5.0,42467.66975786816,21925.805450453983,86588.47418223924,6,-1.0
5.0,43223.63923250779,32610.835886366756,116931.55327441264,-1,-1.0
5.0,46248.92645672304,24864.454504935573,56206.40226019545,-1,-1.0
5.0,46585.67535217005,57538.16456850291,108952.78792407304,-1,-1.0
5.0,47167.71748494552,36869.851079439446,240730.35520337764,18,-1.0
5.0,52188.79985845196,46407.15331714678,87068.8449653588,18,-1.0
5.0,54183.72402401031,71969.55233226223,219399.7062608841,24,-1.0
5.0,57026.98326987305,55182.958886056826,69679.30171995237,-1,-1.0
5.0,58494.23251569105,35761.67588948259,94590.7959783526,-1,-1.0
5.0,61148.76883323764,20125.568812440462,1435050.15303947,14,-1.0
5.0,61427.35699825575,48613.67158686616,50272.45218770485,11,-1.0
5.0,62475.6391487066,55359.26704570431,126004.71947584995,-1,-1.0
5.0,66756.93123954127,13142.075019087444,159620.93745289804,-1,-1.0
5.0,67692.8916280728,21790.62250376579,146140.31327321127,-1,-1.0
5.0,67920.80439513315,76691.88772380596,83818.7233548149,-1,-1.0
5.0,69345.22843180629,40497.86494488221,64496.07812701927,-1,-1.0
5.0,70260.24074733126,19338.42484119937,96738.54374938148,-1,-1.0
5.0,73404.83787678022,20104.77246186292,38474.19652742518,-1,-1.0
5.0,75352.29047285,28798.251436710198,10568631.560516808,5,-1.0
5.0,75947.02926555066,71138.13166254685,117749.08393756546,-1,-1.0
5.0,76238.31723202909,70261.84057552776,183638.0767006336,-1,-1.0
5.0,76805.64482156605,19980.021657922112,287566.4412453265,4,-1.0
5.0,77035.54830451384,54553.78710184647,86660.61534641092,-1,-1.0
5.0,79153.7561790922,31109.044056990137,79853.52731589695,-1,-1.0
5.0,80644.87656179386,50213.7557956289,110444.70016570328,-1,-1.0
5.0,80745.23238676951,52476.6785692762,50926.586596071786,-1,-1.0
5.0,80876.01220328656,41555.58319569112,132692.04787632744,-1,-1.0
6.0,3847.423941162222,18920.47513782532,91390.61618075908,2,-1.0
6.0,5638.401207893653,80311.81724744744,178053.9936407448,7,-1.0
6.0,8588.51173267168,15806.89612178526,105591.72955408304,2,-1.0
6.0,9039.028875337646,13825.91871723766,51302.48255147728,2,-1.0
6.0,12818.345508170089,67173.42693331096,121381.11722892542,-1,-1.0
6.0,13559.134153571176,46261.72494726323,32836.747857889015,-1,-1.0
6.0,15609.507539602477,55173.24975486563,41840.03037411143,23,-1.0
6.0,15686.17019245028,48471.39907170689,83243.47526019723,-1,-1.0
6.0,16561.66546438802,51077.9472437262,71636.75576154528,-1,-1.0
6.0,16920.10754507272,17334.347847918794,42211.78579363127,-1,-1.0
6.0,17044.89934988108,42022.32213242124,260372.3307146236,-1,-1.0
6.0,17493.30782941713,61616.175585948586,49591.29409828386,23,-1.0
6.0,18681.154853474152,30061.322613153377,202917.4551018391,-1,-1.0
6.0,18864.36075827929,27932.91235113095,163994.09554957095,-1,-1.0
6.0,19565.13043693741,76745.30502247895,67650.3832512535,8,-1.0
6.0,20209.8132929774,51101.78415230863,143625.22953645836,-1,-1.0
6.0,20649.86804876684,28749.035202471307,634095.0059311199,-1,-1.0
6.0,22083.339651719416,55932.24503761199,116287.75123559427,23,-1.0
6.0,23990.116090296196,56704.2504570247,213894.67600307,23,29.0
6.0,27739.34944133745,47950.58248944966,141783.16946492577,23,-1.0
6.0,28336.65245299088,42102.07047671915,79272.71246440141,-1,-1.0
6.0,35617.8778719281,70655.6606585375,96526.35324948662,17,-1.0
6.0,38187.61269134186,4880.149941907486,247007.0941518126,-1,-1.0
6.0,38383.47719593295,72873.02328740062,211184.2896533528,17,-1.0
6.0,38457.18985180088,39188.26951582029,108286.79096084317,-1,-1.0
6.0,38663.49673665476,53312.05753482405,54228.28986337784,23,-1.0
6.0,40393.72986760218,71852.93764297079,50392.918188725314,17,-1.0
6.0,41163.27803259431,35679.36581986862,105422.06769219325,-1,-1.0
6.0,41369.52812569781,70032.88230333297,218005.65495854392,17,-1.0
6.0,42515.96696694384,59034.98900148482,75884.93610401807,-1,-1.0
6.0,42991.62973750409,27639.93461719993,59663.23061814161,-1,-1.0
6.0,44559.537405269744,57287.98116705242,53963.40898738081,24,-1.0
6.0,44716.37114429274,23730.73867134401,191875.3179947181,-1,-1.0
6.0,44771.349826621714,5665.8450903685625,98789.45346831584,-1,-1.0
6.0,45484.68878620938,30444.32558655805,67367.17576483832,-1,-1.0
6.0,47300.71957368581,54868.20257251061,242453.17859288395,-1,-1.0
6.0,49608.4835603284,53599.06431689004,83722.93084823445,-1,-1.0
6.0,51079.54868900045,76622.59668645711,137094.24354740497,24,-1.0
6.0,52147.73327813177,66939.38380868467,51177.341372232295,24,-1.0
6.0,52347.00337969475,78406.97582386465,54354.7271989694,24,-1.0
6.0,54171.10433283648,71979.31836972137,190432.1462780309,24,-1.0
6.0,55472.6561540773,21610.73247831548,173284.17150496558,14,17.0
6.0,55928.231130692,67837.40700859376,39404.6325124053,24,32.0
6.0,56232.1478053188,49426.50413625698,106082.6324870654,-1,-1.0
6.0,59329.15160299656,71548.45981735624,77870.9177993953,24,-1.0
6.0,59874.77978229408,28617.693494671214,133690.04041769516,14,-1.0
6.0,62491.647083512886,54939.45355715221,60896.92913607529,11,-1.0
6.0,63961.23839344023,66314.25756070421,2850698.4175700764,-1,-1.0
6.0,64423.65543646712,77422.5830471601,183851.2237228937,-1,-1.0
6.0,64847.13557055013,79230.99349165594,58329.400693019095,-1,-1.0
6.0,65280.81714896845,67262.55254887269,49296.99204187233,9,-1.0
6.0,67570.62431703703,57991.13263199251,96245.08963552766,-1,-1.0
6.0,68205.34436511247,33879.72262487876,56025.80714933845,-1,-1.0
6.0,68278.22085946472,47508.26000459626,75809.52612998027,10,-1.0
6.0,68697.42920084418,64245.90743882224,71224.17212043445,9,-1.0
6.0,70416.05209733905,46655.07252856145,81447.66804333896,10,-1.0
6.0,71328.98506202074,6587.543282532375,112516.7706939188,-1,-1.0
6.0,71351.67580958019,69189.16924137261,42990.243254282585,-1,-1.0
6.0,79440.24043882258,57929.371922277925,50339.549052621616,10,-1.0
7.0,2393.445492861436,77002.43868505138,89525.95593132422,-1,-1.0
7.0,3429.141654899152,47021.59465498991,53658.497783436,-1,-1.0
7.0,4270.775581818338,26760.05672308748,82196.32272669989,-1,-1.0
7.0,9053.200165204466,13983.066582498785,122558.56696709424,2,-1.0
7.0,10736.986692759416,15623.95955541261,63387.57017666383,2,-1.0
7.0,12557.548832122786,63940.86089970589,70207.71406837573,-1,-1.0
7.0,12474.36601920753,75070.21428985483,96475.45511262942,-1,-1.0
7.0,13057.557873926413,62250.8090325102,38755.51023827535,-1,-1.0
7.0,15219.946442447184,51963.13922586502,60461.60385850419,-1,-1.0
7.0,15707.809132687407,48634.65707919898,39094.644437701616,-1,-1.0
7.0,15837.245991507309,52586.93766523984,79977.98294002295,23,-1.0
7.0,16017.11510429835,55837.426856466605,76102.36609731891,23,-1.0
7.0,17135.33858036235,70176.09018824811,134977.56561970382,-1,-1.0
7.0,18766.16052975558,30106.44437827191,201705.5459035545,-1,-1.0
7.0,18928.986390999853,27980.045593038747,283578.75585731573,-1,-1.0
7.0,18909.314355446,68637.19266069507,78973.28761502267,23,-1.0
7.0,22158.390973705893,72741.65822925107,66425.25961509076,-1,-1.0
7.0,22205.196152357537,60814.89833280245,77798.26705918055,23,-1.0
7.0,23065.869174394586,27039.88170501576,225925.94672337655,-1,-1.0
7.0,24337.926610821083,68496.40641042529,71193.23617283709,-1,-1.0
7.0,25422.059486426897,34699.83871809554,85944.24791598094,19,-1.0
7.0,27964.266242214704,67784.07487322754,92827.60365693024,-1,-1.0
7.0,28178.30617812148,48398.630801324165,118953.02089698818,-1,-1.0
7.0,28349.69668756225,58049.1906943502,79297.40226376953,-1,-1.0
7.0,28623.72024887653,26657.01075316272,65622.41526516828,-1,-1.0
7.0,29778.642463923425,67094.70276083471,76033.8160391814,-1,-1.0
7.0,30347.956646175317,44437.11103481307,81271.0018975688,-1,-1.0
7.0,30406.235760696178,3724.764821365017,48257.51315456037,0,-1.0
7.0,30535.336692981637,8535.624233102488,65779.06162630813,-1,-1.0
7.0,31057.68581416794,31124.067939876502,59572.32594643622,-1,-1.0
7.0,31379.604016521916,51797.71558157906,79557.36896418293,23,-1.0
7.0,32566.485945835408,14534.43478460563,189793.50256514695,-1,-1.0
7.0,32887.70347787035,50346.15660146752,51059.77809259751,-1,-1.0
7.0,34211.293645914004,39218.28192837975,75478.0382457704,-1,-1.0
7.0,35694.82704661889,31483.62730213384,105564.55680563718,-1,-1.0
7.0,36314.64766086931,46578.15717123396,84142.28231293749,21,-1.0
7.0,40247.049668340864,16845.215006486294,83643.3730896858,6,-1.0
7.0,40659.74707547069,58508.52456505616,251798.82319781493,-1,-1.0
7.0,44483.45115867105,79332.56276339089,80815.98032770905,-1,-1.0
7.0,44643.69150708118,1145.8020575988987,39722.71321178287,1,-1.0
7.0,45832.855297547336,76674.90674147145,57435.01906956241,-1,-1.0
7.0,46589.46042788697,59534.83094056249,935564.7350957624,-1,-1.0
7.0,47493.91161553399,18660.69177663941,54701.17340208189,-1,-1.0
7.0,49139.92559074763,72653.03178589407,65790.08229854377,24,-1.0
7.0,53122.13952796903,44522.94806187676,53419.55516032725,18,-1.0
7.0,54235.07565813242,71993.55572765418,234504.7041416682,24,-1.0
7.0,54532.198773464006,69453.84716685669,109753.24937089054,24,32.0
7.0,54717.48701573721,21383.63047433667,61250.18646454522,14,17.0
7.0,56275.07120425157,67268.35590593971,139554.6404752762,24,32.0
