frame,x,y
5.0,28704.286889675423,48510.05137411362
6.0,28330.94606171021,47863.1648653378
17.0,28000.514553888817,44860.688445159954
18.0,28676.55678278787,45108.26325358036
20.0,28052.218513928918,49109.20492075386
20.0,29045.57732219284,49501.24794695312
22.0,28406.399359076306,47909.975987144135
23.0,27373.25749572773,49080.97896580169
25.0,27882.89025608816,48757.69366491754
25.0,28207.51485280066,47904.204948901104
28.0,29538.333297877318,50229.51061392737
30.0,28189.93790892785,45362.91344480151
34.0,26307.834892391584,45338.77280854257
36.0,27368.82573088168,45742.622764291744
38.0,27157.959641835445,45898.06584984484
39.0,26946.920687481605,48586.13039495045
40.0,27322.553094742874,45995.31675283836
42.0,28436.455061162596,46857.31745189716
45.0,27771.08534336029,46993.70266408096
46.0,26068.700168056774,47575.98646000439
46.0,26114.1883415468,46459.89968578507
46.0,27377.95469134141,47222.63545430645
48.0,28159.263847944643,50157.50697398827
48.0,29003.47843856996,47212.306215946
48.0,29014.56178924816,47238.6443321865
49.0,27193.907455440924,46535.26918319746
50.0,28503.502392300423,47361.23834382466
52.0,28899.8349518064,46893.55916238277
53.0,25695.521508102756,41731.5890945623
53.0,27811.03465358298,48060.091701647136
54.0,27984.24881739617,47961.59272228398
54.0,27934.074207944243,49021.15634754624
55.0,27522.10634083013,46441.90722706169
56.0,25506.155796081584,47939.06984363907
56.0,27451.16703793256,47964.25080905394
57.0,25970.300357349308,41658.935807296
57.0,28660.31760603536,48021.78158550445
58.0,25947.71329422973,41765.88613235911
58.0,26558.459549012223,46769.31954362902
58.0,27930.95490779577,47066.81402173163
58.0,28066.03381202298,50861.15568510231
58.0,28426.683629347142,47515.705805456775
59.0,25861.32616646994,41668.758397999336
59.0,26584.83003231844,46783.02318831816
60.0,25845.24072835429,41812.1572227489
60.0,26622.592183322,46827.30370891675
61.0,25833.697524033258,41679.850869189904
61.0,26727.895919972496,46849.67236355151
61.0,27555.826824121803,48651.99995767457
62.0,25738.11282801111,41772.64146529375
62.0,27096.166240724364,46050.13282197957
63.0,27153.35722886087,47305.53672046241
64.0,27219.91152991791,47356.36943816906
65.0,27243.9907753078,48991.17381889275
68.0,25981.67164888329,41779.70604445371
69.0,25899.186353627203,41674.92804113263
69.0,28958.199371879364,49666.537481008265
70.0,25965.937666651906,41751.55001230169
70.0,27389.19943524945,46295.54422895265
71.0,26030.517414982125,41809.83936860795
72.0,27324.67770382154,44587.12888480128
74.0,28251.863105473974,48819.224135918805
74.0,28767.66990894144,51029.0839817232
77.0,25867.80216152972,41780.2322156567
78.0,25907.922313894745,41743.102408904975
79.0,27818.793718386936,49850.48015842357
79.0,28480.342104582724,44857.63029751655
80.0,25864.046963841996,41709.07995579351
82.0,26111.442462335886,41745.8542301056
82.0,26864.78303878944,46592.0932434245
82.0,28161.17142657318,46229.720517934045
83.0,26019.7906419337,41738.8173778517
83.0,27611.93583158888,46446.48087368244
83.0,27935.57325753196,47123.47061841514
83.0,29656.78809600832,51155.01561232069
83.0,29953.872091941663,46550.65619556228
84.0,26117.654129564253,41690.95027614646
84.0,29589.150881705697,46269.37082759166
84.0,29514.62454807434,48368.31353639735
85.0,26313.04584764239,41726.24993419879
85.0,27007.721623154477,47176.57691062201
85.0,28647.778798801133,48863.00068933547
85.0,28692.43387291039,50249.24315148465
86.0,26947.78795872114,47180.72982846657
86.0,28584.01622671748,50032.51254066544
87.0,26233.91505524287,41691.49550384407
87.0,26311.98757544315,48557.3976835122
87.0,26947.0067035751,47139.682677331344
87.0,28587.087936794407,45826.63880087836
87.0,28750.89492988083,48816.97108408915
88.0,26986.132484764345,47193.60091574529
88.0,29583.989463049616,46035.28220353248
89.0,26304.83750007315,41684.82996079545
89.0,27021.935094410605,47189.33099481476
89.0,28489.85019535961,46823.121954735085
89.0,28621.619976150854,49032.26915401271
90.0,27120.926486952754,47156.33014302056
90.0,28780.482139481624,50009.8690021822
91.0,27054.40542526989,47191.84541180295
91.0,28803.569747508544,50090.69383190564
91.0,28904.635969997897,46570.039561116966
92.0,27949.19252620483,45171.92305501695
92.0,28139.756765333157,46083.07573823673
92.0,28599.653480186284,50066.657033872485
93.0,26959.87158493624,47125.88572100967
93.0,27827.42979897801,47531.44513068004
93.0,28219.326127054184,45935.73736641226
93.0,28096.61239990051,47247.31273044071
93.0,28634.825204152577,50009.566914571
94.0,28534.52101594434,50023.0673558556
95.0,27710.991747247637,46407.85036212229
95.0,28237.07569180306,46394.26325702467
96.0,26863.868624388106,43998.65627726507
96.0,28846.64821771719,47661.0021394249
96.0,28867.385452920706,49940.91942540351
96.0,29404.0775709428,45594.10907678148
97.0,26600.14666446714,41541.84500936046
97.0,27330.845241233597,44920.65218304869
97.0,28574.27320099446,47659.262580207294
97.0,28845.078314915547,50001.26850551461
98.0,27279.59437920304,48108.10879032332
98.0,27921.4211296232,44959.13563270224
98.0,28306.36466846157,44493.23317936663
98.0,28484.871497931905,47587.19085989615
98.0,28197.298544279776,44524.77965533619
98.0,28694.313798472587,49946.1898649898
98.0,29899.23252066956,51140.88215973926
99.0,25741.88767022609,47934.90877235287
99.0,26504.71851566836,41556.23596604037
99.0,28989.302479786933,45421.05652741873
99.0,28846.38129217437,50018.07581741902
100.0,28798.12935092916,50022.77442611218
101.0,28303.943402201145,46729.772123840296
101.0,28840.902434160987,45201.83981138054
101.0,28834.244139120136,50043.21446394864
102.0,28909.78712258803,45215.5400517803
103.0,28115.62957051364,50706.85445328104
103.0,28730.577188406703,46835.834051629165
103.0,29152.16958372997,50035.56349697201
104.0,26887.181783760818,42652.57690226185
104.0,28930.88386917202,49941.26622768632
105.0,28796.369163771444,50019.70611086296
105.0,31525.054185176043,44291.36771450221
106.0,25462.003355342666,47905.559923706125
106.0,27573.561797972536,45547.64579323699
106.0,28888.53541229694,49972.92318481796
107.0,28602.12987846164,48342.97859176692
107.0,28811.40738667213,50010.18156088963
108.0,28252.944145938884,46445.53721978638
108.0,28775.819479906266,49970.32704703362
108.0,29403.73075794768,44403.403754850406
108.0,29499.026099148126,44029.234097133325
109.0,26534.748634278905,41752.72589739325
109.0,27605.72466191081,44933.32923763616
109.0,28828.274763748774,49156.35496888186
109.0,28964.400768396878,49969.503471649456
109.0,29403.20560753271,45950.07722737267
110.0,27916.254604040183,45920.28144668076
110.0,29022.897634732395,49985.10863858844
111.0,28536.07402693221,47152.62335265919
111.0,28978.23788718833,50004.80457754793
111.0,29563.10732691763,46908.910521376325
112.0,27102.570711537453,43376.88340420517
112.0,28881.93223905268,50005.34460960037
113.0,27298.32603166397,45591.913228623576
113.0,28598.269277161944,47164.809276089065
113.0,28590.307394758776,48302.00703619731
113.0,28842.304928817244,50029.94178700957
113.0,29612.976950643577,50652.00492434718
114.0,27480.147703272465,45566.06241754882
114.0,29019.152426814453,50051.31245227774
114.0,30400.591588560317,43991.10402333364
115.0,27332.39560746261,45518.06384267374
115.0,27942.398200431777,46648.15237344778
115.0,28286.481571600543,48293.78031172636
116.0,28812.9038900596,46957.82216583417
116.0,29037.21890308475,46808.16846382277
117.0,27135.79597076473,44685.77725874468
118.0,26343.45012146048,42277.34749197451
118.0,26599.275216657672,41644.06002432112
118.0,27285.69099934041,44839.6844470343
118.0,28281.37641924769,46700.96846706973
118.0,28439.251605354577,46983.3245472853
119.0,26957.633266802182,46966.25326377793
119.0,27424.533827011288,44865.06951723719
119.0,28337.89696644327,47915.06594293052
120.0,25924.83992121751,42852.71244993397
120.0,26411.56957361686,46501.30220551586
120.0,27255.026654915597,44833.03152277274
120.0,28478.89949410841,46603.811318416905
121.0,27199.50620137152,44917.143757436745
121.0,28450.99106418068,46812.93515935844
122.0,27383.526754815943,47060.95512333831
122.0,27702.461206117776,45598.53441251439
122.0,29642.722056518214,44785.47700718974
123.0,28610.627818123205,48317.6002975787
124.0,27977.38955951893,47543.228568442944
124.0,27959.41548165177,47359.80810903369
124.0,28453.9062778922,46522.23527192783
125.0,26885.9747262223,44518.347498824325
126.0,28359.80206634663,47429.38262711737
126.0,29222.73744802257,46587.79152159672
126.0,30619.33810217636,45198.037644362725
127.0,25537.606098073556,47031.61614006237
127.0,27290.30583101569,44689.41441897588
128.0,27949.850910617053,44762.99006549765
128.0,28492.554581358523,47381.5230419216
128.0,28596.56152436153,48323.61421718799
129.0,28310.3106512143,45972.27373080237
129.0,29007.74270575211,46976.53169176853
130.0,26437.242596332253,41920.40490246318
130.0,27443.129051360364,44927.31506466831
130.0,28453.04230921922,45788.962782096205
130.0,28619.443948754117,47488.55202759426
130.0,28492.2731575121,45701.89939019367
130.0,29003.17815150173,46978.8491390132
131.0,25905.16195095563,45334.83351334307
131.0,26911.99875694681,43541.065334498
131.0,27313.46063475197,45946.98409961999
131.0,29067.999670513575,47005.506585118
131.0,29520.89815804517,45626.03631743429
132.0,27661.037730388667,45493.592359235
132.0,27818.412157682364,46505.70138382454
132.0,27937.629579343386,47489.0016186867
132.0,28992.79613074925,47066.062520866166
132.0,29786.434865268853,45588.6426522933
133.0,27700.491886178304,45452.570855793056
133.0,28046.909910197384,47431.84488404316
133.0,29150.472670009043,46971.28221328632
133.0,29450.02130923533,50513.40498387751
134.0,27773.941749248464,45737.71875054864
134.0,28406.495435402816,46422.027189162734
134.0,29069.588365776457,46958.215538147815
135.0,26789.977006448924,41754.43698116888
135.0,28183.664940588187,46185.48510633298
135.0,29213.989156953663,46924.394576292245
135.0,29666.687445036543,49546.47577506325
135.0,29708.63174018129,47455.83160111576
136.0,29063.135798352385,46981.73320146976
